model_id,timing_mode,checkpoint_id,outcome_id,forecast_origin,forecast_origin_date,target_quarter,forecast_value,realized_value,forecast_error,calibration_n,predictive_variance,predictive_sd,log_score,crps,pit,prob_below_zero,prob_large_positive_revision_gt_0p2,prob_large_negative_revision_lt_minus_0p2,realized_below_zero,realized_large_positive_revision_gt_0p2,realized_large_negative_revision_lt_minus_0p2,lower_68,upper_68,covered_68,lower_90,upper_90,covered_90,density_method
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,2024:Q3:pre_advance:exact,2024-10-29,2024:Q3,0.0,0.0087999999999999,-0.0087999999999999,0,16.046268903431272,4.005779437691405,-2.3066791239643964,0.9361382469564201,0.5008764060274286,0.5,0.48008993745568374,0.4800899374556837,False,False,False,-4.005779437691405,4.005779437691405,True,-6.588920836854337,6.588920836854337,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,2024:Q4:pre_advance:exact,2025-01-29,2024:Q4,0.0,0.0939000000000001,-0.0939000000000001,1,15.972595739260816,3.9965729993659336,-2.304651787499945,0.934859139228442,0.5093723382274367,0.5,0.4800441111997693,0.48004411119976925,False,False,False,-3.9965729993659336,3.9965729993659336,True,-6.5737775933833795,6.5737775933833795,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,2024:Q3:pre_second:exact,2024-11-26,2024:Q3,0.0,0.2393999999999998,-0.2393999999999998,0,16.37533602449597,4.046645033172044,-2.318576643965012,0.9513291641719809,0.52358771262884,0.5,0.48029083743649514,0.4802908374364952,False,True,False,-4.046645033172044,4.046645033172044,True,-6.656138759798196,6.656138759798196,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,2024:Q4:pre_second:exact,2025-02-26,2024:Q4,0.0,0.1044,-0.1044,1,16.30176811957851,4.0375448133213965,-2.3149096209001043,0.9446308287701596,0.5103144201030244,0.5,0.48024645124745335,0.4802464512474534,False,False,False,-4.0375448133213965,4.0375448133213965,True,-6.641170230170804,6.641170230170804,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,2024:Q3:pre_third:exact,2024-12-18,2024:Q3,0.0,0.2678000000000002,-0.2678000000000002,0,17.78821672407455,4.217607938639455,-2.360222513788702,0.992415187625702,0.5253141113642663,0.5,0.4810891471630021,0.4810891471630021,False,True,False,-4.217607938639455,4.217607938639455,True,-6.93734771493043,6.93734771493043,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,2024:Q4:pre_third:exact,2025-03-26,2024:Q4,0.0,-0.5985,0.5985,1,17.74401273500374,4.212364269030367,-2.3670562162700306,1.018275838920647,0.4435077248119217,0.5,0.48106562407395703,0.481065624073957,True,False,True,-4.212364269030367,4.212364269030367,True,-6.928722645955386,6.928722645955386,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,2024:Q3:pre_advance:pseudo,2024-10-31,2024:Q3,0.0,0.0087999999999999,-0.0087999999999999,0,16.04622295313723,4.005773702187535,-2.3066776921630736,0.9361369066090158,0.5008764072822729,0.5,0.4800899089719517,0.4800899089719517,False,False,False,-4.005773702187535,4.005773702187535,True,-6.588911402789994,6.588911402789994,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,2024:Q4:pre_advance:pseudo,2025-01-31,2024:Q4,0.0,0.0939000000000001,-0.0939000000000001,1,15.972604787993802,3.9965741314272907,-2.3046520706015614,0.9348594035362223,0.5093723355731359,0.5,0.4800441168477161,0.48004411684771614,False,False,False,-3.9965741314272907,3.9965741314272907,True,-6.573779455458609,6.573779455458609,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,2024:Q3:pre_second:pseudo,2024-11-30,2024:Q3,0.0,0.2393999999999998,-0.2393999999999998,0,16.375305959522468,4.0466413183679215,-2.318575729181466,0.9513283012232395,0.5235877342570366,0.5,0.48029081935827245,0.48029081935827245,False,True,False,-4.0466413183679215,4.0466413183679215,True,-6.656132649489162,6.656132649489162,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,2024:Q4:pre_second:pseudo,2025-02-28,2024:Q4,0.0,0.1044,-0.1044,1,16.301746450507878,4.0375421298740495,-2.314908956720706,0.9446302023776367,0.5103144269567077,0.5,0.4802464381295056,0.4802464381295056,False,False,False,-4.0375421298740495,4.0375421298740495,True,-6.641165816292702,6.641165816292702,True,model_implied_state_space
