timing_mode,checkpoint_id,outcome_id,baseline_model,model_id,target_quarter,loss_diff_baseline_minus_model,cumulative_loss_diff
exact,pre_advance,A,ar,bridge,2024:Q3,-0.07053545014004434,-0.07053545014004434
exact,pre_advance,A,ar,bridge,2024:Q4,-0.00044289376299851135,-0.07097834390304285
exact,pre_advance,A,ar,indicator_revision_only_dfm_kalman_em,2024:Q3,-0.027016806508294133,-0.027016806508294133
exact,pre_advance,A,ar,indicator_revision_only_dfm_kalman_em,2024:Q4,-0.056382885271035216,-0.08339969177932935
exact,pre_advance,A,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q3,-0.12365685271080237,-0.12365685271080237
exact,pre_advance,A,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q4,-0.0010518909207825472,-0.12470874363158492
exact,pre_advance,A,ar,midas_umidas,2024:Q3,-3.3941584319243674,-3.3941584319243674
exact,pre_advance,A,ar,midas_umidas,2024:Q4,0.053104823491227374,-3.34105360843314
exact,pre_advance,A,ar,monthly_mixed_frequency_kalman_em,2024:Q3,0.03147437604285268,0.03147437604285268
exact,pre_advance,A,ar,monthly_mixed_frequency_kalman_em,2024:Q4,-0.18454196622050775,-0.1530675901776551
exact,pre_advance,A,ar,no_revision,2024:Q3,-0.06291573213851451,-0.06291573213851451
exact,pre_advance,A,ar,no_revision,2024:Q4,0.026146771737672124,-0.03676896040084238
exact,pre_advance,A,ar,release_dfm,2024:Q3,-0.8060037928736986,-0.8060037928736986
exact,pre_advance,A,ar,release_dfm,2024:Q4,0.033129491051418665,-0.7728743018222799
exact,pre_advance,A,ar,revision_dfm_kalman_em,2024:Q3,-0.03946803371265248,-0.03946803371265248
exact,pre_advance,A,ar,revision_dfm_kalman_em,2024:Q4,-0.0598715753394079,-0.09933960905206038
exact,pre_advance,A,ar,spf,2024:Q3,-0.8072172383919204,-0.8072172383919204
exact,pre_advance,A,ar,spf,2024:Q4,-0.05692555044772479,-0.8641427888396451
exact,pre_advance,A,ar,standard_dfm,2024:Q3,-0.8060037928736986,-0.8060037928736986
exact,pre_advance,A,ar,standard_dfm,2024:Q4,0.033129491051418665,-0.7728743018222799
exact,pre_advance,A,no_revision,ar,2024:Q3,0.06291573213851451,0.06291573213851451
exact,pre_advance,A,no_revision,ar,2024:Q4,-0.026146771737672124,0.03676896040084238
exact,pre_advance,A,no_revision,bridge,2024:Q3,-0.007619718001529829,-0.007619718001529829
exact,pre_advance,A,no_revision,bridge,2024:Q4,-0.026589665500670635,-0.034209383502200465
exact,pre_advance,A,no_revision,indicator_revision_only_dfm_kalman_em,2024:Q3,0.035898925630220374,0.035898925630220374
exact,pre_advance,A,no_revision,indicator_revision_only_dfm_kalman_em,2024:Q4,-0.08252965700870735,-0.04663073137848697
exact,pre_advance,A,no_revision,joint_indicator_revision_dfm_full_kalman_em,2024:Q3,-0.060741120572287866,-0.060741120572287866
exact,pre_advance,A,no_revision,joint_indicator_revision_dfm_full_kalman_em,2024:Q4,-0.02719866265845467,-0.08793978323074253
exact,pre_advance,A,no_revision,midas_umidas,2024:Q3,-3.331242699785853,-3.331242699785853
exact,pre_advance,A,no_revision,midas_umidas,2024:Q4,0.02695805175355525,-3.3042846480322976
