model_id,timing_mode,checkpoint_id,target_id,n_forecasts,n_variance,share_positive_variance,share_finite_sd,min_forecast_variance,median_forecast_variance,max_forecast_variance,mean_forecast_sd,empirical_error_sd,RMSE,mean_sd_to_rmse,mean_sd_to_empirical_error_sd,coverage_68,coverage_90,model_implied_share
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,4,4,1.0,1.0,10.649587014320325,13.471484304379796,13.511438161401529,3.569966147380599,0.4130682930951341,0.4306023511510392,8.290633197514493,8.64255670807054,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,4,4,1.0,1.0,14.162428770753914,15.323733706079834,16.637373661107816,3.916418543662506,0.6863881973260467,0.6176188547034799,6.341157679751838,5.705836083603484,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,4,4,1.0,1.0,11.522324172697957,11.626328718124071,11.64342148688448,3.4065452710176536,0.5052943960803119,0.45107315004218546,7.552090543848742,6.741704039156244,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,4,4,1.0,1.0,10.6496659446419,13.47009835260063,13.50752367599442,3.5697416819773036,0.41786038105889095,0.4314919218386449,8.273020887079777,8.542905343003083,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,4,4,1.0,1.0,19.077406572837017,20.09177734717855,21.326187530046937,4.486929155752016,0.8312811111673263,0.7934737631526113,5.654792085279108,5.397607494594995,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,4,4,1.0,1.0,11.81618990687892,11.890570894285457,11.908236625369902,3.44621023755031,0.5413731660291398,0.47402922611876236,7.270037473779946,6.3656835133288,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,4,4,1.0,1.0,10.754617415067738,13.163825489132321,13.182459396514988,3.54164632904126,0.4144564124561729,0.41677374609453044,8.497767343142488,8.545280571369553,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,4,4,1.0,1.0,19.07696173443404,20.091095627160236,21.325877649209055,4.486869115020261,0.8006750111121259,0.7786877963760233,5.762089936303023,5.603858060698142,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,4,4,1.0,1.0,11.816692494349606,11.891099004497272,11.908326981729092,3.446270084803115,0.5408064106018028,0.473446353089104,7.279114227656786,6.3724652985680175,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,4,4,1.0,1.0,10.75467740586466,13.162518844050851,13.178580485766712,3.5414250706554427,0.4190434280032394,0.4178723059299952,8.474897762783845,8.45121253310305,1.0,1.0,1.0
midas_umidas,exact,pre_advance,A,4,0,0.0,0.0,,,,,1.5988316723518523,1.500582329722024,,,,,0.0
midas_umidas,exact,pre_second,S,4,0,0.0,0.0,,,,,0.2687574510499654,0.33646248658378447,,,,,0.0
midas_umidas,exact,pre_third,T,4,0,0.0,0.0,,,,,0.5216164123764178,0.5210141537624816,,,,,0.0
midas_umidas,pseudo,pre_advance,A,4,0,0.0,0.0,,,,,1.5372796999035259,1.412284561576334,,,,,0.0
midas_umidas,pseudo,pre_second,S,4,0,0.0,0.0,,,,,0.29393712806049865,0.32606278846329667,,,,,0.0
midas_umidas,pseudo,pre_third,T,4,0,0.0,0.0,,,,,0.5277814362600406,0.5209794685061726,,,,,0.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,4,4,1.0,1.0,31.229653432099543,33.37046674240623,35.45441341438869,5.772631479132542,0.3191100680550812,0.5371167056766166,10.747443559515885,18.089781730534856,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,exact,pre_second,S,4,4,1.0,1.0,17.849918218410714,17.87545655087968,17.87972681032938,4.227308550666092,0.4266261954315237,0.37584710245504477,11.247415566205468,9.908694299444637,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,exact,pre_third,T,4,4,1.0,1.0,14.248178780554142,17.0466086212939,19.81722338109191,4.114120545808403,0.3567903235019947,0.39764048456927664,10.346332190659131,11.530919632088628,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,4,4,1.0,1.0,31.22904249855631,33.37007073374401,35.45441729652868,5.77260114710312,0.30855142240502403,0.5413897515997832,10.662560807708926,18.708716693341444,1.0,1.0,1.0
