model_id,checkpoint_id,revision_target_id,exact,pseudo,exact_minus_pseudo_RMSE
ar,pre_advance,DELTA_SA,0.6781421206748107,0.6781421206748107,0.0
ar,pre_second,DELTA_TS,0.4079162001920096,0.4079162001920096,0.0
ar,pre_third,DELTA_MT,3.4562825071803047,3.4562825071803047,0.0
bridge,pre_advance,DELTA_SA,0.7182954588874345,0.7221269467369036,-0.003831487849469
bridge,pre_second,DELTA_TS,0.4916791866250372,0.4923442142946105,-0.0006650276695733
bridge,pre_third,DELTA_MT,2.1997742930833586,2.198379487517536,0.0013948055658228
indicator_revision_only_dfm_kalman_em,pre_advance,DELTA_SA,0.5696627235545563,0.5696627235545563,0.0
indicator_revision_only_dfm_kalman_em,pre_second,DELTA_TS,0.3613823734957444,0.3613823734957444,0.0
indicator_revision_only_dfm_kalman_em,pre_third,DELTA_MT,1.4192460175958963,1.4192460175958963,0.0
joint_indicator_revision_dfm_full_kalman_em,pre_advance,DELTA_SA,0.6239112681141387,0.6252284404676194,-0.0013171723534807
joint_indicator_revision_dfm_full_kalman_em,pre_second,DELTA_TS,0.3620842970276393,0.3620028592762923,8.143775134700215e-05
joint_indicator_revision_dfm_full_kalman_em,pre_third,DELTA_MT,1.422808380091794,1.422815176393085,-6.796301291078777e-06
midas_umidas,pre_advance,DELTA_SA,13.866667467379608,13.497152970832795,0.3695144965468095
midas_umidas,pre_second,DELTA_TS,3.124113019494642,3.1241983182834105,-8.529878876917252e-05
midas_umidas,pre_third,DELTA_MT,15.806499283290735,15.83505358913055,-0.0285543058398136
monthly_mixed_frequency_kalman_em,pre_advance,DELTA_SA,0.5625944624042573,0.5622733231991632,0.000321139205094
monthly_mixed_frequency_kalman_em,pre_second,DELTA_TS,0.3860236059130074,0.3851782786736828,0.0008453272393246
monthly_mixed_frequency_kalman_em,pre_third,DELTA_MT,1.4729562811382022,1.4730475830690173,-9.130193081507976e-05
no_revision,pre_advance,DELTA_SA,0.5696627235545563,0.5696627235545563,0.0
no_revision,pre_second,DELTA_TS,0.3613823734957444,0.3613823734957444,0.0
no_revision,pre_third,DELTA_MT,1.4192460175958963,1.4192460175958963,0.0
release_dfm,pre_advance,DELTA_SA,0.6416466896223114,0.6405783165541686,0.0010683730681427
release_dfm,pre_second,DELTA_TS,0.3637919631069554,0.3638289418724508,-3.6978765495410126e-05
release_dfm,pre_third,DELTA_MT,1.523209235729161,1.522950101492707,0.0002591342364537
revision_dfm_kalman_em,pre_advance,DELTA_SA,0.6347405571429302,0.634188068718274,0.0005524884246561
revision_dfm_kalman_em,pre_second,DELTA_TS,0.3613932794609585,0.3613907843737836,2.4950871749251924e-06
revision_dfm_kalman_em,pre_third,DELTA_MT,1.4221756332955502,1.4221752047294145,4.285661359126891e-07
spf,pre_advance,DELTA_SA,0.5696627235545563,0.5696627235545563,0.0
spf,pre_second,DELTA_TS,0.3613823734957444,0.3613823734957444,0.0
spf,pre_third,DELTA_MT,1.4192460175958963,1.4192460175958963,0.0
standard_dfm,pre_advance,DELTA_SA,0.6416466896223114,0.6405783165541686,0.0010683730681427
standard_dfm,pre_second,DELTA_TS,0.3671373475049814,0.3671091037446861,2.824376029525455e-05
standard_dfm,pre_third,DELTA_MT,1.4613218249940112,1.4575724899492866,0.0037493350447246
