model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count,initialization_seed,source_dir
revision_dfm_kalman_em,pseudo,pre_advance,A,24,5.749226577345395,3.198872353448081,-0.4772008651018749,0.4501215523095482,0.1922602805654984,0.9166666666666666,1.0,26.166666666666668,9.474380110169512e-05,9.499165756047696e-05,9.969356604020843e-05,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
standard_dfm,pseudo,pre_advance,A,24,5.200843973728273,2.9027069219652906,0.6681139936276147,0.4071872853296471,0.217039610779908,0.875,1.0,0.0,,,,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
ar,pseudo,pre_second,S,24,12.239075796986006,4.8895026607216865,-0.6506450334454126,1.0,1.0,0.8333333333333334,1.0,0.0,,,,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
bridge,pseudo,pre_second,S,24,7.895453439263908,3.831513069968876,-0.1872931857587924,0.6451020951441645,0.2041415946503477,0.8333333333333334,1.0,0.0,,,,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,24,0.4151272751493424,0.3057383228977048,-0.0380737177793188,0.0339181881079265,0.1723513184609988,1.0,1.0,44.166666666666664,9.139226292286456e-05,9.184212873200703e-05,9.883543136827302e-05,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,24,0.5775030992878292,0.4018297044098358,0.0166470081908519,0.0471851885605647,0.1726474187260547,1.0,1.0,43.75,8.963686734313483e-05,9.315177075088737e-05,9.946346722013305e-05,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
midas_umidas,pseudo,pre_second,S,24,7.675616267213431,2.925920368543641,0.483748537184979,0.6271401856260771,0.2532960616836438,1.0,1.0,0.0,,,,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,24,0.4853307494064026,0.2801774934737213,-0.0253188512206014,0.0396541991778431,0.172356547452667,1.0,1.0,35.416666666666664,9.507071860534432e-05,9.47677659511293e-05,9.989107893503528e-05,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
no_revision,pseudo,pre_second,S,24,0.3091344361007569,0.1937374999999998,-0.0706791666666665,0.0252579885302192,0.172108511771336,1.0,1.0,0.0,,,,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
release_dfm,pseudo,pre_second,S,24,0.7387754130020294,0.2996069000771788,-0.0672195451445246,0.0603620261248778,0.1728264632823621,1.0,1.0,0.0,,,,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
revision_dfm_kalman_em,pseudo,pre_second,S,24,0.7301370068195893,0.3637762436375946,-0.0099750941121499,0.0596562206926925,0.1726446725264711,1.0,1.0,25.583333333333332,9.397638143286967e-05,9.357064029897894e-05,9.938627659082833e-05,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
standard_dfm,pseudo,pre_second,S,24,4.779551654376675,2.7020777460221983,0.7060222071780403,0.3905157328589865,0.2075706023090064,0.875,1.0,0.0,,,,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
ar,pseudo,pre_third,T,24,12.10671693531214,4.872120717856216,-0.6749672842987677,1.0,1.0,0.8333333333333334,1.0,0.0,,,,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
bridge,pseudo,pre_third,T,24,7.601352977976952,3.607425963077295,-0.1385490785478011,0.6278624517771441,0.1963628930319808,0.8333333333333334,1.0,0.0,,,,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,24,0.2333183148668421,0.1640013711939394,-0.1089358700972858,0.0192718072218499,0.1704032973963661,1.0,1.0,41.791666666666664,8.915742755179841e-05,9.190752221786376e-05,9.983330483986168e-05,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,24,0.2348761904528144,0.1687300913009349,-0.1026831825401092,0.0194004858383813,0.1704107043521957,1.0,1.0,43.208333333333336,9.050177593338144e-05,8.975272627564335e-05,9.900583189026364e-05,0.0,0.0,1,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_1
