model_id,timing_mode,checkpoint_id,n_matrices,share_psd,max_asymmetry,min_eigenvalue_min,min_eigenvalue_median,max_eigenvalue_median
indicator_revision_only_dfm_kalman_em,exact,pre_advance,80,1.0,0.0,0.0637262003475757,0.067388229238528,15.756649652886644
indicator_revision_only_dfm_kalman_em,exact,pre_second,80,1.0,0.0,0.0611768739605634,0.06433424964784765,4.855436654038609
indicator_revision_only_dfm_kalman_em,exact,pre_third,80,1.0,0.0,0.0295777756480532,0.0423976548802674,4.381990121270023
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,80,1.0,0.0,0.063473026570306,0.0673981606304021,15.781569177040339
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,80,1.0,0.0,0.0607347155652769,0.0643342159082506,4.855436654038609
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,80,1.0,0.0,0.0294100942654324,0.0423262193937251,4.381990077332713
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,80,1.0,8.881784197001252e-16,0.0617063824988542,0.06499321009777775,14.766764645918792
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.0609645838165795,0.0646341584466973,4.825626021260987
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,80,1.0,5.551115123125783e-17,0.0311172497929229,0.0479617570394854,4.379582224188395
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,80,1.0,8.881784197001252e-16,0.0614645728119225,0.06500673485754149,14.802989087632131
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0614727801173164,0.0646341584466973,4.822118926277239
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,80,1.0,2.7755575615628914e-17,0.0311173520271307,0.04796267163375435,4.379582326114912
monthly_mixed_frequency_kalman_em,exact,pre_advance,80,1.0,1.7763568394002505e-15,0.0605129699306044,0.06449385535023924,20.292940041564222
monthly_mixed_frequency_kalman_em,exact,pre_second,80,1.0,2.220446049250313e-16,0.0577054930672105,0.0628185642482148,5.365711468198985
monthly_mixed_frequency_kalman_em,exact,pre_third,80,1.0,6.591949208711867e-17,0.0575152701382744,0.06238048852714975,4.712767712919296
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,80,1.0,1.7763568394002505e-15,0.0605129623721098,0.0644973783883967,20.29116906492532
monthly_mixed_frequency_kalman_em,pseudo,pre_second,80,1.0,2.220446049250313e-16,0.0577056583868131,0.0628182261658474,5.365697927276459
monthly_mixed_frequency_kalman_em,pseudo,pre_third,80,1.0,1.6653345369377348e-16,0.0575153636938092,0.0623817302048003,4.712825946394004
revision_dfm_kalman_em,exact,pre_advance,80,1.0,1.7763568394002505e-15,0.0624157271503634,0.06695952385050885,19.69782456119671
revision_dfm_kalman_em,exact,pre_second,80,1.0,1.1102230246251563e-16,0.062101011404227,0.0667594853366147,4.849495410984048
revision_dfm_kalman_em,exact,pre_third,80,1.0,5.551115123125783e-17,0.0441808970643889,0.0513262094334167,4.391778476651146
revision_dfm_kalman_em,pseudo,pre_advance,80,1.0,1.7763568394002505e-15,0.0623077398486177,0.06695952610352456,19.71823144278863
revision_dfm_kalman_em,pseudo,pre_second,80,1.0,1.1102230246251563e-16,0.0621011047234734,0.06675942062298156,4.849495410984048
revision_dfm_kalman_em,pseudo,pre_third,80,1.0,2.7755575615628914e-17,0.0441808970643889,0.0513261593925147,4.391778307504555
