subsample,timing_mode,checkpoint_id,target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
full_sample,exact,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,0.1130994197187789,0.1130994197187789,0.1130994197187789,0.44912538099101146,,1.0,1,10,True
full_sample,exact,pre_second,S,indicator_revision_only_dfm_kalman_em,0.0036728220334714,0.0036728220334714,0.0036728220334714,0.014900630773616799,,1.0,1,10,False
full_sample,exact,pre_third,T,revision_dfm_kalman_em,0.0073033648580742,0.0073033648580742,-0.0073033648580742,0.03293900356104874,,1.0,1,10,True
full_sample,pseudo,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,0.1205995705010307,0.1205995705010307,0.1205995705010307,0.47890898276319255,,1.0,1,10,True
full_sample,pseudo,pre_second,S,indicator_revision_only_dfm_kalman_em,0.0051894480334548,0.0051894480334548,0.0051894480334548,0.02105357906282662,,1.0,1,10,False
full_sample,pseudo,pre_third,T,revision_dfm_kalman_em,0.0084951527049863,0.0084951527049863,-0.0084951527049863,0.03831410187481471,,1.0,1,10,True
exclude_pandemic,exact,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,0.1130994197187789,0.1130994197187789,0.1130994197187789,0.44912538099101146,,1.0,1,10,True
exclude_pandemic,exact,pre_second,S,indicator_revision_only_dfm_kalman_em,0.0036728220334714,0.0036728220334714,0.0036728220334714,0.014900630773616799,,1.0,1,10,False
exclude_pandemic,exact,pre_third,T,revision_dfm_kalman_em,0.0073033648580742,0.0073033648580742,-0.0073033648580742,0.03293900356104874,,1.0,1,10,True
exclude_pandemic,pseudo,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,0.1205995705010307,0.1205995705010307,0.1205995705010307,0.47890898276319255,,1.0,1,10,True
exclude_pandemic,pseudo,pre_second,S,indicator_revision_only_dfm_kalman_em,0.0051894480334548,0.0051894480334548,0.0051894480334548,0.02105357906282662,,1.0,1,10,False
exclude_pandemic,pseudo,pre_third,T,revision_dfm_kalman_em,0.0084951527049863,0.0084951527049863,-0.0084951527049863,0.03831410187481471,,1.0,1,10,True
post_pandemic,exact,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,0.1130994197187789,0.1130994197187789,0.1130994197187789,0.44912538099101146,,1.0,1,10,True
post_pandemic,exact,pre_second,S,indicator_revision_only_dfm_kalman_em,0.0036728220334714,0.0036728220334714,0.0036728220334714,0.014900630773616799,,1.0,1,10,False
post_pandemic,exact,pre_third,T,revision_dfm_kalman_em,0.0073033648580742,0.0073033648580742,-0.0073033648580742,0.03293900356104874,,1.0,1,10,True
post_pandemic,pseudo,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,0.1205995705010307,0.1205995705010307,0.1205995705010307,0.47890898276319255,,1.0,1,10,True
post_pandemic,pseudo,pre_second,S,indicator_revision_only_dfm_kalman_em,0.0051894480334548,0.0051894480334548,0.0051894480334548,0.02105357906282662,,1.0,1,10,False
post_pandemic,pseudo,pre_third,T,revision_dfm_kalman_em,0.0084951527049863,0.0084951527049863,-0.0084951527049863,0.03831410187481471,,1.0,1,10,True
