table,model_id,timing_mode,checkpoint_id,outcome_id,n_forecasts,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,RMSE,MAE,bias
point,ar,exact,pre_advance,A,1,1.0,0.0,,,,0.2518214835002665,0.2518214835002665,0.2518214835002665
point,bridge,exact,pre_advance,A,1,1.0,0.0,,,,0.2526993338243564,0.2526993338243564,0.2526993338243564
point,indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,1,0.0,2.0,0.0865268096985312,0.0865268096985312,0.0865268096985312,0.2633709718275088,0.2633709718275088,0.2633709718275088
point,joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,1,0.0,2.0,0.0803555128352569,0.0803555128352569,0.0803555128352569,0.1130994197187789,0.1130994197187789,0.1130994197187789
point,midas_umidas,exact,pre_advance,A,1,1.0,0.0,,,,0.7891120871172417,0.7891120871172417,-0.7891120871172417
point,monthly_mixed_frequency_kalman_em,exact,pre_advance,A,1,0.0,2.0,0.0653597818856832,0.0653597818856832,0.0653597818856832,0.2476883066155117,0.2476883066155117,0.2476883066155117
point,no_revision,exact,pre_advance,A,1,1.0,0.0,,,,0.1930473719443051,0.1930473719443051,0.1930473719443051
point,release_dfm,exact,pre_advance,A,1,1.0,0.0,,,,0.1740246203870485,0.1740246203870485,-0.1740246203870485
point,revision_dfm_kalman_em,exact,pre_advance,A,1,0.0,2.0,0.1226745006062646,0.1226745006062646,0.1226745006062646,0.1348127901270013,0.1348127901270013,0.1348127901270013
point,standard_dfm,exact,pre_advance,A,1,1.0,0.0,,,,0.1740246203870485,0.1740246203870485,-0.1740246203870485
point,ar,exact,pre_second,S,1,1.0,0.0,,,,0.2464876882913262,0.2464876882913262,0.2464876882913262
point,bridge,exact,pre_second,S,1,1.0,0.0,,,,0.0718421510976861,0.0718421510976861,-0.0718421510976861
point,indicator_revision_only_dfm_kalman_em,exact,pre_second,S,1,0.0,2.0,0.0866241959415352,0.0866241959415352,0.0866241959415352,0.0036728220334714,0.0036728220334714,0.0036728220334714
point,joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,1,0.0,2.0,0.0804639229344099,0.0804639229344099,0.0804639229344099,0.1094678634433616,0.1094678634433616,0.1094678634433616
point,midas_umidas,exact,pre_second,S,1,1.0,0.0,,,,1.369996696317131,1.369996696317131,-1.369996696317131
point,monthly_mixed_frequency_kalman_em,exact,pre_second,S,1,0.0,2.0,0.068786432195151,0.068786432195151,0.068786432195151,0.1121676230959098,0.1121676230959098,-0.1121676230959098
point,no_revision,exact,pre_second,S,1,1.0,0.0,,,,0.0939000000000001,0.0939000000000001,-0.0939000000000001
point,release_dfm,exact,pre_second,S,1,1.0,0.0,,,,0.0154377701599086,0.0154377701599086,0.0154377701599086
point,revision_dfm_kalman_em,exact,pre_second,S,1,0.0,2.0,0.1281157179698546,0.1281157179698546,0.1281157179698546,0.0803416444385711,0.0803416444385711,0.0803416444385711
point,standard_dfm,exact,pre_second,S,1,1.0,0.0,,,,0.0331223667589388,0.0331223667589388,0.0331223667589388
point,ar,exact,pre_third,T,1,1.0,0.0,,,,0.2217239159811934,0.2217239159811934,0.2217239159811934
point,bridge,exact,pre_third,T,1,1.0,0.0,,,,0.0452634908066409,0.0452634908066409,0.0452634908066409
point,indicator_revision_only_dfm_kalman_em,exact,pre_third,T,1,0.0,2.0,0.0867183358911262,0.0867183358911262,0.0867183358911262,0.0905452843440337,0.0905452843440337,-0.0905452843440337
point,joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,1,0.0,2.0,0.0805353728668932,0.0805353728668932,0.0805353728668932,0.0278778132845536,0.0278778132845536,-0.0278778132845536
point,midas_umidas,exact,pre_third,T,1,1.0,0.0,,,,0.3576234610100681,0.3576234610100681,0.3576234610100681
point,monthly_mixed_frequency_kalman_em,exact,pre_third,T,1,0.0,2.0,0.065521540048137,0.065521540048137,0.065521540048137,0.0260005342968936,0.0260005342968936,0.0260005342968936
point,no_revision,exact,pre_third,T,1,1.0,0.0,,,,0.1044,0.1044,-0.1044
point,release_dfm,exact,pre_third,T,1,1.0,0.0,,,,0.035594523183279,0.035594523183279,-0.035594523183279
point,revision_dfm_kalman_em,exact,pre_third,T,1,0.0,2.0,0.1229171168012,0.1229171168012,0.1229171168012,0.0073033648580742,0.0073033648580742,-0.0073033648580742
point,standard_dfm,exact,pre_third,T,1,1.0,0.0,,,,0.0370211511536711,0.0370211511536711,0.0370211511536711
point,ar,pseudo,pre_advance,A,1,1.0,0.0,,,,0.2518214835002665,0.2518214835002665,0.2518214835002665
point,bridge,pseudo,pre_advance,A,1,1.0,0.0,,,,0.3295494318233607,0.3295494318233607,0.3295494318233607
point,indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,1,0.0,2.0,0.086525156300399,0.086525156300399,0.086525156300399,0.2697291320428938,0.2697291320428938,0.2697291320428938
point,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,1,0.0,2.0,0.0803538512415582,0.0803538512415582,0.0803538512415582,0.1205995705010307,0.1205995705010307,0.1205995705010307
point,midas_umidas,pseudo,pre_advance,A,1,1.0,0.0,,,,0.8087549413921016,0.8087549413921016,-0.8087549413921016
point,monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,1,0.0,2.0,0.0653480903140892,0.0653480903140892,0.0653480903140892,0.2366870351419474,0.2366870351419474,0.2366870351419474
point,no_revision,pseudo,pre_advance,A,1,1.0,0.0,,,,0.1930473719443051,0.1930473719443051,0.1930473719443051
point,release_dfm,pseudo,pre_advance,A,1,1.0,0.0,,,,0.143082287679741,0.143082287679741,-0.143082287679741
point,revision_dfm_kalman_em,pseudo,pre_advance,A,1,0.0,2.0,0.1226719294723463,0.1226719294723463,0.1226719294723463,0.1441791037449111,0.1441791037449111,0.1441791037449111
point,standard_dfm,pseudo,pre_advance,A,1,1.0,0.0,,,,0.143082287679741,0.143082287679741,-0.143082287679741
point,ar,pseudo,pre_second,S,1,1.0,0.0,,,,0.2464876882913262,0.2464876882913262,0.2464876882913262
point,bridge,pseudo,pre_second,S,1,1.0,0.0,,,,0.1244124501759973,0.1244124501759973,-0.1244124501759973
point,indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,1,0.0,2.0,0.0866232818648659,0.0866232818648659,0.0866232818648659,0.0051894480334548,0.0051894480334548,0.0051894480334548
point,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,1,0.0,2.0,0.0804630656774176,0.0804630656774176,0.0804630656774176,0.110867270710949,0.110867270710949,0.110867270710949
point,midas_umidas,pseudo,pre_second,S,1,1.0,0.0,,,,1.3947707428482827,1.3947707428482827,-1.3947707428482827
point,monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,1,0.0,2.0,0.0687778501229111,0.0687778501229111,0.0687778501229111,0.1140144989408731,0.1140144989408731,-0.1140144989408731
point,no_revision,pseudo,pre_second,S,1,1.0,0.0,,,,0.0939000000000001,0.0939000000000001,-0.0939000000000001
point,release_dfm,pseudo,pre_second,S,1,1.0,0.0,,,,0.0155688941766256,0.0155688941766256,0.0155688941766256
point,revision_dfm_kalman_em,pseudo,pre_second,S,1,0.0,2.0,0.1281209085748072,0.1281209085748072,0.1281209085748072,0.0823413248253044,0.0823413248253044,0.0823413248253044
point,standard_dfm,pseudo,pre_second,S,1,1.0,0.0,,,,0.0237770371998857,0.0237770371998857,0.0237770371998857
point,ar,pseudo,pre_third,T,1,1.0,0.0,,,,0.2217239159811934,0.2217239159811934,0.2217239159811934
point,bridge,pseudo,pre_third,T,1,1.0,0.0,,,,0.0127407432326971,0.0127407432326971,-0.0127407432326971
point,indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,1,0.0,2.0,0.0867177743979993,0.0867177743979993,0.0867177743979993,0.0912598070060175,0.0912598070060175,-0.0912598070060175
point,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,1,0.0,2.0,0.0805348101770204,0.0805348101770204,0.0805348101770204,0.0285954932707284,0.0285954932707284,-0.0285954932707284
point,midas_umidas,pseudo,pre_third,T,1,1.0,0.0,,,,0.3517933009049452,0.3517933009049452,0.3517933009049452
point,monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,1,0.0,2.0,0.0655081763483049,0.0655081763483049,0.0655081763483049,0.0199091948570888,0.0199091948570888,0.0199091948570888
point,no_revision,pseudo,pre_third,T,1,1.0,0.0,,,,0.1044,0.1044,-0.1044
point,release_dfm,pseudo,pre_third,T,1,1.0,0.0,,,,0.0354142336041074,0.0354142336041074,-0.0354142336041074
point,revision_dfm_kalman_em,pseudo,pre_third,T,1,0.0,2.0,0.1229188096232703,0.1229188096232703,0.1229188096232703,0.0084951527049863,0.0084951527049863,-0.0084951527049863
point,standard_dfm,pseudo,pre_third,T,1,1.0,0.0,,,,0.0147003850608298,0.0147003850608298,0.0147003850608298
revision,ar,exact,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.0053337952089402,0.0053337952089402,-0.0053337952089402
revision,bridge,exact,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.013118587007399,0.013118587007399,-0.013118587007399
revision,indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,1,0.0,2.0,0.0865268096985312,0.0865268096985312,0.0865268096985312,0.0939000000000001,0.0939000000000001,-0.0939000000000001
revision,joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,1,0.0,2.0,0.0803555128352569,0.0803555128352569,0.0803555128352569,0.0591041468504269,0.0591041468504269,0.0591041468504269
revision,midas_umidas,exact,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.3402543768638701,0.3402543768638701,-0.3402543768638701
revision,monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,1,0.0,2.0,0.0653597818856832,0.0653597818856832,0.0653597818856832,0.0054841214208685,0.0054841214208685,-0.0054841214208685
revision,no_revision,exact,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.0939000000000001,0.0939000000000001,-0.0939000000000001
revision,release_dfm,exact,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.0016847606482608,0.0016847606482608,-0.0016847606482608
revision,revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,1,0.0,2.0,0.1226745006062646,0.1226745006062646,0.1226745006062646,0.0861430253963515,0.0861430253963515,0.0861430253963515
revision,standard_dfm,exact,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.0016847606482608,0.0016847606482608,-0.0016847606482608
revision,ar,exact,pre_second,DELTA_TS,1,1.0,0.0,,,,0.0247637723101328,0.0247637723101328,-0.0247637723101328
revision,bridge,exact,pre_second,DELTA_TS,1,1.0,0.0,,,,0.0276941625301523,0.0276941625301523,0.0276941625301523
revision,indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,1,0.0,2.0,0.0866241959415352,0.0866241959415352,0.0866241959415352,0.1044,0.1044,-0.1044
revision,joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,1,0.0,2.0,0.0804639229344099,0.0804639229344099,0.0804639229344099,0.10346032831491,0.10346032831491,-0.10346032831491
revision,midas_umidas,exact,pre_second,DELTA_TS,1,1.0,0.0,,,,0.115955305433852,0.115955305433852,0.115955305433852
revision,monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,1,0.0,2.0,0.068786432195151,0.068786432195151,0.068786432195151,0.0508590665647341,0.0508590665647341,-0.0508590665647341
revision,no_revision,exact,pre_second,DELTA_TS,1,1.0,0.0,,,,0.1044,0.1044,-0.1044
revision,release_dfm,exact,pre_second,DELTA_TS,1,1.0,0.0,,,,0.0540055365853198,0.0540055365853198,-0.0540055365853198
revision,revision_dfm_kalman_em,exact,pre_second,DELTA_TS,1,0.0,2.0,0.1281157179698546,0.1281157179698546,0.1281157179698546,0.1034402754249339,0.1034402754249339,-0.1034402754249339
revision,standard_dfm,exact,pre_second,DELTA_TS,1,1.0,0.0,,,,0.0370822387147931,0.0370822387147931,-0.0370822387147931
revision,ar,exact,pre_third,DELTA_MT,1,1.0,0.0,,,,0.9346469452895664,0.9346469452895664,0.9346469452895664
revision,bridge,exact,pre_third,DELTA_MT,1,1.0,0.0,,,,0.7274976639003956,0.7274976639003956,0.7274976639003956
revision,indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,1,0.0,2.0,0.0867183358911262,0.0867183358911262,0.0867183358911262,0.5985,0.5985,0.5985
revision,joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,1,0.0,2.0,0.0805353728668932,0.0805353728668932,0.0805353728668932,0.678486651769119,0.678486651769119,0.678486651769119
revision,midas_umidas,exact,pre_third,DELTA_MT,1,1.0,0.0,,,,1.6342840303764723,1.6342840303764723,1.6342840303764723
revision,monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,1,0.0,2.0,0.065521540048137,0.065521540048137,0.065521540048137,0.6697887519482566,0.6697887519482566,0.6697887519482566
revision,no_revision,exact,pre_third,DELTA_MT,1,1.0,0.0,,,,0.5985,0.5985,0.5985
revision,release_dfm,exact,pre_third,DELTA_MT,1,1.0,0.0,,,,0.9058783372384984,0.9058783372384984,0.9058783372384984
revision,revision_dfm_kalman_em,exact,pre_third,DELTA_MT,1,0.0,2.0,0.1229171168012,0.1229171168012,0.1229171168012,0.6854338167937515,0.6854338167937515,0.6854338167937515
revision,standard_dfm,exact,pre_third,DELTA_MT,1,1.0,0.0,,,,0.9130865928938016,0.9130865928938016,0.9130865928938016
revision,ar,pseudo,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.0053337952089402,0.0053337952089402,-0.0053337952089402
revision,bridge,pseudo,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.0163715183882664,0.0163715183882664,-0.0163715183882664
revision,indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,1,0.0,2.0,0.086525156300399,0.086525156300399,0.086525156300399,0.0939000000000001,0.0939000000000001,-0.0939000000000001
revision,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,1,0.0,2.0,0.0803538512415582,0.0803538512415582,0.0803538512415582,0.0580227548715526,0.0580227548715526,0.0580227548715526
revision,midas_umidas,pseudo,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.3457886099869207,0.3457886099869207,-0.3457886099869207
revision,monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,1,0.0,2.0,0.0653480903140892,0.0653480903140892,0.0653480903140892,0.005919057195034,0.005919057195034,-0.005919057195034
revision,no_revision,pseudo,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.0939000000000001,0.0939000000000001,-0.0939000000000001
revision,release_dfm,pseudo,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.0016775022233845,0.0016775022233845,-0.0016775022233845
revision,revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,1,0.0,2.0,0.1226719294723463,0.1226719294723463,0.1226719294723463,0.0846472537617035,0.0846472537617035,0.0846472537617035
revision,standard_dfm,pseudo,pre_advance,DELTA_SA,1,1.0,0.0,,,,0.0016775022233845,0.0016775022233845,-0.0016775022233845
revision,ar,pseudo,pre_second,DELTA_TS,1,1.0,0.0,,,,0.0247637723101328,0.0247637723101328,-0.0247637723101328
revision,bridge,pseudo,pre_second,DELTA_TS,1,1.0,0.0,,,,0.0224134277446927,0.0224134277446927,0.0224134277446927
revision,indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,1,0.0,2.0,0.0866232818648659,0.0866232818648659,0.0866232818648659,0.1044,0.1044,-0.1044
revision,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,1,0.0,2.0,0.0804630656774176,0.0804630656774176,0.0804630656774176,0.1034610606987431,0.1034610606987431,-0.1034610606987431
revision,midas_umidas,pseudo,pre_second,DELTA_TS,1,1.0,0.0,,,,0.1144274643656682,0.1144274643656682,0.1144274643656682
revision,monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,1,0.0,2.0,0.0687778501229111,0.0687778501229111,0.0687778501229111,0.0501200338142164,0.0501200338142164,-0.0501200338142164
revision,no_revision,pseudo,pre_second,DELTA_TS,1,1.0,0.0,,,,0.1044,0.1044,-0.1044
revision,release_dfm,pseudo,pre_second,DELTA_TS,1,1.0,0.0,,,,0.0539887802395928,0.0539887802395928,-0.0539887802395928
revision,revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,1,0.0,2.0,0.1281209085748072,0.1281209085748072,0.1281209085748072,0.1034422973730664,0.1034422973730664,-0.1034422973730664
revision,standard_dfm,pseudo,pre_second,DELTA_TS,1,1.0,0.0,,,,0.0371178854708427,0.0371178854708427,-0.0371178854708427
revision,ar,pseudo,pre_third,DELTA_MT,1,1.0,0.0,,,,0.9346469452895664,0.9346469452895664,0.9346469452895664
revision,bridge,pseudo,pre_third,DELTA_MT,1,1.0,0.0,,,,0.7330964487906027,0.7330964487906027,0.7330964487906027
revision,indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,1,0.0,2.0,0.0867177743979993,0.0867177743979993,0.0867177743979993,0.5985,0.5985,0.5985
revision,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,1,0.0,2.0,0.0805348101770204,0.0805348101770204,0.0805348101770204,0.6784857997932066,0.6784857997932066,0.6784857997932066
revision,midas_umidas,pseudo,pre_third,DELTA_MT,1,1.0,0.0,,,,1.6536452959038703,1.6536452959038703,1.6536452959038703
revision,monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,1,0.0,2.0,0.0655081763483049,0.0655081763483049,0.0655081763483049,0.6679055400195422,0.6679055400195422,0.6679055400195422
revision,no_revision,pseudo,pre_third,DELTA_MT,1,1.0,0.0,,,,0.5985,0.5985,0.5985
revision,release_dfm,pseudo,pre_third,DELTA_MT,1,1.0,0.0,,,,0.9022590427264584,0.9022590427264584,0.9022590427264584
revision,revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,1,0.0,2.0,0.1229188096232703,0.1229188096232703,0.1229188096232703,0.6854319821988741,0.6854319821988741,0.6854319821988741
