timing_mode,checkpoint_id,outcome_id,model_id,mean_squared_error,initial_model_count,final_model_count,n_obs_final_set,alpha,bootstrap_reps,block_length,included_in_mcs_alpha_10pct,elimination_step,p_value_at_elimination,test_stat_at_elimination,last_set_p_value,last_set_test_stat,method_note
exact,pre_advance,A,ar,50.935005692026124,10,9,80,0.1,5000,4,True,,,,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,bridge,23.752923258945067,10,9,80,0.1,5000,4,True,,,,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,indicator_revision_only_dfm_kalman_em,12.713316230518595,10,9,80,0.1,5000,4,True,,,,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,13.021487764070287,10,9,80,0.1,5000,4,True,,,,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,midas_umidas,178.66231868152892,10,9,80,0.1,5000,4,False,1.0,0.04919016196760648,2.123390356599613,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,monthly_mixed_frequency_kalman_em,13.872916668251253,10,9,80,0.1,5000,4,True,,,,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,no_revision,52.844801343962686,10,9,80,0.1,5000,4,True,,,,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,release_dfm,9.399516853073944,10,9,80,0.1,5000,4,True,,,,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,revision_dfm_kalman_em,11.443242766297075,10,9,80,0.1,5000,4,True,,,,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,standard_dfm,9.399516853073944,10,9,80,0.1,5000,4,True,,,,0.46610677864427114,1.0774804576541233,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,ar,48.192967347679236,10,10,79,0.1,5000,4,True,,,,0.1339732053589282,1.4706572088685943,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,bridge,20.635703988031047,10,10,79,0.1,5000,4,True,,,,0.1339732053589282,1.4706572088685943,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,indicator_revision_only_dfm_kalman_em,0.3496879316701684,10,10,79,0.1,5000,4,True,,,,0.1339732053589282,1.4706572088685943,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,joint_indicator_revision_dfm_full_kalman_em,0.399244355922953,10,10,79,0.1,5000,4,True,,,,0.1339732053589282,1.4706572088685943,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,midas_umidas,22.756049961171712,10,10,79,0.1,5000,4,True,,,,0.1339732053589282,1.4706572088685943,Block-bootstrap MCS-style elimination using average squared-loss differentials.
