table,model_id,timing_mode,checkpoint_id,outcome_id,n_forecasts,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,RMSE,MAE,bias
point,indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,80,1.0,31.75,8.967894641730026e-05,9.288089957869008e-05,9.972064680272848e-05,3.565938234338687,2.10176200730812,0.3030224497820539
point,joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,80,1.0,32.025,9.13997419359254e-05,9.349515981594216e-05,9.968050671222596e-05,3.609554187519902,1.9861752724982655,0.1553810590296201
point,monthly_mixed_frequency_kalman_em,exact,pre_advance,A,80,1.0,41.8,9.427379510694152e-05,9.564925750159616e-05,9.992598888541152e-05,3.725297676313166,1.9813474811497251,0.1300663641953979
point,revision_dfm_kalman_em,exact,pre_advance,A,80,1.0,24.575,9.376535119450786e-05,9.29897804893243e-05,9.99444316614338e-05,3.3827862430690288,1.823460922756461,0.109138210906014
point,indicator_revision_only_dfm_kalman_em,exact,pre_second,S,79,1.0,31.79746835443038,9.084556337384236e-05,9.527680132535336e-05,9.999832040606652e-05,0.5913344351831148,0.4467080518673777,-0.0192893558669704
point,joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,79,1.0,32.620253164556964,9.161855523900674e-05,9.353237719142311e-05,9.987919942710936e-05,0.6316802729495307,0.4737773229380404,0.0662112362599835
point,monthly_mixed_frequency_kalman_em,exact,pre_second,S,79,1.0,42.77215189873418,9.433169402498471e-05,9.556488856492492e-05,9.996191109577998e-05,0.5947350900660507,0.4126417447063559,0.0388285067227781
point,revision_dfm_kalman_em,exact,pre_second,S,79,1.0,24.81012658227848,9.390002704041374e-05,9.3669612333604e-05,9.986560588594552e-05,0.6949709053482976,0.464822562021265,0.0640488993370571
point,indicator_revision_only_dfm_kalman_em,exact,pre_third,T,80,1.0,31.0375,9.137439056807872e-05,9.415508091700844e-05,9.993742233652612e-05,0.3707698162472593,0.2420483360755522,-0.0487275961157743
point,joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,80,1.0,32.4125,9.333707201835436e-05,9.352230899413464e-05,9.983936563764872e-05,0.3721184482018661,0.246242214381904,-0.0413170913014385
