timing_mode,checkpoint_id,outcome_id,baseline_model,model_id,target_quarter,loss_diff_baseline_minus_model,cumulative_loss_diff
exact,pre_advance,DELTA_SA,ar,bridge,2024:Q1,0.08308195917709739,0.08308195917709739
exact,pre_advance,DELTA_SA,ar,bridge,2024:Q2,-0.04089950912320364,0.04218245005389375
exact,pre_advance,DELTA_SA,ar,bridge,2024:Q3,0.002078917593568988,0.04426136764746273
exact,pre_advance,DELTA_SA,ar,bridge,2024:Q4,-0.00014364795373976344,0.04411771969372297
exact,pre_advance,DELTA_SA,ar,indicator_revision_only_dfm_kalman_em,2024:Q1,0.07155817897030346,0.07155817897030346
exact,pre_advance,DELTA_SA,ar,indicator_revision_only_dfm_kalman_em,2024:Q2,-0.009033581491366181,0.06252459747893728
exact,pre_advance,DELTA_SA,ar,indicator_revision_only_dfm_kalman_em,2024:Q3,0.00727617350536104,0.06980077098429832
exact,pre_advance,DELTA_SA,ar,indicator_revision_only_dfm_kalman_em,2024:Q4,-0.008788760628669104,0.06101201035562922
exact,pre_advance,DELTA_SA,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q1,-0.033051439969275676,-0.033051439969275676
exact,pre_advance,DELTA_SA,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q2,-0.04828805967316888,-0.08133949964244455
exact,pre_advance,DELTA_SA,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q3,-0.007318050671746875,-0.08865755031419142
exact,pre_advance,DELTA_SA,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q4,-0.0011459162982995553,-0.08980346661249097
exact,pre_advance,DELTA_SA,ar,midas_umidas,2024:Q1,0.1867492213036634,0.1867492213036634
exact,pre_advance,DELTA_SA,ar,midas_umidas,2024:Q2,0.0029975257085396354,0.18974674701220304
exact,pre_advance,DELTA_SA,ar,midas_umidas,2024:Q3,-0.20633145236123396,-0.01658470534903092
exact,pre_advance,DELTA_SA,ar,midas_umidas,2024:Q4,-1.63604893282211,-1.6526336381711408
exact,pre_advance,DELTA_SA,ar,monthly_mixed_frequency_kalman_em,2024:Q1,0.009313294306241254,0.009313294306241254
exact,pre_advance,DELTA_SA,ar,monthly_mixed_frequency_kalman_em,2024:Q2,-0.005896404025852295,0.003416890280388959
