model_id,checkpoint_id,revision_target_id,exact,pseudo,exact_minus_pseudo_RMSE
ar,pre_advance,DELTA_SA,0.24685283447603945,0.24685283447603945,0.0
ar,pre_second,DELTA_TS,0.2851934954828114,0.2851934954828114,0.0
ar,pre_third,DELTA_MT,4.782637595630188,4.782637595630188,0.0
bridge,pre_advance,DELTA_SA,0.30362792506848474,0.3109058991382746,-0.007277974069789861
bridge,pre_second,DELTA_TS,0.31846120854293924,0.32608878552657,-0.007627576983630757
bridge,pre_third,DELTA_MT,0.458614668123094,0.47014850308073514,-0.011533834957641154
indicator_revision_only_dfm_kalman_em,pre_advance,DELTA_SA,0.22000048295401528,0.22000048295401528,0.0
indicator_revision_only_dfm_kalman_em,pre_second,DELTA_TS,0.3061231716972761,0.3061231716972761,0.0
indicator_revision_only_dfm_kalman_em,pre_third,DELTA_MT,0.5268631606024472,0.5268631606024472,0.0
joint_indicator_revision_dfm_full_kalman_em,pre_advance,DELTA_SA,0.33396273619103317,0.33142830626206843,0.002534429928964743
joint_indicator_revision_dfm_full_kalman_em,pre_second,DELTA_TS,0.3007855179952964,0.30079381666946814,-8.298674171736131e-06
joint_indicator_revision_dfm_full_kalman_em,pre_third,DELTA_MT,0.510391938060919,0.5103449760937858,4.696196713316336e-05
midas_umidas,pre_advance,DELTA_SA,0.9194813571387547,0.9104377109264659,0.009043646212288814
midas_umidas,pre_second,DELTA_TS,0.5032370840866792,0.5143443171333955,-0.011107233046716236
midas_umidas,pre_third,DELTA_MT,3.3354560269048856,3.377195415113593,-0.04173938820870715
monthly_mixed_frequency_kalman_em,pre_advance,DELTA_SA,0.29428603431348477,0.29413904094361343,0.00014699336987133993
monthly_mixed_frequency_kalman_em,pre_second,DELTA_TS,0.23488701189969646,0.23517926929343164,-0.00029225739373517357
monthly_mixed_frequency_kalman_em,pre_third,DELTA_MT,0.5105443026505208,0.5098016458865443,0.0007426567639764459
no_revision,pre_advance,DELTA_SA,0.22000048295401528,0.22000048295401528,0.0
no_revision,pre_second,DELTA_TS,0.3061231716972761,0.3061231716972761,0.0
no_revision,pre_third,DELTA_MT,0.5268631606024472,0.5268631606024472,0.0
release_dfm,pre_advance,DELTA_SA,0.24303106671319744,0.24304007199912456,-9.005285927121687e-06
release_dfm,pre_second,DELTA_TS,0.2886963520967514,0.2886388792315679,5.747286518348327e-05
release_dfm,pre_third,DELTA_MT,0.5009126857583329,0.4983196556299876,0.0025930301283453305
revision_dfm_kalman_em,pre_advance,DELTA_SA,0.3455094614013207,0.342893854760073,0.002615606641247714
revision_dfm_kalman_em,pre_second,DELTA_TS,0.3015985778390851,0.3016192906445767,-2.0712805491596153e-05
revision_dfm_kalman_em,pre_third,DELTA_MT,0.4992897953271654,0.499252750440974,3.704488619138413e-05
spf,pre_advance,DELTA_SA,0.22000048295401528,0.22000048295401528,0.0
spf,pre_second,DELTA_TS,0.3061231716972761,0.3061231716972761,0.0
spf,pre_third,DELTA_MT,0.5268631606024472,0.5268631606024472,0.0
standard_dfm,pre_advance,DELTA_SA,0.24303106671319744,0.24304007199912456,-9.005285927121687e-06
standard_dfm,pre_second,DELTA_TS,0.28205285751675346,0.2821513618611523,-9.850434439884204e-05
standard_dfm,pre_third,DELTA_MT,0.5340158696657344,0.5345187787744516,-0.0005029091087171977
