model_id,checkpoint_id,target_id,exact,pseudo,exact_minus_pseudo_RMSE
ar,pre_advance,A,1.0906717815587157,1.0906717815587157,0.0
ar,pre_second,S,1.1811496166803415,1.1811496166803415,0.0
ar,pre_third,T,1.0123588318999333,1.0123588318999333,0.0
bridge,pre_advance,A,1.3742951781179764,1.3007465106416398,0.0735486674763366
bridge,pre_second,S,1.1827317287941042,1.1740646774542918,0.008667051339812382
bridge,pre_third,T,1.0855158232356379,1.0834412959766409,0.0020745272589970387
indicator_revision_only_dfm_kalman_em,pre_advance,A,1.3216782500935007,1.2876262145209276,0.03405203557257308
indicator_revision_only_dfm_kalman_em,pre_second,S,0.2666147156162929,0.2663231338262403,0.00029158179005261964
indicator_revision_only_dfm_kalman_em,pre_third,T,0.30000504478516843,0.29984471268083296,0.00016033210433546996
joint_indicator_revision_dfm_full_kalman_em,pre_advance,A,1.3550435497346596,1.3167159947759517,0.03832755495870788
joint_indicator_revision_dfm_full_kalman_em,pre_second,S,0.45098335217214613,0.45049581587800475,0.00048753629414138855
joint_indicator_revision_dfm_full_kalman_em,pre_third,T,0.25839505468164475,0.2582011339000054,0.00019392078163937843
midas_umidas,pre_advance,A,1.4919562802250579,1.5732483722672996,-0.08129209204224175
midas_umidas,pre_second,S,1.0074797014390393,1.026041176475596,-0.018561475036556585
midas_umidas,pre_third,T,0.7201104406822197,0.7031155450914087,0.01699489559081102
monthly_mixed_frequency_kalman_em,pre_advance,A,1.310622142100942,1.3049171206639771,0.005705021436964941
monthly_mixed_frequency_kalman_em,pre_second,S,0.37557179203129387,0.37374743453498077,0.0018243574963131004
monthly_mixed_frequency_kalman_em,pre_third,T,0.2646646521943892,0.26438509539707566,0.00027955679731356264
no_revision,pre_advance,A,1.1268874373876219,1.1268874373876219,0.0
no_revision,pre_second,S,0.22000048295401528,0.22000048295401528,0.0
no_revision,pre_third,T,0.3061231716972761,0.3061231716972761,0.0
release_dfm,pre_advance,A,1.2820178629214871,1.2260502229011145,0.05596764002037258
release_dfm,pre_second,S,0.25181151017690157,0.2520341191146075,-0.00022260893770592594
release_dfm,pre_third,T,0.2888630241065295,0.28897057043280683,-0.00010754632627735239
revision_dfm_kalman_em,pre_advance,A,1.3965712920401698,1.3581087519569774,0.03846254008319239
revision_dfm_kalman_em,pre_second,S,0.40514768089546965,0.4041669898348269,0.0009806910606427466
revision_dfm_kalman_em,pre_third,T,0.26321134859747364,0.2629070288699976,0.0003043197274760212
spf,pre_advance,A,1.5396957637793254,1.5396957637793254,0.0
spf,pre_second,S,1.5994761118878895,1.5994761118878895,0.0
spf,pre_third,T,1.6373139157626433,1.6373139157626433,0.0
standard_dfm,pre_advance,A,1.2820178629214871,1.2260502229011145,0.05596764002037258
standard_dfm,pre_second,S,1.1780567858976028,1.167141387797078,0.010915398100524776
standard_dfm,pre_third,T,1.103846460498311,1.1021244629028533,0.0017219975954576583
