model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count
ar,exact,pre_advance,DELTA_SA,8,0.24685283447603945,0.1947677424565445,0.09401955054927708,1.0,1.0,0.625,1.0,0.0,,,,0.0,0.0
bridge,exact,pre_advance,DELTA_SA,8,0.30362792506848474,0.24392019792922798,0.09075539108262498,1.2299957005272149,0.2952781715827593,0.625,1.0,0.0,,,,0.0,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,8,0.22000048295401528,0.18307499999999993,0.008024999999999949,0.8912212145385328,0.3714875881877844,0.0,0.0,5.0,0.024213011630433094,0.023851220083542807,0.028383197368821615,0.0,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,8,0.33396273619103317,0.27122387826659966,0.1897080169048331,1.3528819180864984,0.029708954684601878,0.625,0.0,5.0,0.023752221824716674,0.02464070916117187,0.024925296878222567,0.0,0.0
midas_umidas,exact,pre_advance,DELTA_SA,8,0.9194813571387547,0.6892395469105481,0.36474559546781715,3.724815876999797,0.07533208939075131,0.625,1.0,0.0,,,,0.0,0.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,8,0.29428603431348477,0.24161608178817223,0.16316588644892327,1.1921517325823916,0.08347035067308343,0.625,0.0,5.0,0.017327324095975337,0.017756906740673012,0.01822288863155476,0.0,0.0
no_revision,exact,pre_advance,DELTA_SA,8,0.22000048295401528,0.18307499999999993,0.008024999999999949,0.8912212145385328,0.3714875881877844,0.0,1.0,0.0,,,,0.0,0.0
release_dfm,exact,pre_advance,DELTA_SA,8,0.24303106671319744,0.1813446655701058,0.10232078620027507,0.984518031680884,0.5617102212207945,0.625,1.0,0.0,,,,0.0,0.0
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,8,0.3455094614013207,0.27018853501495743,0.22763310668071393,1.3996576629743227,0.035229063456149054,0.625,0.0,5.0,0.04071326625442627,0.04232881764203833,0.04320015146241357,0.0,0.0
spf,exact,pre_advance,DELTA_SA,8,0.22000048295401528,0.18307499999999993,0.008024999999999949,0.8912212145385328,0.3714875881877844,0.0,1.0,0.0,,,,0.0,0.0
standard_dfm,exact,pre_advance,DELTA_SA,8,0.24303106671319744,0.1813446655701058,0.10232078620027507,0.984518031680884,0.5617102212207945,0.625,1.0,0.0,,,,0.0,0.0
ar,exact,pre_second,DELTA_TS,8,0.2851934954828114,0.20045795746712858,-0.07267784339968875,1.0,1.0,0.875,1.0,0.0,,,,0.0,0.0
bridge,exact,pre_second,DELTA_TS,8,0.31846120854293924,0.2557250838275491,-0.07647574911153124,1.1166496206507377,0.21798304762451962,0.625,1.0,0.0,,,,0.0,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,8,0.3061231716972761,0.21926249999999997,-0.1459875,1.0733876352229994,0.34415584832432655,0.0,0.0,5.0,0.02448882453598557,0.024000643291142515,0.02839922403957367,0.0,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,8,0.3007855179952964,0.2138903305731224,-0.14104774374733137,1.0546717325585875,0.45475974137801606,1.0,0.0,5.0,0.023768627657444183,0.024673301722964763,0.024888661038018733,0.0,0.0
midas_umidas,exact,pre_second,DELTA_TS,8,0.5032370840866792,0.38297470384652743,-0.20132823838144911,1.7645461486936656,0.09483820148868277,0.625,1.0,0.0,,,,0.0,0.0
