model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,revision_target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.4648889202031996,,,not_available,-0.10470000000000024,0.5695889202031998,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
bridge,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,-0.8963490410084507,,,not_available,-0.10470000000000024,-0.7916490410084505,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.0,0.43840215079148503,0.6621194384636997,model_implied_state_space,-0.10470000000000024,0.10470000000000024,True,True,25,-3681.8485663185506,-4853.745260936312,-3681.8485663185506,0.3374937140442853,9.163091642492222e-05,25.0,0,{},14,expanding,40,1965:Q3,,1,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.037463205459612015,0.39576603143446487,0.6290993812065506,model_implied_state_space,-0.10470000000000024,0.14216320545961225,True,True,26,-3646.4753530512166,-4868.636514122484,-3646.4753530512166,0.34131569033570486,9.356711735555893e-05,26.0,0,{},14,expanding,40,1965:Q3,,1,0.02
midas_umidas,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,-0.277062365539126,,,not_available,-0.10470000000000024,-0.17236236553912576,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.07223820200115649,0.349657978216416,0.5913188464918195,model_implied_state_space,-0.10470000000000024,0.17693820200115673,True,True,54,-6285.223259282253,-7334.434583170256,-6285.223259282253,0.624355863400524,9.931143581345719e-05,54.0,0,{},14,expanding,40,1965:Q3,,1,0.02
no_revision,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.0,,,not_available,-0.10470000000000024,0.10470000000000024,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
release_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.03229029921893689,,,not_available,-0.10470000000000024,0.13699029921893713,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
revision_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.07799149429314833,0.4114609043100348,0.6414521839623237,model_implied_state_space,-0.10470000000000024,0.18269149429314857,True,True,21,-1989.647337283094,-2960.956351916892,-1989.647337283094,0.1792108699394248,9.001832435160443e-05,21.0,0,{},14,expanding,40,1965:Q3,,1,0.02
standard_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.03229029921893689,,,not_available,-0.10470000000000024,0.13699029921893713,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
ar,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.4648889202031996,,,not_available,-0.10470000000000024,0.5695889202031998,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
bridge,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,-0.8963928945664441,,,not_available,-0.10470000000000024,-0.7916928945664439,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.0,0.4384022218899766,0.6621194921537777,model_implied_state_space,-0.10470000000000024,0.10470000000000024,True,True,25,-3681.8487049760865,-4853.744277662049,-3681.8487049760865,0.33749094959193826,9.163016248412014e-05,25.0,0,{},14,expanding,40,1965:Q3,,1,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.03754023001164719,0.39576555954417625,0.6290990061541794,model_implied_state_space,-0.10470000000000024,0.14224023001164743,True,True,26,-3646.4753704376863,-4868.635528992131,-3646.4753704376863,0.3413151010022375,9.35669553668468e-05,26.0,0,{},14,expanding,40,1965:Q3,,1,0.02
midas_umidas,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,-0.3550490427156605,,,not_available,-0.10470000000000024,-0.2503490427156603,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.07017223175007481,0.34955305764672406,0.5912301224115057,model_implied_state_space,-0.10470000000000024,0.17487223175007505,True,True,54,-6287.947680874226,-7337.221342752908,-6287.947680874226,0.6241217619981398,9.923120072125486e-05,54.0,0,{},14,expanding,40,1965:Q3,,1,0.02
no_revision,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.0,,,not_available,-0.10470000000000024,0.10470000000000024,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
release_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.032216263021888736,,,not_available,-0.10470000000000024,0.13691626302188897,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
revision_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.07795667501491854,0.4114610560929117,0.6414523022742312,model_implied_state_space,-0.10470000000000024,0.18265667501491878,True,True,21,-1989.6463136109494,-2960.956523714146,-1989.6463136109494,0.1792094428594737,9.001765387484937e-05,21.0,0,{},14,expanding,40,1965:Q3,,1,0.02
standard_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.032216263021888736,,,not_available,-0.10470000000000024,0.13691626302188897,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,1,0.02
