model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.544004133182678,,,not_available,3.1705,-0.6264958668173222,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
bridge,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.463317526102582,,,not_available,3.1705,-0.7071824738974182,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.4692367530194934,3.7108897021471385,1.9263669697508672,model_implied_state_space,3.1705,-1.7012632469805067,False,True,25,-3681.915186356097,-4847.571018529528,-3681.915186356097,0.3427841814882413,9.306548284974205e-05,25.0,0,{},14,expanding,40,1965:Q3,,4,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.526490249661931,2.6557474637523266,1.629646422925024,model_implied_state_space,3.1705,-1.644009750338069,False,True,26,-3646.5798163231807,-4861.759390426161,-3646.5798163231807,0.3433998335103752,9.413570767867416e-05,26.0,0,{},14,expanding,40,1965:Q3,,4,0.02
midas_umidas,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,4.853686202530027,,,not_available,3.1705,1.683186202530027,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.6706465197439861,3.1904042636922894,1.7861702784707536,model_implied_state_space,3.1705,-1.499853480256014,False,True,54,-6285.223259282253,-7334.434583170256,-6285.223259282253,0.624355863400524,9.931143581345719e-05,54.0,0,{},14,expanding,40,1965:Q3,,4,0.02
no_revision,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.494294354572081,,,not_available,3.1705,-0.676205645427919,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
release_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.8414926723620524,,,not_available,3.1705,-1.3290073276379477,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
revision_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.4809705028924418,3.230061217867389,1.797237106746739,model_implied_state_space,3.1705,-1.6895294971075583,False,True,21,-1989.623092493123,-2968.6048694688316,-1989.623092493123,0.17966187212186924,9.024594311411495e-05,21.0,0,{},14,expanding,40,1965:Q3,,4,0.02
standard_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.8414926723620524,,,not_available,3.1705,-1.3290073276379477,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
ar,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.544004133182678,,,not_available,3.1705,-0.6264958668173222,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
bridge,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.4633884141498354,,,not_available,3.1705,-0.7071115858501646,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.4688387036910802,3.71087172133492,1.9263623027184995,model_implied_state_space,3.1705,-1.70166129630892,False,True,25,-3681.91533402481,-4847.570197324803,-3681.91533402481,0.3427813766916188,9.306471769064525e-05,25.0,0,{},14,expanding,40,1965:Q3,,4,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.526033916848286,2.6557394428611287,1.6296439619932719,model_implied_state_space,3.1705,-1.6444660831517142,False,True,26,-3646.579837866855,-4861.758568943165,-3646.579837866855,0.3433996680432756,9.413566176774311e-05,26.0,0,{},14,expanding,40,1965:Q3,,4,0.02
midas_umidas,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,4.923193803822225,,,not_available,3.1705,1.752693803822225,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.6594276342990013,3.188071753329297,1.785517222915897,model_implied_state_space,3.1705,-1.5110723657009988,False,True,54,-6287.947680874226,-7337.221342752908,-6287.947680874226,0.6241217619981398,9.923120072125486e-05,54.0,0,{},14,expanding,40,1965:Q3,,4,0.02
no_revision,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.494294354572081,,,not_available,3.1705,-0.676205645427919,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
release_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.8406746253161013,,,not_available,3.1705,-1.3298253746838988,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
revision_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.4804842915510592,3.2300479453650333,1.7972334142690074,model_implied_state_space,3.1705,-1.690015708448941,False,True,21,-1989.6220683227136,-2968.605105800659,-1989.6220683227136,0.17966068859618645,9.024539509788913e-05,21.0,0,{},14,expanding,40,1965:Q3,,4,0.02
standard_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.8406746253161013,,,not_available,3.1705,-1.3298253746838988,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,4,0.02
