model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.1,61,0.6557377049180327,0.5698198198198199,36,1,20,4,0.5046213114754097,0.19107503021679836
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.2,52,0.6923076923076923,0.5901116427432217,32,1,15,4,0.5673499999999999,0.1928892961157351
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,0.0,79,0.569620253164557,0.504421768707483,38,11,23,7,0.23798607594936708,0.007388104814452466
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,0.1,51,0.5686274509803921,0.47058823529411764,26,8,14,3,0.3465450980392156,0.00824849648773856
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,0.2,38,0.631578947368421,0.525,21,7,7,3,0.41342105263157897,0.009110947559039202
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,0.0,80,0.4625,0.4542606516290727,26,16,27,11,1.05551,0.005556670549205354
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,0.1,75,0.44,0.438122332859175,22,16,26,11,1.123417333333333,0.005689475793370924
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,0.2,68,0.4264705882352941,0.4166666666666667,21,15,24,8,1.223070588235294,0.005694494876431433
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,79,0.6582278481012658,0.5759408602150538,46,2,25,6,0.3997025316455695,0.20034921279886
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,61,0.6557377049180327,0.5698198198198199,36,1,20,4,0.5046213114754097,0.19140143884608002
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,52,0.6923076923076923,0.5901116427432217,32,1,15,4,0.5673499999999999,0.19319532432420294
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.0,79,0.569620253164557,0.504421768707483,38,11,23,7,0.23798607594936708,0.0073513897739706895
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.1,51,0.5686274509803921,0.47058823529411764,26,8,14,3,0.3465450980392156,0.008256142547515301
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.2,38,0.631578947368421,0.525,21,7,7,3,0.41342105263157897,0.009122342859326405
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.0,80,0.4625,0.4542606516290727,26,16,27,11,1.05551,0.005563060675143876
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.1,75,0.44,0.438122332859175,22,16,26,11,1.123417333333333,0.005696294728926563
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.2,68,0.4264705882352941,0.4166666666666667,21,15,24,8,1.223070588235294,0.00569901965241458
spf,exact,pre_advance,DELTA_SA,0.0,79,0.0,0.5,0,48,0,31,0.3997025316455695,0.0
spf,exact,pre_advance,DELTA_SA,0.1,61,0.0,0.5,0,37,0,24,0.5046213114754097,0.0
spf,exact,pre_advance,DELTA_SA,0.2,52,0.0,0.5,0,33,0,19,0.5673499999999999,0.0
spf,exact,pre_second,DELTA_TS,0.0,79,0.0,0.5,0,49,0,30,0.23798607594936708,0.0
spf,exact,pre_second,DELTA_TS,0.1,51,0.0,0.5,0,34,0,17,0.3465450980392156,0.0
spf,exact,pre_second,DELTA_TS,0.2,38,0.0,0.5,0,28,0,10,0.41342105263157897,0.0
spf,exact,pre_third,DELTA_MT,0.0,80,0.0,0.5,0,42,0,38,1.05551,0.0
spf,exact,pre_third,DELTA_MT,0.1,75,0.0,0.5,0,38,0,37,1.123417333333333,0.0
spf,exact,pre_third,DELTA_MT,0.2,68,0.0,0.5,0,36,0,32,1.223070588235294,0.0
spf,pseudo,pre_advance,DELTA_SA,0.0,79,0.0,0.5,0,48,0,31,0.3997025316455695,0.0
spf,pseudo,pre_advance,DELTA_SA,0.1,61,0.0,0.5,0,37,0,24,0.5046213114754097,0.0
spf,pseudo,pre_advance,DELTA_SA,0.2,52,0.0,0.5,0,33,0,19,0.5673499999999999,0.0
spf,pseudo,pre_second,DELTA_TS,0.0,79,0.0,0.5,0,49,0,30,0.23798607594936708,0.0
spf,pseudo,pre_second,DELTA_TS,0.1,51,0.0,0.5,0,34,0,17,0.3465450980392156,0.0
spf,pseudo,pre_second,DELTA_TS,0.2,38,0.0,0.5,0,28,0,10,0.41342105263157897,0.0
spf,pseudo,pre_third,DELTA_MT,0.0,80,0.0,0.5,0,42,0,38,1.05551,0.0
spf,pseudo,pre_third,DELTA_MT,0.1,75,0.0,0.5,0,38,0,37,1.123417333333333,0.0
spf,pseudo,pre_third,DELTA_MT,0.2,68,0.0,0.5,0,36,0,32,1.223070588235294,0.0
standard_dfm,exact,pre_advance,DELTA_SA,0.0,79,0.5949367088607594,0.5124327956989247,43,5,27,4,0.3997025316455695,0.14890069043316922
standard_dfm,exact,pre_advance,DELTA_SA,0.1,61,0.5901639344262295,0.5084459459459459,33,4,21,3,0.5046213114754097,0.15662673470026253
standard_dfm,exact,pre_advance,DELTA_SA,0.2,52,0.6153846153846154,0.518341307814992,29,4,16,3,0.5673499999999999,0.16504596783846415
standard_dfm,exact,pre_second,DELTA_TS,0.0,79,0.5822784810126582,0.47585034013605443,45,4,29,1,0.23798607594936708,0.07801093491738957
standard_dfm,exact,pre_second,DELTA_TS,0.1,51,0.6078431372549019,0.45588235294117646,31,3,17,0,0.3465450980392156,0.0778810777073356
standard_dfm,exact,pre_second,DELTA_TS,0.2,38,0.6578947368421053,0.44642857142857145,25,3,10,0,0.41342105263157897,0.07964780201117268
standard_dfm,exact,pre_third,DELTA_MT,0.0,80,0.45,0.43107769423558895,34,8,36,2,1.05551,0.48700958772839353
standard_dfm,exact,pre_third,DELTA_MT,0.1,75,0.4266666666666667,0.4217638691322902,30,8,35,2,1.123417333333333,0.4895388976292217
