model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_quarter,row_release,column_release,covariance,matrix_max_asymmetry,matrix_min_eigenvalue,matrix_max_eigenvalue,matrix_psd_flag,initialization_seed,initialization_jitter
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,A,A,13.5128676747613,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,A,S,7.689386455051934,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,A,T,6.113736042957229,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,A,M,4.80069403287831,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,S,A,7.689386455051934,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,S,S,9.50099217366921,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,S,T,5.31163535593996,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,S,M,4.519051656235964,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,T,A,6.113736042957229,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,T,S,5.31163535593996,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,T,T,9.05029395400648,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,T,M,4.331290071807735,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,M,A,4.80069403287831,0.0,3.396258605318696,27.581690495260116,True,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q1:pre_advance:exact,2024-04-24,pre_advance,2024:Q1,M,S,4.519051656235964,0.0,3.396258605318696,27.581690495260116,True,,0.0
