model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
midas_umidas,exact,pre_third,DELTA_MT,0.0,80,0.475,0.4833438089252043,22,15,27,16,1.0525517602521295,5.882434729080702
midas_umidas,exact,pre_third,DELTA_MT,0.1,74,0.44594594594594594,0.45441176470588235,19,15,26,14,1.1342983306491834,6.023056606015501
midas_umidas,exact,pre_third,DELTA_MT,0.2,68,0.45588235294117646,0.468613775065388,19,12,25,12,1.220271758125884,5.720191081332693
midas_umidas,pseudo,pre_advance,DELTA_SA,0.0,79,0.4430379746835443,0.42170698924731187,25,23,21,10,0.3997025316455695,7.655988004039542
midas_umidas,pseudo,pre_advance,DELTA_SA,0.1,61,0.4262295081967213,0.40259009009009006,19,18,17,7,0.5046213114754097,8.234927641994119
midas_umidas,pseudo,pre_advance,DELTA_SA,0.2,52,0.4423076923076923,0.4154704944178628,17,16,13,6,0.5673499999999999,9.022053343909638
midas_umidas,pseudo,pre_second,DELTA_TS,0.0,79,0.6455696202531646,0.6431972789115645,32,17,11,19,0.23798607594936708,1.2646539195930118
midas_umidas,pseudo,pre_second,DELTA_TS,0.1,51,0.6274509803921569,0.6470588235294118,20,14,5,12,0.3465450980392156,1.4728593271222945
midas_umidas,pseudo,pre_second,DELTA_TS,0.2,38,0.6842105263157895,0.7214285714285715,18,10,2,8,0.41342105263157897,1.803024674834824
midas_umidas,pseudo,pre_third,DELTA_MT,0.0,80,0.475,0.4833438089252043,22,15,27,16,1.0525517602521295,5.886746327434558
midas_umidas,pseudo,pre_third,DELTA_MT,0.1,74,0.44594594594594594,0.45441176470588235,19,15,26,14,1.1342983306491834,6.026498725068528
midas_umidas,pseudo,pre_third,DELTA_MT,0.2,68,0.4411764705882353,0.4524847428073235,18,13,25,12,1.220271758125884,5.6786997317898145
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.0,79,0.6329113924050633,0.5608198924731183,43,5,24,7,0.3997025316455695,0.17656391038908062
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.1,61,0.6229508196721312,0.5501126126126126,33,4,19,5,0.5046213114754097,0.16817506152319925
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.2,52,0.6538461538461539,0.5709728867623605,29,4,14,5,0.5673499999999999,0.17180120025842666
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.0,79,0.5569620253164557,0.4748299319727891,40,9,26,4,0.23798607594936708,0.10989078012854125
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.1,51,0.6078431372549019,0.47058823529411764,30,4,16,1,0.3465450980392156,0.10300117298078638
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.2,38,0.631578947368421,0.42857142857142855,24,4,10,0,0.41342105263157897,0.10984505418734992
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.0,80,0.4125,0.42708988057825265,23,14,33,10,1.0525517602521295,0.09710867379759133
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.1,74,0.3918918918918919,0.40661764705882353,20,14,31,9,1.1342983306491834,0.10027247886486346
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.2,68,0.39705882352941174,0.4145597210113339,19,12,29,8,1.220271758125884,0.1047641628231725
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,79,0.6329113924050633,0.5608198924731183,43,5,24,7,0.3997025316455695,0.17654044447737538
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,61,0.6229508196721312,0.5501126126126126,33,4,19,5,0.5046213114754097,0.1683978146203915
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,52,0.6538461538461539,0.5709728867623605,29,4,14,5,0.5673499999999999,0.1720867052656443
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.0,79,0.5569620253164557,0.4748299319727891,40,9,26,4,0.23798607594936708,0.10898666782025866
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.1,51,0.6078431372549019,0.47058823529411764,30,4,16,1,0.3465450980392156,0.1029659271883843
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.2,38,0.631578947368421,0.42857142857142855,24,4,10,0,0.41342105263157897,0.10991483781753718
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.0,80,0.4125,0.42708988057825265,23,14,33,10,1.0525517602521295,0.09755044938891107
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.1,74,0.3918918918918919,0.40661764705882353,20,14,31,9,1.1342983306491834,0.10075025499774062
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.2,68,0.39705882352941174,0.4145597210113339,19,12,29,8,1.220271758125884,0.10530882999195594
no_revision,exact,pre_advance,DELTA_SA,0.0,79,0.0,0.5,0,48,0,31,0.3997025316455695,0.0
no_revision,exact,pre_advance,DELTA_SA,0.1,61,0.0,0.5,0,37,0,24,0.5046213114754097,0.0
no_revision,exact,pre_advance,DELTA_SA,0.2,52,0.0,0.5,0,33,0,19,0.5673499999999999,0.0
no_revision,exact,pre_second,DELTA_TS,0.0,79,0.0,0.5,0,49,0,30,0.23798607594936708,0.0
no_revision,exact,pre_second,DELTA_TS,0.1,51,0.0,0.5,0,34,0,17,0.3465450980392156,0.0
no_revision,exact,pre_second,DELTA_TS,0.2,38,0.0,0.5,0,28,0,10,0.41342105263157897,0.0
no_revision,exact,pre_third,DELTA_MT,0.0,80,0.0,0.5,0,37,0,43,1.0525517602521295,0.0
no_revision,exact,pre_third,DELTA_MT,0.1,74,0.0,0.5,0,34,0,40,1.1342983306491834,0.0
no_revision,exact,pre_third,DELTA_MT,0.2,68,0.0,0.5,0,31,0,37,1.220271758125884,0.0
