subsample,timing_mode,checkpoint_id,target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
full_sample,exact,pre_advance,A,monthly_mixed_frequency_kalman_em,0.5371167056766166,0.46056587896446727,-0.46056587896446727,0.5898099307835175,,1.0,4,11,False
full_sample,exact,pre_second,S,no_revision,0.18521783796384184,0.13862499999999994,0.03162499999999998,0.24737833922205088,,1.0,4,11,False
full_sample,exact,pre_third,T,no_revision,0.15440160297095354,0.13554999999999992,-0.13554999999999992,0.26378845032909504,,1.0,4,11,False
full_sample,pseudo,pre_advance,A,monthly_mixed_frequency_kalman_em,0.5413897515997832,0.4708501650590687,-0.4708501650590687,0.5945021790296465,,1.0,4,11,False
full_sample,pseudo,pre_second,S,no_revision,0.18521783796384184,0.13862499999999994,0.03162499999999998,0.24737833922205088,,1.0,4,11,False
full_sample,pseudo,pre_third,T,no_revision,0.15440160297095354,0.13554999999999992,-0.13554999999999992,0.26378845032909504,,1.0,4,11,False
exclude_pandemic,exact,pre_advance,A,monthly_mixed_frequency_kalman_em,0.5371167056766166,0.46056587896446727,-0.46056587896446727,0.5898099307835175,,1.0,4,11,False
exclude_pandemic,exact,pre_second,S,no_revision,0.18521783796384184,0.13862499999999994,0.03162499999999998,0.24737833922205088,,1.0,4,11,False
exclude_pandemic,exact,pre_third,T,no_revision,0.15440160297095354,0.13554999999999992,-0.13554999999999992,0.26378845032909504,,1.0,4,11,False
exclude_pandemic,pseudo,pre_advance,A,monthly_mixed_frequency_kalman_em,0.5413897515997832,0.4708501650590687,-0.4708501650590687,0.5945021790296465,,1.0,4,11,False
exclude_pandemic,pseudo,pre_second,S,no_revision,0.18521783796384184,0.13862499999999994,0.03162499999999998,0.24737833922205088,,1.0,4,11,False
exclude_pandemic,pseudo,pre_third,T,no_revision,0.15440160297095354,0.13554999999999992,-0.13554999999999992,0.26378845032909504,,1.0,4,11,False
post_pandemic,exact,pre_advance,A,monthly_mixed_frequency_kalman_em,0.5371167056766166,0.46056587896446727,-0.46056587896446727,0.5898099307835175,,1.0,4,11,False
post_pandemic,exact,pre_second,S,no_revision,0.18521783796384184,0.13862499999999994,0.03162499999999998,0.24737833922205088,,1.0,4,11,False
post_pandemic,exact,pre_third,T,no_revision,0.15440160297095354,0.13554999999999992,-0.13554999999999992,0.26378845032909504,,1.0,4,11,False
post_pandemic,pseudo,pre_advance,A,monthly_mixed_frequency_kalman_em,0.5413897515997832,0.4708501650590687,-0.4708501650590687,0.5945021790296465,,1.0,4,11,False
post_pandemic,pseudo,pre_second,S,no_revision,0.18521783796384184,0.13862499999999994,0.03162499999999998,0.24737833922205088,,1.0,4,11,False
post_pandemic,pseudo,pre_third,T,no_revision,0.15440160297095354,0.13554999999999992,-0.13554999999999992,0.26378845032909504,,1.0,4,11,False
