model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,n_indicators,initialization_seed,initialization_jitter
monthly_mixed_frequency_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,S,2005:Q1,2.9724397006993137,0.33481019874883233,0.5786278586007005,model_implied_state_space,3.4827,-0.5102602993006862,False,False,100,-2872.3234827995566,-3772.642475673925,-2872.3234827995566,0.5853677306245118,0.00020368347121256912,101.0,13,,0.0
standard_dfm,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,S,2005:Q1,3.3895048532491394,,,not_available,3.4827,-0.09319514675086049,False,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,S,2005:Q1,3.254643629342127,,,not_available,3.4827,-0.22805637065787288,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,S,2005:Q1,3.160930276028983,0.4043790123327968,0.6359080219126008,model_implied_state_space,3.4827,-0.3217697239710171,False,True,41,-918.2394996887441,-1761.8092904364337,-918.2394996887441,0.08800216510303471,9.572449962127329e-05,41.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,S,2005:Q1,3.161845242222353,0.4255646215011306,0.652353141711704,model_implied_state_space,3.4827,-0.32085475777764705,False,True,44,-1688.741883576326,-2603.024791260359,-1688.741883576326,0.16215256719465287,9.595371318521517e-05,44.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,S,2005:Q1,3.2964374879001435,0.39058449583377963,0.6249675958269993,model_implied_state_space,3.4827,-0.18626251209985645,False,True,40,-1657.1871746326292,-2615.610805044669,-1657.1871746326292,0.1592670873503721,9.603969553260885e-05,40.0,13,,0.0
ar,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,3.2971112010822035,,,not_available,3.7592,-0.4620887989177964,False,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,3.4827,,,not_available,3.7592,-0.27649999999999997,False,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,3.424443690986255,,,not_available,3.7592,-0.33475630901374487,False,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,2.7162909836537876,,,not_available,3.7592,-1.0429090163462122,False,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,3.419813378428927,0.13619258437572804,0.369042794775522,model_implied_state_space,3.7592,-0.339386621571073,False,False,100,-2891.7278987983586,-3791.7883706239404,-2891.7278987983586,0.5647823051294836,0.0001952040002099194,101.0,13,,0.0
standard_dfm,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,3.499538269410058,,,not_available,3.7592,-0.2596617305899418,False,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,3.5257836412759955,,,not_available,3.7592,-0.23341635872400435,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,3.4590758200273917,0.13715320504278544,0.37034201090719565,model_implied_state_space,3.7592,-0.3001241799726082,False,True,33,-918.1632804362703,-1766.176781758585,-918.1632804362703,0.08685712693943515,9.448693384988768e-05,33.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,3.459443534468135,0.14127221343517124,0.37586196061209926,model_implied_state_space,3.7592,-0.29975646553186497,False,True,30,-1685.4311166190744,-2607.0495654498686,-1685.4311166190744,0.15944534481241135,9.453707877195235e-05,30.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,T,2005:Q1,3.458294198392182,0.1353287596016445,0.3678705745253954,model_implied_state_space,3.7592,-0.30090580160781766,False,True,33,-1653.2906446392676,-2619.44158292494,-1653.2906446392676,0.16157967130425277,9.766354623602671e-05,33.0,13,,0.0
ar,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,2.91427503282673,,,not_available,3.0876,-0.17332496717326995,False,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,2.979208231416087,,,not_available,3.0876,-0.10839176858391308,False,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,3.0281594575852124,,,not_available,3.0876,-0.05944054241478769,False,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,16.786138488129456,,,not_available,3.0876,13.698538488129456,False,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,1.6133472620504123,4.40230425070024,2.098166878658664,model_implied_state_space,3.0876,-1.4742527379495878,False,False,100,-2847.5333198164153,-3753.6819855982853,-2847.5333198164153,0.7115317784187027,0.00024972644173435306,101.0,13,,0.0
standard_dfm,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,3.24407388138464,,,not_available,3.0876,0.15647388138464002,False,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,3.24407388138464,,,not_available,3.0876,0.15647388138464002,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,2.8516874044596907,6.17556870164779,2.485069154298888,model_implied_state_space,3.0876,-0.2359125955403094,False,True,32,-917.6829373739922,-1763.7892868605556,-917.6829373739922,0.08857294968174756,9.640367456599106e-05,32.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,4.559144789335375,7.7812639155202294,2.789491694829047,model_implied_state_space,3.0876,1.4715447893353746,False,True,41,-1687.5914992509581,-2601.9389575226114,-1687.5914992509581,0.16437172482369533,9.733302939087313e-05,41.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,3.452014357805629,6.1321524137146195,2.476318318333614,model_implied_state_space,3.0876,0.3644143578056287,False,True,37,-1656.4458670540416,-2614.3997397592493,-1656.4458670540416,0.1653447752462398,9.974882775061016e-05,37.0,13,,0.0
ar,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,3.2499698412702402,,,not_available,3.4827,-0.23273015872975966,False,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,3.0876,,,not_available,3.4827,-0.3950999999999998,False,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,3.2504980081513053,,,not_available,3.4827,-0.2322019918486946,False,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,2.991623437602582,,,not_available,3.4827,-0.49107656239741804,False,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,2.9724397006993137,0.33481019874883233,0.5786278586007005,model_implied_state_space,3.4827,-0.5102602993006862,False,False,100,-2872.3234827995566,-3772.642475673925,-2872.3234827995566,0.5853677306245118,0.00020368347121256912,101.0,13,,0.0
standard_dfm,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,3.3895048532491394,,,not_available,3.4827,-0.09319514675086049,False,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,3.254643629342127,,,not_available,3.4827,-0.22805637065787288,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,3.160930276028983,0.4043790123327968,0.6359080219126008,model_implied_state_space,3.4827,-0.3217697239710171,False,True,41,-918.2394996887441,-1761.8092904364337,-918.2394996887441,0.08800216510303471,9.572449962127329e-05,41.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,3.161845242222353,0.4255646215011306,0.652353141711704,model_implied_state_space,3.4827,-0.32085475777764705,False,True,44,-1688.741883576326,-2603.024791260359,-1688.741883576326,0.16215256719465287,9.595371318521517e-05,44.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,S,2005:Q1,3.2964374879001435,0.39058449583377963,0.6249675958269993,model_implied_state_space,3.4827,-0.18626251209985645,False,True,40,-1657.1871746326292,-2615.610805044669,-1657.1871746326292,0.1592670873503721,9.603969553260885e-05,40.0,13,,0.0
ar,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,3.2971112010822035,,,not_available,3.7592,-0.4620887989177964,False,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,3.4827,,,not_available,3.7592,-0.27649999999999997,False,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,3.424443690986255,,,not_available,3.7592,-0.33475630901374487,False,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,2.7162909836537876,,,not_available,3.7592,-1.0429090163462122,False,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,3.419813378428927,0.13619258437572804,0.369042794775522,model_implied_state_space,3.7592,-0.339386621571073,False,False,100,-2891.7278987983586,-3791.7883706239404,-2891.7278987983586,0.5647823051294836,0.0001952040002099194,101.0,13,,0.0
standard_dfm,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,3.499538269410058,,,not_available,3.7592,-0.2596617305899418,False,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,3.5257836412759955,,,not_available,3.7592,-0.23341635872400435,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,3.4590758200273917,0.13715320504278544,0.37034201090719565,model_implied_state_space,3.7592,-0.3001241799726082,False,True,33,-918.1632804362703,-1766.176781758585,-918.1632804362703,0.08685712693943515,9.448693384988768e-05,33.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,3.459443534468135,0.14127221343517124,0.37586196061209926,model_implied_state_space,3.7592,-0.29975646553186497,False,True,30,-1685.4311166190744,-2607.0495654498686,-1685.4311166190744,0.15944534481241135,9.453707877195235e-05,30.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,T,2005:Q1,3.458294198392182,0.1353287596016445,0.3678705745253954,model_implied_state_space,3.7592,-0.30090580160781766,False,True,33,-1653.2906446392676,-2619.44158292494,-1653.2906446392676,0.16157967130425277,9.766354623602671e-05,33.0,13,,0.0
ar,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,2.8861030313857308,,,not_available,3.414,-0.5278969686142694,False,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,2.8763111567077075,,,not_available,3.414,-0.5376888432922926,False,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,3.263586255310559,,,not_available,3.414,-0.15041374468944113,False,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,-11.475117342172844,,,not_available,3.414,-14.889117342172844,False,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,3.856381577037656,4.367222989499143,2.089790178343066,model_implied_state_space,3.414,0.442381577037656,False,False,100,-2906.6216993269322,-3812.7855042159513,-2906.6216993269322,0.6175365371263979,0.00021234034996537118,101.0,13,,0.0
standard_dfm,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,3.0949558019625814,,,not_available,3.414,-0.3190441980374188,False,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,3.0949558019625814,,,not_available,3.414,-0.3190441980374188,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,2.503093270444252,6.208246122155742,2.4916352305575833,model_implied_state_space,3.414,-0.910906729555748,False,True,32,-935.2781989918305,-1786.0745281261366,-935.2781989918305,0.08962225449511152,9.571265955703431e-05,32.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,4.301072577194337,7.309206501776079,2.703554419976798,model_implied_state_space,3.414,0.8870725771943371,False,True,44,-1718.930223960747,-2641.0455135954835,-1718.930223960747,0.162137308020192,9.426081509983392e-05,44.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,A,2005:Q2,4.021635792881513,5.245852391606367,2.2903825862956535,model_implied_state_space,3.414,0.607635792881513,False,True,50,-1691.0613074248802,-2653.6008573223517,-1691.0613074248802,0.1537325755978145,9.084695027753155e-05,50.0,13,,0.0
ar,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,3.1044419421848652,,,not_available,3.2872,-0.18275805781513466,False,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,3.414,,,not_available,3.2872,0.12680000000000025,False,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,3.4612755095476757,,,not_available,3.2872,0.1740755095476758,False,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,2.398188482000378,,,not_available,3.2872,-0.8890115179996219,False,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,3.5048856344326067,0.33356279301490843,0.5775489529164679,model_implied_state_space,3.2872,0.2176856344326068,False,False,100,-2926.242959283861,-3832.67269598607,-2926.242959283861,0.6248814676409893,0.0002134254350362343,101.0,13,,0.0
standard_dfm,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,3.1619076245312066,,,not_available,3.2872,-0.12529237546879335,False,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,3.5854204859407894,,,not_available,3.2872,0.29822048594078954,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,3.5202519441249462,0.40210868876572375,0.6341204055743072,model_implied_state_space,3.2872,0.23305194412494634,False,True,40,-938.4389214346778,-1785.751432994704,-938.4389214346778,0.08716806958818779,9.277876427484987e-05,40.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,3.425559593377705,0.42827196897888137,0.6544249146990672,model_implied_state_space,3.2872,0.1383595933777051,False,True,31,-1722.0413772984089,-2647.593554745467,-1722.0413772984089,0.16214097369743286,9.409275920003642e-05,31.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,S,2005:Q2,3.672318077923328,0.38694020778258326,0.6220451814640021,model_implied_state_space,3.2872,0.3851180779233281,False,True,33,-1690.039394747571,-2660.106423995111,-1690.039394747571,0.16125535578134986,9.53496297269607e-05,33.0,13,,0.0
ar,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,3.2616822864055117,,,not_available,3.3096,-0.047917713594488376,False,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,3.2872,,,not_available,3.3096,-0.022400000000000198,False,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,4.014211750324724,,,not_available,3.3096,0.7046117503247236,False,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,3.8442442465060624,,,not_available,3.3096,0.5346442465060623,False,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,3.3508470176583995,0.1347327851071978,0.36705964788736695,model_implied_state_space,3.3096,0.04124701765839944,False,False,100,-2942.091340331272,-3852.593252511117,-2942.091340331272,0.6974822319780287,0.00023693351460269112,101.0,13,,0.0
standard_dfm,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,3.2867577792956033,,,not_available,3.3096,-0.022842220704396787,False,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,3.468446939111133,,,not_available,3.3096,0.1588469391111329,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,3.309184366207548,0.13664345809552564,0.369653159185101,model_implied_state_space,3.3096,-0.0004156337924521303,False,True,32,-938.3382798256409,-1789.685535754546,-938.3382798256409,0.08983156823353511,9.56236748123789e-05,32.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,3.297840595431889,0.14090310718875668,0.37537062643307173,model_implied_state_space,3.3096,-0.011759404568111087,False,True,31,-1721.843279593913,-2648.8506357968463,-1721.843279593913,0.16582792134772717,9.62432065068225e-05,31.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,T,2005:Q2,3.329686524124907,0.13498963602488456,0.36740935756303833,model_implied_state_space,3.3096,0.02008652412490708,False,True,33,-1689.991731450165,-2661.340259054578,-1689.991731450165,0.16663126537491735,9.853084669572453e-05,33.0,13,,0.0
ar,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,2.8861030313857308,,,not_available,3.414,-0.5278969686142694,False,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,2.8763111567077075,,,not_available,3.414,-0.5376888432922926,False,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,3.263586255310559,,,not_available,3.414,-0.15041374468944113,False,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,-11.475117342172844,,,not_available,3.414,-14.889117342172844,False,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,3.856381577037656,4.367222989499143,2.089790178343066,model_implied_state_space,3.414,0.442381577037656,False,False,100,-2906.6216993269322,-3812.7855042159513,-2906.6216993269322,0.6175365371263979,0.00021234034996537118,101.0,13,,0.0
standard_dfm,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,3.0949558019625814,,,not_available,3.414,-0.3190441980374188,False,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,3.0949558019625814,,,not_available,3.414,-0.3190441980374188,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,2.503093270444252,6.208246122155742,2.4916352305575833,model_implied_state_space,3.414,-0.910906729555748,False,True,32,-935.2781989918305,-1786.0745281261366,-935.2781989918305,0.08962225449511152,9.571265955703431e-05,32.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,4.301072577194337,7.309206501776079,2.703554419976798,model_implied_state_space,3.414,0.8870725771943371,False,True,44,-1718.930223960747,-2641.0455135954835,-1718.930223960747,0.162137308020192,9.426081509983392e-05,44.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,A,2005:Q2,4.021635792881513,5.245852391606367,2.2903825862956535,model_implied_state_space,3.414,0.607635792881513,False,True,50,-1691.0613074248802,-2653.6008573223517,-1691.0613074248802,0.1537325755978145,9.084695027753155e-05,50.0,13,,0.0
ar,pseudo,2005:Q2:pre_second:pseudo,2005-08-31,pre_second,S,2005:Q2,3.1044419421848652,,,not_available,3.2872,-0.18275805781513466,False,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q2:pre_second:pseudo,2005-08-31,pre_second,S,2005:Q2,3.414,,,not_available,3.2872,0.12680000000000025,False,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q2:pre_second:pseudo,2005-08-31,pre_second,S,2005:Q2,3.4612755095476757,,,not_available,3.2872,0.1740755095476758,False,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q2:pre_second:pseudo,2005-08-31,pre_second,S,2005:Q2,2.398188482000378,,,not_available,3.2872,-0.8890115179996219,False,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q2:pre_second:pseudo,2005-08-31,pre_second,S,2005:Q2,3.5048856344326067,0.33356279301490843,0.5775489529164679,model_implied_state_space,3.2872,0.2176856344326068,False,False,100,-2926.242959283861,-3832.67269598607,-2926.242959283861,0.6248814676409893,0.0002134254350362343,101.0,13,,0.0
standard_dfm,pseudo,2005:Q2:pre_second:pseudo,2005-08-31,pre_second,S,2005:Q2,3.1619076245312066,,,not_available,3.2872,-0.12529237546879335,False,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q2:pre_second:pseudo,2005-08-31,pre_second,S,2005:Q2,3.5854204859407894,,,not_available,3.2872,0.29822048594078954,False,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q2:pre_second:pseudo,2005-08-31,pre_second,S,2005:Q2,3.5202519441249462,0.40210868876572375,0.6341204055743072,model_implied_state_space,3.2872,0.23305194412494634,False,True,40,-938.4389214346778,-1785.751432994704,-938.4389214346778,0.08716806958818779,9.277876427484987e-05,40.0,13,,0.0
