timing_mode,checkpoint_id,outcome_id,baseline_model,model_id,target_quarter,loss_diff_baseline_minus_model,cumulative_loss_diff
exact,pre_advance,DELTA_SA,ar,bridge,2024:Q1,0.19606160040269754,0.19606160040269754
exact,pre_advance,DELTA_SA,ar,bridge,2024:Q2,0.01989482391285847,0.215956424315556
exact,pre_advance,DELTA_SA,ar,bridge,2024:Q3,-0.11600492037359696,0.09995150394195905
exact,pre_advance,DELTA_SA,ar,bridge,2024:Q4,-0.04694738404471455,0.053004119897244496
exact,pre_advance,DELTA_SA,ar,indicator_revision_only_dfm_kalman_em,2024:Q1,0.1109319692620745,0.1109319692620745
exact,pre_advance,DELTA_SA,ar,indicator_revision_only_dfm_kalman_em,2024:Q2,0.02858372171363778,0.1395156909757123
exact,pre_advance,DELTA_SA,ar,indicator_revision_only_dfm_kalman_em,2024:Q3,0.03174914051024891,0.1712648314859612
exact,pre_advance,DELTA_SA,ar,indicator_revision_only_dfm_kalman_em,2024:Q4,-0.0030966468649467893,0.1681681846210144
exact,pre_advance,DELTA_SA,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q1,-0.12061896748212544,-0.12061896748212544
exact,pre_advance,DELTA_SA,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q2,0.013740864511131507,-0.10687810297099394
exact,pre_advance,DELTA_SA,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q3,-0.06407415195233868,-0.1709522549233326
exact,pre_advance,DELTA_SA,ar,joint_indicator_revision_dfm_full_kalman_em,2024:Q4,-0.004033327948390602,-0.1749855828717232
exact,pre_advance,DELTA_SA,ar,midas_umidas,2024:Q1,-1.3557889558871228,-1.3557889558871228
exact,pre_advance,DELTA_SA,ar,midas_umidas,2024:Q2,0.03889746594312709,-1.3168914899439956
exact,pre_advance,DELTA_SA,ar,midas_umidas,2024:Q3,-1.1262232429371497,-2.4431147328811456
exact,pre_advance,DELTA_SA,ar,midas_umidas,2024:Q4,-0.39663774564552434,-2.8397524785266697
exact,pre_advance,DELTA_SA,ar,monthly_mixed_frequency_kalman_em,2024:Q1,0.019517816280484213,0.019517816280484213
exact,pre_advance,DELTA_SA,ar,monthly_mixed_frequency_kalman_em,2024:Q2,0.030201325334795436,0.04971914161527965
exact,pre_advance,DELTA_SA,ar,monthly_mixed_frequency_kalman_em,2024:Q3,0.030290436797752177,0.08000957841303183
exact,pre_advance,DELTA_SA,ar,monthly_mixed_frequency_kalman_em,2024:Q4,0.004205139499239344,0.08421471791227117
exact,pre_advance,DELTA_SA,ar,no_revision,2024:Q1,0.1109319692620745,0.1109319692620745
exact,pre_advance,DELTA_SA,ar,no_revision,2024:Q2,0.02858372171363778,0.1395156909757123
exact,pre_advance,DELTA_SA,ar,no_revision,2024:Q3,0.03174914051024891,0.1712648314859612
exact,pre_advance,DELTA_SA,ar,no_revision,2024:Q4,-0.0030966468649467893,0.1681681846210144
exact,pre_advance,DELTA_SA,ar,release_dfm,2024:Q1,0.013835100546100237,0.013835100546100237
exact,pre_advance,DELTA_SA,ar,release_dfm,2024:Q2,0.04001466422361949,0.05384976476971973
exact,pre_advance,DELTA_SA,ar,release_dfm,2024:Q3,0.024312539777710192,0.07816230454742992
exact,pre_advance,DELTA_SA,ar,release_dfm,2024:Q4,0.005235071478662764,0.08339737602609269
exact,pre_advance,DELTA_SA,ar,revision_dfm_kalman_em,2024:Q1,-0.13576094835574684,-0.13576094835574684
exact,pre_advance,DELTA_SA,ar,revision_dfm_kalman_em,2024:Q2,-0.01597699696412068,-0.1517379453198675
exact,pre_advance,DELTA_SA,ar,revision_dfm_kalman_em,2024:Q3,-0.023604612976754008,-0.17534255829662151
exact,pre_advance,DELTA_SA,ar,revision_dfm_kalman_em,2024:Q4,-0.004414590083587895,-0.1797571483802094
exact,pre_advance,DELTA_SA,ar,spf,2024:Q1,0.1109319692620745,0.1109319692620745
exact,pre_advance,DELTA_SA,ar,spf,2024:Q2,0.02858372171363778,0.1395156909757123
exact,pre_advance,DELTA_SA,ar,spf,2024:Q3,0.03174914051024891,0.1712648314859612
exact,pre_advance,DELTA_SA,ar,spf,2024:Q4,-0.0030966468649467893,0.1681681846210144
exact,pre_advance,DELTA_SA,ar,standard_dfm,2024:Q1,0.013835100546100237,0.013835100546100237
exact,pre_advance,DELTA_SA,ar,standard_dfm,2024:Q2,0.04001466422361949,0.05384976476971973
exact,pre_advance,DELTA_SA,ar,standard_dfm,2024:Q3,0.024312539777710192,0.07816230454742992
exact,pre_advance,DELTA_SA,ar,standard_dfm,2024:Q4,0.005235071478662764,0.08339737602609269
exact,pre_advance,DELTA_SA,no_revision,ar,2024:Q1,-0.1109319692620745,-0.1109319692620745
exact,pre_advance,DELTA_SA,no_revision,ar,2024:Q2,-0.02858372171363778,-0.1395156909757123
exact,pre_advance,DELTA_SA,no_revision,ar,2024:Q3,-0.03174914051024891,-0.1712648314859612
exact,pre_advance,DELTA_SA,no_revision,ar,2024:Q4,0.0030966468649467893,-0.1681681846210144
exact,pre_advance,DELTA_SA,no_revision,bridge,2024:Q1,0.08512963114062305,0.08512963114062305
