timing_mode,checkpoint_id,outcome_id,model_id,revision_size_bin,n_obs,mean_squared_loss_gain_vs_no_revision,share_positive_loss_gain,mean_official_revision,mean_abs_official_revision
exact,pre_second,S,ar,abs_le_0p1,2,-0.6827803167654125,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,ar,abs_0p1_0p2,1,-0.8514569716926184,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,ar,abs_0p2_0p5,1,0.11189601888115208,1.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,bridge,abs_le_0p1,2,-1.1672114447333455,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,bridge,abs_0p1_0p2,1,-0.04276004567627575,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,bridge,abs_0p2_0p5,1,-1.392781610124339,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,indicator_revision_only_dfm_kalman_em,abs_le_0p1,2,-0.29597319980416215,0.5,0.05135000000000001,0.05135000000000001
exact,pre_second,S,indicator_revision_only_dfm_kalman_em,abs_0p1_0p2,1,0.010613750560874336,1.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,indicator_revision_only_dfm_kalman_em,abs_0p2_0p5,1,-0.09764493398129402,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,joint_indicator_revision_dfm_full_kalman_em,abs_le_0p1,2,-0.29943627663285477,0.5,0.05135000000000001,0.05135000000000001
exact,pre_second,S,joint_indicator_revision_dfm_full_kalman_em,abs_0p1_0p2,1,0.011803779428288287,1.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,joint_indicator_revision_dfm_full_kalman_em,abs_0p2_0p5,1,-0.17452346502158977,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,midas_umidas,abs_le_0p1,2,-0.004869811126223769,0.5,0.05135000000000001,0.05135000000000001
exact,pre_second,S,midas_umidas,abs_0p1_0p2,1,-0.14144181178946644,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,midas_umidas,abs_0p2_0p5,1,-0.16442399547065956,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,monthly_mixed_frequency_kalman_em,abs_le_0p1,2,-0.08291530743764673,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,monthly_mixed_frequency_kalman_em,abs_0p1_0p2,1,-0.06934523949700175,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,monthly_mixed_frequency_kalman_em,abs_0p2_0p5,1,-0.19264573332311657,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,release_dfm,abs_le_0p1,2,-0.0020230442475971198,0.5,0.05135000000000001,0.05135000000000001
exact,pre_second,S,release_dfm,abs_0p1_0p2,1,0.012327682425191498,1.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,release_dfm,abs_0p2_0p5,1,-0.13605559859767663,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,revision_dfm_kalman_em,abs_le_0p1,2,-0.15904403436219858,0.5,0.05135000000000001,0.05135000000000001
exact,pre_second,S,revision_dfm_kalman_em,abs_0p1_0p2,1,0.010399170464691292,1.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,revision_dfm_kalman_em,abs_0p2_0p5,1,-0.08514669085253997,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,spf,abs_le_0p1,2,-0.5567747749999999,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,spf,abs_0p1_0p2,1,-0.8793148000000001,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,spf,abs_0p2_0p5,1,-0.5933605900000003,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,standard_dfm,abs_le_0p1,2,-1.4368834692348664,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,standard_dfm,abs_0p1_0p2,1,-2.1811094093817998,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,standard_dfm,abs_0p2_0p5,1,-2.4007127984230414,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_third,T,ar,abs_le_0p1,1,-0.10326538778445903,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,ar,abs_0p1_0p2,2,-0.20416644763604636,0.0,0.13234999999999997,0.13234999999999997
exact,pre_third,T,ar,abs_0p2_0p5,1,-0.7634571209579816,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,bridge,abs_le_0p1,1,-0.1990321289137488,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,bridge,abs_0p1_0p2,2,-1.279807875390699,0.0,0.13234999999999997,0.13234999999999997
exact,pre_third,T,bridge,abs_0p2_0p5,1,-2.3494194472806806,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,indicator_revision_only_dfm_kalman_em,abs_le_0p1,1,-0.013830736550406212,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,indicator_revision_only_dfm_kalman_em,abs_0p1_0p2,2,-0.002574715818383178,0.5,0.13234999999999997,0.13234999999999997
exact,pre_third,T,indicator_revision_only_dfm_kalman_em,abs_0p2_0p5,1,-0.627333951080039,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,joint_indicator_revision_dfm_full_kalman_em,abs_le_0p1,1,-0.011806493827890946,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,joint_indicator_revision_dfm_full_kalman_em,abs_0p1_0p2,2,0.0005294407830691806,0.5,0.13234999999999997,0.13234999999999997
exact,pre_third,T,joint_indicator_revision_dfm_full_kalman_em,abs_0p2_0p5,1,-0.5886943894729201,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,midas_umidas,abs_le_0p1,1,-0.07198394985991415,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,midas_umidas,abs_0p1_0p2,2,-0.47604782154130876,0.5,0.13234999999999997,0.13234999999999997
exact,pre_third,T,midas_umidas,abs_0p2_0p5,1,0.033616019259191984,1.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,monthly_mixed_frequency_kalman_em,abs_le_0p1,1,-0.1342912142472853,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,monthly_mixed_frequency_kalman_em,abs_0p1_0p2,2,-0.06305639039656452,0.0,0.13234999999999997,0.13234999999999997
exact,pre_third,T,monthly_mixed_frequency_kalman_em,abs_0p2_0p5,1,-0.2767084048335425,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,release_dfm,abs_le_0p1,1,-0.0018004412661039788,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,release_dfm,abs_0p1_0p2,2,-0.013002940385762636,0.5,0.13234999999999997,0.13234999999999997
exact,pre_third,T,release_dfm,abs_0p2_0p5,1,0.026318982650429836,1.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,revision_dfm_kalman_em,abs_le_0p1,1,-0.0023256664069472846,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,revision_dfm_kalman_em,abs_0p1_0p2,2,0.005159316130793319,1.0,0.13234999999999997,0.13234999999999997
exact,pre_third,T,revision_dfm_kalman_em,abs_0p2_0p5,1,-0.3893487795615364,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,spf,abs_le_0p1,1,-0.9636581500000003,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,spf,abs_0p1_0p2,2,-0.3628176000000001,0.0,0.13234999999999997,0.13234999999999997
exact,pre_third,T,spf,abs_0p2_0p5,1,-1.3894154800000005,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,standard_dfm,abs_le_0p1,1,-2.2770135915800744,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,standard_dfm,abs_0p1_0p2,2,-1.5860353963666993,0.0,0.13234999999999997,0.13234999999999997
exact,pre_third,T,standard_dfm,abs_0p2_0p5,1,-3.157190017151742,0.0,0.23939999999999984,0.23939999999999984
pseudo,pre_second,S,ar,abs_le_0p1,2,-0.6827803167654125,0.0,0.05135000000000001,0.05135000000000001
pseudo,pre_second,S,ar,abs_0p1_0p2,1,-0.8514569716926184,0.0,0.11129999999999995,0.11129999999999995
pseudo,pre_second,S,ar,abs_0p2_0p5,1,0.11189601888115208,1.0,-0.3404999999999998,0.3404999999999998
pseudo,pre_second,S,bridge,abs_le_0p1,2,-1.3098699729071615,0.0,0.05135000000000001,0.05135000000000001
pseudo,pre_second,S,bridge,abs_0p1_0p2,1,-0.04574884522801355,0.0,0.11129999999999995,0.11129999999999995
pseudo,pre_second,S,bridge,abs_0p2_0p5,1,-1.5893674793772066,0.0,-0.3404999999999998,0.3404999999999998
pseudo,pre_second,S,indicator_revision_only_dfm_kalman_em,abs_le_0p1,2,-0.29490330167983375,0.5,0.05135000000000001,0.05135000000000001
