model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
no_revision,pseudo,pre_third,DELTA_MT,0.0,4,0.0,0.5,0,2,0,2,0.5086,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.1,4,0.0,0.5,0,2,0,2,0.5086,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.2,4,0.0,0.5,0,2,0,2,0.5086,0.0
release_dfm,exact,pre_advance,DELTA_SA,0.0,4,0.75,0.5,3,0,1,0,0.13862499999999994,0.1059607853664142
release_dfm,exact,pre_advance,DELTA_SA,0.1,2,0.5,0.5,1,0,1,0,0.22589999999999985,0.0934613718704424
release_dfm,exact,pre_advance,DELTA_SA,0.2,1,0.0,0.0,0,0,1,0,0.3404999999999998,0.1039761046763398
release_dfm,exact,pre_second,DELTA_TS,0.0,4,1.0,1.0,4,0,0,0,0.13554999999999992,0.046252909071535626
release_dfm,exact,pre_second,DELTA_TS,0.1,3,1.0,1.0,3,0,0,0,0.16803333333333326,0.043251184464248575
release_dfm,exact,pre_second,DELTA_TS,0.2,1,1.0,1.0,1,0,0,0,0.2393999999999998,0.0429758966760269
release_dfm,exact,pre_third,DELTA_MT,0.0,4,0.5,0.5,2,0,2,0,0.5086,0.3122521256391751
release_dfm,exact,pre_third,DELTA_MT,0.1,4,0.5,0.5,2,0,2,0,0.5086,0.3122521256391751
release_dfm,exact,pre_third,DELTA_MT,0.2,4,0.5,0.5,2,0,2,0,0.5086,0.3122521256391751
release_dfm,pseudo,pre_advance,DELTA_SA,0.0,4,0.75,0.5,3,0,1,0,0.13862499999999994,0.10556458902880303
release_dfm,pseudo,pre_advance,DELTA_SA,0.1,2,0.5,0.5,1,0,1,0,0.22589999999999985,0.09286865336056045
release_dfm,pseudo,pre_advance,DELTA_SA,0.2,1,0.0,0.0,0,0,1,0,0.3404999999999998,0.1037938309970032
release_dfm,pseudo,pre_second,DELTA_TS,0.0,4,1.0,1.0,4,0,0,0,0.13554999999999992,0.0462142555506916
release_dfm,pseudo,pre_second,DELTA_TS,0.1,3,1.0,1.0,3,0,0,0,0.16803333333333326,0.04319909032033953
release_dfm,pseudo,pre_second,DELTA_TS,0.2,1,1.0,1.0,1,0,0,0,0.2393999999999998,0.0428749618773625
release_dfm,pseudo,pre_third,DELTA_MT,0.0,4,0.5,0.5,2,0,2,0,0.5086,0.31810465839142527
release_dfm,pseudo,pre_third,DELTA_MT,0.1,4,0.5,0.5,2,0,2,0,0.5086,0.31810465839142527
