timing_mode,checkpoint_id,outcome_id,model_id,revision_size_bin,n_obs,mean_squared_loss_gain_vs_no_revision,share_positive_loss_gain,mean_official_revision,mean_abs_official_revision
exact,pre_second,S,ar,abs_le_0p1,2,-0.053969113654741045,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,ar,abs_0p1_0p2,1,-0.18710051598747035,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,ar,abs_0p2_0p5,1,-1.7483139650320858,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,bridge,abs_le_0p1,2,-0.04357165706184077,0.5,0.05135000000000001,0.05135000000000001
exact,pre_second,S,bridge,abs_0p1_0p2,1,0.009362028371732417,1.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,bridge,abs_0p2_0p5,1,0.11419196627646529,1.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,indicator_revision_only_dfm_kalman_em,abs_le_0p1,2,-0.01628913430385792,0.5,0.05135000000000001,0.05135000000000001
exact,pre_second,S,indicator_revision_only_dfm_kalman_em,abs_0p1_0p2,1,-0.019959896496457838,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,indicator_revision_only_dfm_kalman_em,abs_0p2_0p5,1,-0.24177176641152703,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,joint_indicator_revision_dfm_full_kalman_em,abs_le_0p1,2,-0.026053400131822863,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,joint_indicator_revision_dfm_full_kalman_em,abs_0p1_0p2,1,-0.013500959757971403,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,joint_indicator_revision_dfm_full_kalman_em,abs_0p2_0p5,1,-0.5020729618029502,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,midas_umidas,abs_le_0p1,2,-1.6272504431883288,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,midas_umidas,abs_0p1_0p2,1,0.004484239331127994,1.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,midas_umidas,abs_0p2_0p5,1,-0.005332426386613867,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,monthly_mixed_frequency_kalman_em,abs_le_0p1,2,-0.042346458607138274,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,monthly_mixed_frequency_kalman_em,abs_0p1_0p2,1,-0.09895763171156259,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,monthly_mixed_frequency_kalman_em,abs_0p2_0p5,1,-0.22006146177789943,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,release_dfm,abs_le_0p1,2,-0.010526618874596782,0.5,0.05135000000000001,0.05135000000000001
exact,pre_second,S,release_dfm,abs_0p1_0p2,1,0.012167432377390925,1.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,release_dfm,abs_0p2_0p5,1,-0.10631053148182303,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,revision_dfm_kalman_em,abs_le_0p1,2,-0.008810821555788436,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,revision_dfm_kalman_em,abs_0p1_0p2,1,0.01124245895611336,1.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,revision_dfm_kalman_em,abs_0p2_0p5,1,-0.4608639623408899,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,spf,abs_le_0p1,2,-0.5567747749999999,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,spf,abs_0p1_0p2,1,-0.8793148000000001,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,spf,abs_0p2_0p5,1,-0.5933605900000003,0.0,-0.3404999999999998,0.3404999999999998
exact,pre_second,S,standard_dfm,abs_le_0p1,2,-0.14549007887229512,0.0,0.05135000000000001,0.05135000000000001
exact,pre_second,S,standard_dfm,abs_0p1_0p2,1,-0.22494630683556877,0.0,0.11129999999999995,0.11129999999999995
exact,pre_second,S,standard_dfm,abs_0p2_0p5,1,0.0849256049721197,1.0,-0.3404999999999998,0.3404999999999998
exact,pre_third,T,ar,abs_le_0p1,1,-0.163341856265736,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,ar,abs_0p1_0p2,2,-0.8258981544705147,0.0,0.13234999999999997,0.13234999999999997
exact,pre_third,T,ar,abs_0p2_0p5,1,-0.10893601961242862,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,bridge,abs_le_0p1,1,-0.11395717021364991,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,bridge,abs_0p1_0p2,2,-0.08248955717591047,0.5,0.13234999999999997,0.13234999999999997
exact,pre_third,T,bridge,abs_0p2_0p5,1,-0.44010365860294925,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,indicator_revision_only_dfm_kalman_em,abs_le_0p1,1,-0.019069764324594094,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,indicator_revision_only_dfm_kalman_em,abs_0p1_0p2,2,-0.004488964724339461,0.5,0.13234999999999997,0.13234999999999997
exact,pre_third,T,indicator_revision_only_dfm_kalman_em,abs_0p2_0p5,1,-0.07435022298659126,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,joint_indicator_revision_dfm_full_kalman_em,abs_le_0p1,1,-0.013260946335213266,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,joint_indicator_revision_dfm_full_kalman_em,abs_0p1_0p2,2,-0.02792491341654755,0.5,0.13234999999999997,0.13234999999999997
exact,pre_third,T,joint_indicator_revision_dfm_full_kalman_em,abs_0p2_0p5,1,-0.05506016229267316,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,midas_umidas,abs_le_0p1,1,-0.8432379378996774,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,midas_umidas,abs_0p1_0p2,2,-1.0767156117459762,0.0,0.13234999999999997,0.13234999999999997
exact,pre_third,T,midas_umidas,abs_0p2_0p5,1,-0.18101228245320378,0.0,0.23939999999999984,0.23939999999999984
exact,pre_third,T,monthly_mixed_frequency_kalman_em,abs_le_0p1,1,-0.1064039136283052,0.0,0.03810000000000002,0.03810000000000002
exact,pre_third,T,monthly_mixed_frequency_kalman_em,abs_0p1_0p2,2,-0.07221243852173714,0.5,0.13234999999999997,0.13234999999999997
exact,pre_third,T,monthly_mixed_frequency_kalman_em,abs_0p2_0p5,1,-0.14532903597361052,0.0,0.23939999999999984,0.23939999999999984
