timing_mode,checkpoint_id,outcome_id,anchor_model,model_id,n_common_forecasts,RMSE,MAE,bias,first_target_quarter,last_target_quarter
exact,pre_advance,A,spf,ar,4,0.5449478501967144,0.4738680764754017,0.11822569626254781,2024:Q1,2024:Q4
exact,pre_advance,A,spf,bridge,4,0.5313621355918142,0.4645847440510615,0.1109913139905921,2024:Q1,2024:Q4
exact,pre_advance,A,spf,indicator_revision_only_dfm_kalman_em,4,0.4826199576174121,0.4155653426047841,0.14421643625103792,2024:Q1,2024:Q4
exact,pre_advance,A,spf,joint_indicator_revision_dfm_full_kalman_em,4,0.4443182499583842,0.36637861633136104,-0.0031868155341850737,2024:Q1,2024:Q4
exact,pre_advance,A,spf,midas_umidas,4,1.6879081724991065,1.287988374404909,-1.087865487500332,2024:Q1,2024:Q4
exact,pre_advance,A,spf,monthly_mixed_frequency_kalman_em,4,0.45714666800520265,0.37930440597443715,-0.16689044691007565,2024:Q1,2024:Q4
exact,pre_advance,A,spf,no_revision,4,0.5997786872752903,0.47982952585361877,0.16017552795435336,2024:Q1,2024:Q4
exact,pre_advance,A,spf,release_dfm,4,0.5183869388747535,0.4009723665632263,-0.344543927792307,2024:Q1,2024:Q4
exact,pre_advance,A,spf,revision_dfm_kalman_em,4,0.47084597279291746,0.40895447190207596,0.04800225949515419,2024:Q1,2024:Q4
exact,pre_advance,A,spf,spf,4,0.7030634146362618,0.65905,-0.4081999999999999,2024:Q1,2024:Q4
exact,pre_advance,A,spf,standard_dfm,4,0.5183869388747535,0.4009723665632263,-0.344543927792307,2024:Q1,2024:Q4
exact,pre_second,S,spf,ar,4,0.738338556884482,0.5738277128651487,0.2321046061781221,2024:Q1,2024:Q4
exact,pre_second,S,spf,bridge,4,0.15875445621736395,0.11752955582833655,-0.09002654859154716,2024:Q1,2024:Q4
exact,pre_second,S,spf,indicator_revision_only_dfm_kalman_em,4,0.32845567490747535,0.2583220900028322,0.07125599649852084,2024:Q1,2024:Q4
exact,pre_second,S,spf,joint_indicator_revision_dfm_full_kalman_em,4,0.41979260112124633,0.3237910707621402,0.1634281209742815,2024:Q1,2024:Q4
exact,pre_second,S,spf,midas_umidas,4,0.9209467497407415,0.6127762884199124,-0.5022513946078944,2024:Q1,2024:Q4
exact,pre_second,S,spf,monthly_mixed_frequency_kalman_em,4,0.36774128157705466,0.3345372292202962,-0.044708956023089226,2024:Q1,2024:Q4
exact,pre_second,S,spf,no_revision,4,0.18521783796384184,0.13862499999999994,0.03162499999999998,2024:Q1,2024:Q4
exact,pre_second,S,spf,release_dfm,4,0.2512065518918772,0.17930763015223686,0.17188709070740785,2024:Q1,2024:Q4
exact,pre_second,S,spf,revision_dfm_kalman_em,4,0.38873697293168336,0.2557256496051205,0.17691371410304438,2024:Q1,2024:Q4
exact,pre_second,S,spf,spf,4,0.825143552662202,0.797675,-0.376575,2024:Q1,2024:Q4
exact,pre_second,S,spf,standard_dfm,4,0.3769029880513151,0.35215310347180256,-0.21839585899295882,2024:Q1,2024:Q4
exact,pre_third,T,spf,ar,4,0.7105338846281707,0.578932871417022,0.17209122697688584,2024:Q1,2024:Q4
exact,pre_third,T,spf,bridge,4,0.45122039048795765,0.3842356300235748,-0.36160388462025433,2024:Q1,2024:Q4
exact,pre_third,T,spf,indicator_revision_only_dfm_kalman_em,4,0.22234957654550647,0.19198152028919288,-0.08894570872783114,2024:Q1,2024:Q4
exact,pre_third,T,spf,joint_indicator_revision_dfm_full_kalman_em,4,0.23427033287474824,0.19424025107645554,-0.0340174674964562,2024:Q1,2024:Q4
exact,pre_third,T,spf,midas_umidas,4,0.9045773686983376,0.7836537918422019,-0.7836537918422019,2024:Q1,2024:Q4
exact,pre_third,T,spf,monthly_mixed_frequency_kalman_em,4,0.3505414549826418,0.31260340966956246,-0.0766819535117851,2024:Q1,2024:Q4
exact,pre_third,T,spf,no_revision,4,0.15440160297095354,0.13554999999999992,-0.13554999999999992,2024:Q1,2024:Q4
exact,pre_third,T,spf,release_dfm,4,0.06587530122697734,0.04214198142929098,-0.028107505685425326,2024:Q1,2024:Q4
exact,pre_third,T,spf,revision_dfm_kalman_em,4,0.2215287123464714,0.17663423795532285,-0.03430750833513328,2024:Q1,2024:Q4
exact,pre_third,T,spf,spf,4,0.890795746790475,0.8530750000000001,-0.5121249999999999,2024:Q1,2024:Q4
exact,pre_third,T,spf,standard_dfm,4,0.5239025929432558,0.49116600623815543,-0.3566054824336723,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,ar,4,0.5449478501967144,0.4738680764754017,0.11822569626254781,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,bridge,4,0.5049320916956728,0.4449284913768952,0.14170380820973744,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,indicator_revision_only_dfm_kalman_em,4,0.4830824828590634,0.42357163774993944,0.12343242462972479,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,joint_indicator_revision_dfm_full_kalman_em,4,0.4403694652174553,0.36248402681678715,-0.027722315888895566,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,midas_umidas,4,1.689460771865063,1.2458751195059612,-1.2458751195059612,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,monthly_mixed_frequency_kalman_em,4,0.46794848704492076,0.3937765067101543,-0.18376550064364838,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,no_revision,4,0.5997786872752903,0.47982952585361877,0.16017552795435336,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,release_dfm,4,0.5056521047722782,0.38478049936098047,-0.38478049936098047,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,revision_dfm_kalman_em,4,0.4453119170954399,0.3847394630029183,0.025355645480920345,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,spf,4,0.7030634146362618,0.65905,-0.4081999999999999,2024:Q1,2024:Q4
pseudo,pre_advance,A,spf,standard_dfm,4,0.5056521047722782,0.38478049936098047,-0.38478049936098047,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,ar,4,0.738338556884482,0.5738277128651487,0.2321046061781221,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,bridge,4,0.2283940623867197,0.18659132928620523,-0.15497714452708833,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,indicator_revision_only_dfm_kalman_em,4,0.3285659677064086,0.25855821570068743,0.07223250287529939,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,joint_indicator_revision_dfm_full_kalman_em,4,0.42010279983618726,0.3240660268283092,0.164396390865457,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,midas_umidas,4,0.9481819501898362,0.6264629345970102,-0.5220978798456968,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,monthly_mixed_frequency_kalman_em,4,0.365953535017362,0.3343475841177191,-0.04784629348399153,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,no_revision,4,0.18521783796384184,0.13862499999999994,0.03162499999999998,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,release_dfm,4,0.25195404023091345,0.18006488714472432,0.17260242321925842,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,revision_dfm_kalman_em,4,0.3886975542910722,0.2554365858972301,0.17842925690697115,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,spf,4,0.825143552662202,0.797675,-0.376575,2024:Q1,2024:Q4
pseudo,pre_second,S,spf,standard_dfm,4,0.39033574382728115,0.3683737187217687,-0.2385383053286526,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,ar,4,0.7105338846281707,0.578932871417022,0.17209122697688584,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,bridge,4,0.403024052943544,0.28372959472147463,-0.28372959472147463,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,indicator_revision_only_dfm_kalman_em,4,0.22338902162139757,0.19328779959002818,-0.08735418974395644,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,joint_indicator_revision_dfm_full_kalman_em,4,0.23588203229969057,0.19526337056297444,-0.03241006081432675,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,midas_umidas,4,0.8771533289908378,0.7579999549973562,-0.7579999549973562,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,monthly_mixed_frequency_kalman_em,4,0.34940148751158695,0.30980569470029296,-0.07185975881911369,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,no_revision,4,0.15440160297095354,0.13554999999999992,-0.13554999999999992,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,release_dfm,4,0.0657397542886933,0.04158330438331542,-0.028560022172750128,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,revision_dfm_kalman_em,4,0.22426256803822184,0.17871611341336005,-0.0312855867720137,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,spf,4,0.890795746790475,0.8530750000000001,-0.5121249999999999,2024:Q1,2024:Q4
pseudo,pre_third,T,spf,standard_dfm,4,0.48005253196846265,0.44102725171412993,-0.31703991206932536,2024:Q1,2024:Q4
