model_id,timing_mode,checkpoint_id,outcome_id,forecast_origin,forecast_origin_date,target_quarter,forecast_value,realized_value,forecast_error,calibration_n,predictive_variance,predictive_sd,log_score,crps,pit,prob_below_zero,prob_large_positive_revision_gt_0p2,prob_large_negative_revision_lt_minus_0p2,realized_below_zero,realized_large_positive_revision_gt_0p2,realized_large_negative_revision_lt_minus_0p2,lower_68,upper_68,covered_68,lower_90,upper_90,covered_90,density_method
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,2024:Q1:pre_advance:exact,2024-04-24,2024:Q1,2.2883030571273077,1.5897,0.6986030571273079,0,8.032886303134811,2.834234694434251,-1.9910884967891358,0.7306972994595822,0.4026524899082374,0.20972393021040633,0.769382185936066,0.18998669935891044,False,True,False,-0.5459316373069432,5.122537751561559,True,-2.3735981596445677,6.950204273899184,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,2024:Q2:pre_advance:exact,2024-07-24,2024:Q2,2.876630436996341,2.8401,0.0365304369963408,1,8.214260179907365,2.8660530664848767,-1.9719556073430304,0.6699679565568938,0.4949152577035867,0.15776389180072325,0.8248243735768757,0.14152948474452168,False,True,False,0.010577370511464235,5.742683503481217,True,-1.8376073444466972,7.590868218439379,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,2024:Q3:pre_advance:exact,2024-10-29,2024:Q3,2.282102187292508,2.8248,-0.5426978127074924,2,8.208231815762844,2.8650011894871605,-1.9894478807928646,0.7104252976870666,0.5751194450083682,0.21285768417696574,0.7663064390775469,0.19314832293856488,False,True,False,-0.5828990021946527,5.147103376779668,True,-2.43040541045573,6.994609785040746,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,2024:Q4:pre_advance:exact,2025-01-29,2024:Q4,2.6356300635879952,2.2512,0.3844300635879953,3,8.126011864614993,2.8506160500170825,-1.9755670817915723,0.6868260064658639,0.44636184004564056,0.17759152781332363,0.8035644916007484,0.15993066298810008,False,True,False,-0.21498598642908728,5.486246113605078,True,-2.053216085328682,7.324476212504672,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,2024:Q1:pre_second:exact,2024-05-29,2024:Q1,1.847290307906362,1.2492,0.598090307906362,0,5.155737471258315,2.2706249076539073,-1.7736842905980728,0.5931217376825034,0.3961198373336666,0.20794844099723364,0.7659208370394038,0.18362359182829413,False,True,False,-0.4233345997475453,4.117915215560269,True,-1.8875553068945192,5.582135922707243,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,2024:Q2:pre_second:exact,2024-08-28,2024:Q2,2.7715456519945714,2.9514,-0.1798543480054286,1,5.14538720996714,2.2683445968298424,-1.7411322040104338,0.5357868518417895,0.5315985474423399,0.11088477890717902,0.871532708495231,0.0950968566806862,False,True,False,0.503201055164729,5.039890248824413,True,-0.9595491852767699,6.502640489265913,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,2024:Q3:pre_second:exact,2024-11-26,2024:Q3,2.639322160996806,2.8336,-0.194277839003194,2,5.122269639441013,2.263243168429105,-1.7394216405461442,0.5355575987295615,0.5342033793941088,0.12177322800997632,0.8594383594684116,0.1048234537204776,False,True,False,0.37607899256770105,4.9025653294259115,True,-1.0833815732669492,6.362025895260562,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,2024:Q4:pre_second:exact,2025-02-26,2024:Q4,2.406165865096344,2.3451,0.061065865096344,3,5.076371023490181,2.25308034110863,-1.7316041474985298,0.5271938021082285,0.48918867972913055,0.14277266303289318,0.83625388977912,0.12369495031672745,False,True,False,0.15308552398771402,4.659246206204974,True,-1.2998215057892462,6.112153235981934,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,2024:Q1:pre_third:exact,2024-06-26,2024:Q1,1.6155716231227235,1.4095,0.2060716231227235,0,4.253035006982711,2.062288778755951,-1.6477473345403875,0.49015450038551933,0.46020243147744067,0.21669974413576262,0.7537720858102441,0.18933018000463334,False,True,False,-0.44671715563322745,3.6778604018786742,True,-1.7765915544353248,5.007734800680772,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,2024:Q2:pre_third:exact,2024-09-25,2024:Q2,2.846247166434328,2.9895,-0.1432528335656719,1,4.229320103020311,2.0565310848660445,-1.6423852415154676,0.4845802758636444,0.5277668689486725,0.08317862101352845,0.900909771335843,0.06926930361571983,False,True,False,0.7897160815682835,4.902778251300372,True,-0.536445447446031,6.228939780314687,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,2024:Q3:pre_third:exact,2024-12-18,2024:Q3,2.710146609514819,3.073,-0.3628533904851809,2,4.501847978575821,2.1217558715780243,-1.6858056911046655,0.5205393347672674,0.5678942572309474,0.10074586196357815,0.8816056445509702,0.0850979418126313,False,True,False,0.5883907379367947,4.831902481092843,True,-0.7798312313558764,6.200124450385514,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,2024:Q4:pre_third:exact,2025-03-26,2024:Q4,2.3937517660168046,2.4495,-0.0557482339831953,3,4.465854206212365,2.1132567771599278,-1.66751674570466,0.494444165766717,0.5105229750267113,0.12866358745121453,0.8503860360491,0.10984144098043085,False,True,False,0.28049498885687685,4.507008543176733,True,-1.0822463085744816,5.86974984060809,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,2024:Q1:pre_advance:pseudo,2024-04-30,2024:Q1,2.29318852610845,1.5897,0.70348852610845,0,8.032803932544404,2.834220163033282,-1.9915100500435756,0.7316486903488403,0.40198504490386266,0.2092266841401224,0.7699071975029188,0.1895180897006109,False,True,False,-0.5410316369248322,5.127408689141732,True,-2.368688788635837,6.955065840852737,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,2024:Q2:pre_advance:pseudo,2024-07-31,2024:Q2,2.7700759571528284,2.8401,-0.0700240428471716,1,8.21326476498676,2.8658794051716066,-1.9721122868688354,0.6704241573829774,0.5097466669115874,0.16687926581968082,0.8150830144343253,0.15001766721113866,False,True,False,-0.09580344801877816,5.6359553623244345,True,-1.9438761768492165,7.484028091154873,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,2024:Q3:pre_advance:pseudo,2024-10-31,2024:Q3,2.2945456166067424,2.8248,-0.5302543833932578,2,8.208310548307018,2.865014929857612,-1.9886392310210752,0.7085800188023114,0.5734165027276766,0.21159930082154385,0.7676338427142506,0.19196117032442436,False,True,False,-0.5704693132508698,5.159560546464355,True,-2.417984582039669,7.007075815253154,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,2024:Q4:pre_advance:pseudo,2025-01-31,2024:Q4,2.6417195986508784,2.2512,0.3905195986508785,3,8.12600907664232,2.8506155610047315,-1.9758572824194518,0.6874843009365718,0.44551744020225625,0.17703622530309931,0.8041555944676418,0.15941155416654681,False,True,False,-0.2088959623538531,5.49233515965561,True,-2.0471257459120595,7.330564943213816,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,2024:Q1:pre_second:pseudo,2024-05-31,2024:Q1,1.8478103754144612,1.2492,0.5986103754144612,0,5.155684886009354,2.270613328158133,-1.7737399018902353,0.5932274424620306,0.39603106307501384,0.20788162869907317,0.7659921979244635,0.18356152185515606,False,True,False,-0.42280295274367186,4.118423703572594,True,-1.8870161928107971,5.58263694363972,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,2024:Q2:pre_second:pseudo,2024-08-31,2024:Q2,2.771711374239935,2.9514,-0.1796886257600651,1,5.145389029278955,2.268344997851728,-1.7411265896250154,0.5357764762067965,0.531569487068293,0.11087100361313382,0.8715479944776541,0.09508453890770158,False,True,False,0.503366376388207,5.040056372091662,True,-0.959384122653709,6.502806871133579,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,2024:Q3:pre_second:pseudo,2024-11-30,2024:Q3,2.640637200109289,2.8336,-0.192962799890711,2,5.12227946993133,2.2632453401987442,-1.7393728850530017,0.5354684461241674,0.5339723914018765,0.12165605596530119,0.859567766591599,0.10471818522736313,False,True,False,0.3773918599105448,4.903882540308033,True,-1.0820701063976341,6.363344506616212,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,2024:Q4:pre_second:pseudo,2025-02-28,2024:Q4,2.4080710617375125,2.3451,0.0629710617375125,3,5.076335226735994,2.2530723971359627,-1.7316239003709573,0.5272337859649456,0.48885142405861903,0.14258117154511687,0.8364635255261659,0.12352140557905096,False,True,False,0.15499866460154976,4.661143458873475,True,-1.2979032424758237,6.114045365950849,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,2024:Q1:pre_third:pseudo,2024-06-30,2024:Q1,1.6213672196921434,1.4095,0.2118672196921434,0,4.252467383790886,2.0621511544479194,-1.6479660648706478,0.49059068225629643,0.4590843147636985,0.21586039515926897,0.7546715275329001,0.1885542455248248,False,True,False,-0.44078393475577604,3.683518374140063,True,-1.7705695860236825,5.013304025407969,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,2024:Q2:pre_third:pseudo,2024-09-30,2024:Q2,2.8468103599794987,2.9895,-0.1426896400205013,1,4.2294380133225165,2.0565597519455925,-1.642380075210851,0.4845557053657416,0.5276574949615949,0.08313965503018493,0.9009543778017143,0.06923558624179248,False,True,False,0.7902506080339062,4.903370111925091,True,-0.5359294070506291,6.2295501270096265,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,2024:Q3:pre_third:pseudo,2024-12-31,2024:Q3,2.710810781176061,3.073,-0.3621892188239388,2,4.501847398004322,2.1217557347640943,-1.6857521446043577,0.520449199229798,0.5677711905246161,0.10069062364522922,0.8816676741161532,0.08504918634241188,False,True,False,0.5890550464119668,4.832566515940155,True,-0.7791668346557454,6.200788397007868,True,model_implied_state_space
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,2024:Q4:pre_third:pseudo,2025-03-31,2024:Q4,2.393094880176471,2.4495,-0.0564051198235291,3,4.4658402806886945,2.1132534823557476,-1.6675234360625055,0.4944573029405337,0.5106469553971603,0.128728515543534,0.850314050375594,0.10989948122001976,False,True,False,0.27984139782072326,4.5063483625322185,True,-1.0828977749442097,5.869087535297151,True,model_implied_state_space
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,2024:Q1:pre_advance:exact,2024-04-24,2024:Q1,2.025121161186624,1.5897,0.4354211611866241,0,11.23230844149576,3.35146362676007,-2.136775251835983,0.8057566057149584,0.44831497757610084,0.27283879448983406,0.7069768536179434,0.25336909304197125,False,True,False,-1.326342465573446,5.376584787946694,True,-3.4875459408856124,7.537788263258861,True,model_implied_state_space
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,2024:Q2:pre_advance:exact,2024-07-24,2024:Q2,2.909953061455499,2.8401,0.069853061455499,1,11.431119772429415,3.380993903045289,-2.1373216819853065,0.7906970262671013,0.49175823500546545,0.19470721846573608,0.7885862760806799,0.17882976297263023,False,True,False,-0.47104084158978976,6.2909469645007885,True,-2.651287022669359,8.471193145580358,True,model_implied_state_space
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,2024:Q3:pre_advance:exact,2024-10-29,2024:Q3,2.085669136268908,2.8248,-0.7391308637310923,2,11.3974174236403,3.3760061350122426,-2.159598515987205,0.8532569531864879,0.5866502314430626,0.26835627233353876,0.7117656560613533,0.24919236048127325,False,True,False,-1.2903369987433346,5.46167527128115,True,-3.4673667995164004,7.638705072054217,True,model_implied_state_space
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,2024:Q4:pre_advance:exact,2025-01-29,2024:Q4,2.472309378952229,2.2512,0.2211093789522289,3,11.31230175313672,3.3633765404927116,-2.1340448187957475,0.7918010604140292,0.47379229396993994,0.23114913938318174,0.7503538299300608,0.2134429724963968,False,True,False,-0.8910671615404828,5.83568591944494,True,-3.059952722480703,8.00457148038516,True,model_implied_state_space
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,2024:Q1:pre_second:exact,2024-05-29,2024:Q1,2.035338163303977,1.2492,0.7861381633039768,0,5.4649455241749845,2.3377222940663813,-1.8246590108719203,0.6507977695570591,0.36832842817890377,0.19197261447742803,0.7838015759240189,0.16948472425364655,False,True,False,-0.30238413076240445,4.373060457370358,True,-1.8098728308964267,5.8805491575043805,True,model_implied_state_space
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,2024:Q2:pre_second:exact,2024-08-28,2024:Q2,2.790500497956111,2.9514,-0.1608995020438888,1,5.4535633045970835,2.3352865572766617,-1.7694466930099884,0.5501656067115236,0.5274650938974375,0.11605748041126712,0.866346571489588,0.10017217649759154,False,True,False,0.45521394067944954,5.125787055232773,True,-1.0507040657514226,6.631705061663645,True,model_implied_state_space
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,2024:Q3:pre_second:exact,2024-11-26,2024:Q3,2.6737736024681715,2.8336,-0.1598263975318286,2,5.4282703345846635,2.329864874748032,-1.7671017167420573,0.5488499800263551,0.5273455920466881,0.12556503264792349,0.8558292592749153,0.10870381828750274,False,True,False,0.3439087277201396,5.003638477216203,True,-1.1585130870679663,6.506060292004309,True,model_implied_state_space
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,2024:Q4:pre_second:exact,2025-02-26,2024:Q4,2.5334002201688666,2.3451,0.1883002201688666,3,5.389255737609732,2.321477059462301,-1.7644317781497796,0.548607416634826,0.46767634312499246,0.1375730727301437,0.8425843219662537,0.11950994287894325,False,True,False,0.21192316070656547,4.854877279631168,True,-1.2850897409723379,6.351890181310071,True,model_implied_state_space
