model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,n_variance,share_positive_variance,share_finite_sd,min_forecast_variance,median_forecast_variance,max_forecast_variance,mean_forecast_sd,empirical_error_sd,RMSE,mean_sd_to_rmse,mean_sd_to_empirical_error_sd,coverage_68,coverage_90,model_implied_share
ar,exact,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,0.6773397609913052,0.6781421206748106,,,,,0.0
ar,exact,pre_second,DELTA_TS,79,0,0.0,0.0,,,,,0.41019163488335636,0.40791620019200964,,,,,0.0
ar,exact,pre_third,DELTA_MT,73,0,0.0,0.0,,,,,3.417576733057171,3.4562825071803047,,,,,0.0
ar,pseudo,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,0.6773397609913052,0.6781421206748106,,,,,0.0
ar,pseudo,pre_second,DELTA_TS,79,0,0.0,0.0,,,,,0.41019163488335636,0.40791620019200964,,,,,0.0
ar,pseudo,pre_third,DELTA_MT,73,0,0.0,0.0,,,,,3.417576733057171,3.4562825071803047,,,,,0.0
bridge,exact,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,0.722885248043382,0.7182954588874345,,,,,0.0
bridge,exact,pre_second,DELTA_TS,79,0,0.0,0.0,,,,,0.4944408692661488,0.4916791866250371,,,,,0.0
bridge,exact,pre_third,DELTA_MT,73,0,0.0,0.0,,,,,2.1845392355247824,2.1997742930833586,,,,,0.0
bridge,pseudo,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,0.7267392633602563,0.7221269467369036,,,,,0.0
bridge,pseudo,pre_second,DELTA_TS,79,0,0.0,0.0,,,,,0.49511434520623226,0.49234421429461056,,,,,0.0
bridge,pseudo,pre_third,DELTA_MT,73,0,0.0,0.0,,,,,2.1836057447763193,2.1983794875175358,,,,,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,79,1.0,1.0,0.4040417167945112,0.4452683595759303,0.4812365053481606,0.6670954736418975,0.5694656229901923,0.5696627235545563,1.17103585342461,1.171441166437867,0.8354430379746836,0.9367088607594937,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,79,79,1.0,1.0,0.1318804279354474,0.143468606713918,0.1595130799719216,0.3797632827267922,0.3595420355888921,0.3613823734957444,1.0508627718979333,1.0562416772903336,0.8481012658227848,0.9493670886075949,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,73,73,1.0,1.0,2.1725502416387044,2.3538262971591584,2.421961519584276,1.5240624146958615,1.371144835436604,1.4192460175958965,1.0738535784497156,1.111525475141045,0.7808219178082192,0.8904109589041096,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,79,1.0,1.0,0.4040421371573064,0.4452683595759303,0.481238807042688,0.6670117879737327,0.5694656229901923,0.5696627235545563,1.1708889495379688,1.1712942117055947,0.8354430379746836,0.9367088607594937,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,79,1.0,1.0,0.132357146621542,0.143468830236194,0.1595130799719216,0.3797711238788387,0.3595420355888921,0.3613823734957444,1.0508844695584214,1.0562634860116245,0.8481012658227848,0.9493670886075949,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,73,73,1.0,1.0,2.172549986477488,2.3538269719097813,2.421958776390617,1.5240425969281997,1.371144835436604,1.4192460175958965,1.0738396148610099,1.1115110216951731,0.7808219178082192,0.8904109589041096,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,79,79,1.0,1.0,0.3592396058861098,0.4037954153677914,0.4291156402137694,0.6326522907979218,0.6239398168068219,0.6239112681139392,1.0140100413804136,1.0139636448202463,0.7468354430379747,0.9113924050632911,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,79,79,1.0,1.0,0.1277146034289674,0.1396201421521656,0.1537420964540681,0.37351052485925745,0.36076510238893467,0.3620842970276436,1.0315568168114773,1.0353288674151808,0.8481012658227848,0.9493670886075949,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,73,73,1.0,1.0,2.1671105452128976,2.3372506186644713,2.412897117246526,1.5194714999707526,1.3743758385774196,1.4228083800918023,1.067938255939084,1.105572040282313,0.7808219178082192,0.8904109589041096,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,79,79,1.0,1.0,0.3592396058861098,0.4037815776855602,0.4291158740524663,0.6326934850988738,0.6251264794678031,0.6252284404673826,1.011939707390647,1.0121047594040695,0.7468354430379747,0.9113924050632911,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,79,79,1.0,1.0,0.1277145160037776,0.1396201438720291,0.1537420964540681,0.37351531483506917,0.3606792912737552,0.36200285927629505,1.0318021122313494,1.0355884684035586,0.8481012658227848,0.9493670886075949,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,73,73,1.0,1.0,2.1671080247911103,2.337249096889201,2.4128981015407085,1.5194611046178172,1.3743844129958016,1.4228151763930845,1.067925848576999,1.1055575792698247,0.7808219178082192,0.8904109589041096,1.0
midas_umidas,exact,pre_advance,DELTA_SA,79,0,0.0,0.0,,,,,13.920103314063764,13.866667467379607,,,,,0.0
