model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,revision_target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,n_indicators,initialization_seed,initialization_jitter
indicator_revision_only_dfm_kalman_em,exact,2019:Q1:pre_third:exact,2019-06-26,pre_third,DELTA_MT,DELTA_MT,2019:Q1,0.0,4.36086515237323,2.0882684579271005,model_implied_state_space,-0.6073999999999997,0.6073999999999997,True,True,25,-3681.74978444027,-4855.5261889359,-3681.74978444027,0.3399873669900444,9.231036658202755e-05,25.0,14,1,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q1:pre_third:exact,2019-06-26,pre_third,DELTA_MT,DELTA_MT,2019:Q1,0.001456837171360359,4.372183934892216,2.090976789658894,model_implied_state_space,-0.6073999999999997,0.6088568371713601,True,True,26,-3646.3984787082245,-4870.4958776656695,-3646.3984787082245,0.34462991589998637,9.447757301910872e-05,26.0,14,1,0.02
ar,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.4648889202031996,,,not_available,-0.10470000000000024,0.5695889202031998,True,True,0,,,,,,,14,1,0.02
no_revision,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.0,,,not_available,-0.10470000000000024,0.10470000000000024,True,True,0,,,,,,,14,1,0.02
bridge,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,-0.8963928945664441,,,not_available,-0.10470000000000024,-0.7916928945664439,True,True,0,,,,,,,14,1,0.02
midas_umidas,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,-0.3550490427156605,,,not_available,-0.10470000000000024,-0.2503490427156603,True,True,0,,,,,,,14,1,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.07017223175006237,0.3495530576467809,0.5912301224115538,model_implied_state_space,-0.10470000000000024,0.1748722317500626,True,True,54,-6287.947680874189,-7337.221342752908,-6287.947680874189,0.6241217620436146,9.923120072848489e-05,54.0,14,1,0.02
standard_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.032216263021888736,,,not_available,-0.10470000000000024,0.13691626302188897,True,True,0,,,,,,,14,1,0.02
release_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.032216263021888736,,,not_available,-0.10470000000000024,0.13691626302188897,True,True,0,,,,,,,14,1,0.02
revision_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.07795667501492787,0.41146105609293304,0.6414523022742479,model_implied_state_space,-0.10470000000000024,0.1826566750149281,True,True,21,-1989.6463136109435,-2960.9565237141464,-1989.6463136109435,0.1792094428717519,9.001765388101646e-05,21.0,14,1,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.0,0.43840222188992684,0.6621194921537402,model_implied_state_space,-0.10470000000000024,0.10470000000000024,True,True,25,-3681.8487049760797,-4853.744277662049,-3681.8487049760797,0.3374909495992142,9.163016248609557e-05,25.0,14,1,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.037540230011672726,0.39576555954426507,0.62909900615425,model_implied_state_space,-0.10470000000000024,0.14224023001167296,True,True,26,-3646.4753704376926,-4868.635528992132,-3646.4753704376926,0.34131510100769447,9.356695536834245e-05,26.0,14,1,0.02
ar,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,-0.5635001866146694,,,not_available,0.06099999999999994,-0.6245001866146693,True,True,0,,,,,,,14,1,0.02
no_revision,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,0.0,,,not_available,0.06099999999999994,-0.06099999999999994,True,True,0,,,,,,,14,1,0.02
bridge,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,0.8891871677354084,,,not_available,0.06099999999999994,0.8281871677354085,True,True,0,,,,,,,14,1,0.02
midas_umidas,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,0.15850275294399863,,,not_available,0.06099999999999994,0.09750275294399868,True,True,0,,,,,,,14,1,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,0.22777825448362732,0.14489493338300918,0.38065067106601713,model_implied_state_space,0.06099999999999994,0.16677825448362738,True,True,50,-6314.183496918036,-7330.413930259353,-6314.183496918036,0.6163609765144429,9.759032749335954e-05,50.0,14,1,0.02
standard_dfm,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,0.05169863222872828,,,not_available,0.06099999999999994,-0.009301367771271662,True,True,0,,,,,,,14,1,0.02
release_dfm,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,0.045647170481801336,,,not_available,0.06099999999999994,-0.015352829518198607,True,True,0,,,,,,,14,1,0.02
revision_dfm_kalman_em,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,0.008295605488338964,0.14952169528001846,0.3866803528497646,model_implied_state_space,0.06099999999999994,-0.05270439451166098,True,True,21,-1990.4828257948109,-2962.0649414968143,-1990.4828257948109,0.18336614719396493,9.206670672818468e-05,21.0,14,1,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,0.0,0.15396959698549895,0.39238959846751664,model_implied_state_space,0.06099999999999994,-0.06099999999999994,True,True,25,-3683.051835542384,-4854.935388383638,-3683.051835542384,0.3384864291961094,9.187040449476035e-05,25.0,14,1,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,DELTA_TS,DELTA_TS,2019:Q1,0.006181281848619324,0.14865604127205567,0.3855593874775398,model_implied_state_space,0.06099999999999994,-0.05481871815138062,True,True,26,-3647.648020806844,-4869.935719428076,-3647.648020806844,0.3421567760497055,9.376752454739452e-05,26.0,14,1,0.02
ar,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,0.29507328704170277,,,not_available,-0.6073999999999997,0.9024732870417025,True,True,0,,,,,,,14,1,0.02
no_revision,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,0.0,,,not_available,-0.6073999999999997,0.6073999999999997,True,True,0,,,,,,,14,1,0.02
bridge,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,-0.24458762674535617,,,not_available,-0.6073999999999997,0.36281237325464355,True,True,0,,,,,,,14,1,0.02
midas_umidas,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,-0.10219946807304581,,,not_available,-0.6073999999999997,0.5052005319269539,True,True,0,,,,,,,14,1,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,0.14510499833795176,4.478492055124484,2.1162448003774244,model_implied_state_space,-0.6073999999999997,0.7525049983379515,True,True,52,-6330.262917367987,-7350.951155117272,-6330.262917367987,0.6282721687175581,9.922346261347043e-05,52.0,14,1,0.02
standard_dfm,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,0.20610842776374927,,,not_available,-0.6073999999999997,0.813508427763749,True,True,0,,,,,,,14,1,0.02
release_dfm,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,-0.06045295100080228,,,not_available,-0.6073999999999997,0.5469470489991974,True,True,0,,,,,,,14,1,0.02
revision_dfm_kalman_em,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,0.0024351643616684626,4.362207161327242,2.0885897541947394,model_implied_state_space,-0.6073999999999997,0.6098351643616682,True,True,22,-1989.4962299515878,-2978.778049783424,-1989.4962299515878,0.19620236331161323,9.855985793016607e-05,22.0,14,1,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,0.0,4.360865401046435,2.0882685174676254,model_implied_state_space,-0.6073999999999997,0.6073999999999997,True,True,25,-3681.756137916943,-4855.536995970616,-3681.756137916943,0.3400225617401702,9.231976221223024e-05,25.0,14,1,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,DELTA_MT,DELTA_MT,2019:Q1,0.001459634536019827,4.372183211623477,2.090976616708919,model_implied_state_space,-0.6073999999999997,0.6088596345360195,True,True,26,-3646.405081726795,-4870.506666239166,-3646.405081726795,0.3446662977412416,9.448737483373085e-05,26.0,14,1,0.02
ar,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,-0.026254198058714096,,,not_available,-0.017100000000000115,-0.00915419805871398,True,True,0,,,,,,,14,1,0.02
no_revision,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,0.0,,,not_available,-0.017100000000000115,0.017100000000000115,True,True,0,,,,,,,14,1,0.02
bridge,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,-0.08652409669299166,,,not_available,-0.017100000000000115,-0.06942409669299154,True,True,0,,,,,,,14,1,0.02
midas_umidas,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,0.6439951021716461,,,not_available,-0.017100000000000115,0.6610951021716462,True,True,0,,,,,,,14,1,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,-0.03954711119215437,0.350678416996292,0.5921810677455773,model_implied_state_space,-0.017100000000000115,-0.022447111192154257,True,True,50,-6350.581332858644,-7371.17664482267,-6350.581332858644,0.6185725957329851,9.737927095175985e-05,50.0,14,1,0.02
standard_dfm,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,0.06429942451968351,,,not_available,-0.017100000000000115,0.08139942451968363,True,True,0,,,,,,,14,1,0.02
release_dfm,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,0.06429942451968351,,,not_available,-0.017100000000000115,0.08139942451968363,True,True,0,,,,,,,14,1,0.02
revision_dfm_kalman_em,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,0.050625692728690996,0.4100485394657598,0.6403503255763675,model_implied_state_space,-0.017100000000000115,0.06772569272869111,True,True,21,-2007.8804899873292,-2983.5774904892764,-2007.8804899873292,0.1818822601244392,9.053091762451116e-05,21.0,14,1,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,0.0,0.4364405047512383,0.6606364391639613,model_implied_state_space,-0.017100000000000115,0.017100000000000115,True,True,25,-3718.3624375692534,-4894.705309949214,-3718.3624375692534,0.34175181739738036,9.187607400945839e-05,25.0,14,1,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,0.07108156374870456,0.3938866476406977,0.6276038939017967,model_implied_state_space,-0.017100000000000115,0.08818156374870467,True,True,26,-3683.1275658056147,-4909.672272036665,-3683.1275658056147,0.34473554961596165,9.356442969842935e-05,26.0,14,1,0.02
ar,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,0.055386723140361305,,,not_available,-0.023600000000000065,0.07898672314036137,True,True,0,,,,,,,14,1,0.02
no_revision,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,0.0,,,not_available,-0.023600000000000065,0.023600000000000065,True,True,0,,,,,,,14,1,0.02
bridge,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,0.23410885204244902,,,not_available,-0.023600000000000065,0.2577088520424491,True,True,0,,,,,,,14,1,0.02
midas_umidas,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,-0.29173799287155333,,,not_available,-0.023600000000000065,-0.26813799287155327,True,True,0,,,,,,,14,1,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,0.01683106127437206,0.14467528830341836,0.3803620489788885,model_implied_state_space,-0.023600000000000065,0.040431061274372126,True,True,52,-6368.1541381053285,-7418.865479658013,-6368.1541381053285,0.635894770505729,9.982978516147965e-05,52.0,14,1,0.02
standard_dfm,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,0.05877272252036114,,,not_available,-0.023600000000000065,0.08237272252036121,True,True,0,,,,,,,14,1,0.02
release_dfm,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,0.040997546223894066,,,not_available,-0.023600000000000065,0.06459754622389413,True,True,0,,,,,,,14,1,0.02
revision_dfm_kalman_em,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,0.001988411455324357,0.14884064326579138,0.38579870822203566,model_implied_state_space,-0.023600000000000065,0.025588411455324422,True,True,21,-2009.1009526111743,-2984.70576867346,-2009.1009526111743,0.18424291335009002,9.16501368861831e-05,21.0,14,1,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,0.0,0.15327868659056143,0.3915082203358717,model_implied_state_space,-0.023600000000000065,0.023600000000000065,True,True,25,-3719.7006370256095,-4896.004054127525,-3719.7006370256095,0.3416484044000754,9.181524373905199e-05,25.0,14,1,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,DELTA_TS,DELTA_TS,2019:Q2,0.0007733393255735521,0.14798863264436912,0.38469290693274955,model_implied_state_space,-0.023600000000000065,0.024373339325573617,True,True,26,-3684.3085339845743,-4911.083098046496,-3684.3085339845743,0.34427028488426004,9.340822458519628e-05,26.0,14,1,0.02
ar,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,-0.46237987223397825,,,not_available,1.3697,-1.8320798722339782,True,True,0,,,,,,,14,1,0.02
no_revision,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,0.0,,,not_available,1.3697,-1.3697,True,True,0,,,,,,,14,1,0.02
bridge,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,-1.1014609870404506,,,not_available,1.3697,-2.4711609870404505,True,True,0,,,,,,,14,1,0.02
midas_umidas,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,-2.7795466199430354,,,not_available,1.3697,-4.149246619943035,True,True,0,,,,,,,14,1,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,-0.00410915759849706,4.457429140538674,2.1112624518374483,model_implied_state_space,1.3697,-1.373809157598497,True,True,54,-6383.975003426527,-7438.317659323553,-6383.975003426527,0.6276238260634273,9.828732896482518e-05,54.0,14,1,0.02
standard_dfm,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,0.2538501440217149,,,not_available,1.3697,-1.115849855978285,True,True,0,,,,,,,14,1,0.02
release_dfm,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,0.29477225106409,,,not_available,1.3697,-1.07492774893591,True,True,0,,,,,,,14,1,0.02
revision_dfm_kalman_em,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,0.0006456492956470328,4.3408800520664865,2.083477874148532,model_implied_state_space,1.3697,-1.3690543507043529,True,True,22,-2009.0693848047392,-3001.815601631787,-2009.0693848047392,0.19885275596311658,9.891851855770665e-05,22.0,14,1,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,0.0,4.339534439979649,2.083154924622662,model_implied_state_space,1.3697,-1.3697,True,True,25,-3719.2356889440853,-4897.02971379242,-3719.2356889440853,0.3424119606215754,9.203192389330935e-05,25.0,14,1,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,DELTA_MT,DELTA_MT,2019:Q2,-0.0002505189200263658,4.350766889689566,2.0858492010904253,model_implied_state_space,1.3697,-1.3699505189200263,True,True,26,-3683.828050008315,-4912.0790598288695,-3683.828050008315,0.3451021436103474,9.36461135913866e-05,26.0,14,1,0.02
ar,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,-0.026254198058714096,,,not_available,-0.017100000000000115,-0.00915419805871398,True,True,0,,,,,,,14,1,0.02
no_revision,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,0.0,,,not_available,-0.017100000000000115,0.017100000000000115,True,True,0,,,,,,,14,1,0.02
bridge,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,-0.08882651376427209,,,not_available,-0.017100000000000115,-0.07172651376427197,True,True,0,,,,,,,14,1,0.02
midas_umidas,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,DELTA_SA,DELTA_SA,2019:Q2,0.0825776765362578,,,not_available,-0.017100000000000115,0.09967767653625792,True,True,0,,,,,,,14,1,0.02
