model_id,checkpoint_id,revision_target_id,exact,pseudo,exact_minus_pseudo_RMSE
ar,pre_advance,DELTA_SA,0.2226177218662235,0.2226177218662235,0.0
ar,pre_second,DELTA_TS,0.0983874810469687,0.0983874810469687,0.0
ar,pre_third,DELTA_MT,0.6295988853033146,0.6295988853033146,0.0
bridge,pre_advance,DELTA_SA,0.1962886144570712,0.2035166972574194,-0.0072280828003482
bridge,pre_second,DELTA_TS,0.2039906980474367,0.2103568550051902,-0.0063661569577535
bridge,pre_third,DELTA_MT,0.5552759332896955,0.5596576679280534,-0.0043817346383578
indicator_revision_only_dfm_kalman_em,pre_advance,DELTA_SA,0.1852178379638418,0.1852178379638418,0.0
indicator_revision_only_dfm_kalman_em,pre_second,DELTA_TS,0.1544016029709535,0.1544016029709535,0.0
indicator_revision_only_dfm_kalman_em,pre_third,DELTA_MT,0.5274127178974736,0.5274127178974736,0.0
joint_indicator_revision_dfm_full_kalman_em,pre_advance,DELTA_SA,0.3186249643276452,0.3164737551063861,0.0021512092212591
joint_indicator_revision_dfm_full_kalman_em,pre_second,DELTA_TS,0.1536443269410037,0.1536441624065535,1.645344501199908e-07
joint_indicator_revision_dfm_full_kalman_em,pre_third,DELTA_MT,0.5802871200432065,0.5803525609584138,-6.544091520732653e-05
midas_umidas,pre_advance,DELTA_SA,0.6802330921321854,0.6808618467564331,-0.0006287546242477
midas_umidas,pre_second,DELTA_TS,0.4710115369723843,0.4805893953819334,-0.0095778584095491
midas_umidas,pre_third,DELTA_MT,3.290177920371463,3.3706262681170545,-0.0804483477455915
monthly_mixed_frequency_kalman_em,pre_advance,DELTA_SA,0.2423167984229503,0.2422221289320359,9.46694909144119e-05
monthly_mixed_frequency_kalman_em,pre_second,DELTA_TS,0.1507334403639132,0.1507362342763777,-2.7939124644937863e-06
monthly_mixed_frequency_kalman_em,pre_third,DELTA_MT,0.5979175183293214,0.596361638750876,0.0015558795784453
no_revision,pre_advance,DELTA_SA,0.1852178379638418,0.1852178379638418,0.0
no_revision,pre_second,DELTA_TS,0.1544016029709535,0.1544016029709535,0.0
no_revision,pre_third,DELTA_MT,0.5274127178974736,0.5274127178974736,0.0
release_dfm,pre_advance,DELTA_SA,0.2295873904408543,0.2295103660578485,7.702438300580261e-05
release_dfm,pre_second,DELTA_TS,0.1182158707377839,0.1182648701553379,-4.899941755394377e-05
release_dfm,pre_third,DELTA_MT,0.7434142541369634,0.7415950527564422,0.0018192013805211
revision_dfm_kalman_em,pre_advance,DELTA_SA,0.3164158299217278,0.3135987285744651,0.0028171013472627
revision_dfm_kalman_em,pre_second,DELTA_TS,0.1536590936304851,0.1536592524773548,-1.5884686971334716e-07
revision_dfm_kalman_em,pre_third,DELTA_MT,0.5740356753510906,0.5741010767932273,-6.54014421367366e-05
spf,pre_advance,DELTA_SA,0.1852178379638418,0.1852178379638418,0.0
spf,pre_second,DELTA_TS,0.1544016029709535,0.1544016029709535,0.0
spf,pre_third,DELTA_MT,0.5274127178974736,0.5274127178974736,0.0
standard_dfm,pre_advance,DELTA_SA,0.2295873904408543,0.2295103660578485,7.702438300580261e-05
standard_dfm,pre_second,DELTA_TS,0.0999591749729335,0.1000178366801987,-5.866170726523401e-05
standard_dfm,pre_third,DELTA_MT,0.7196802756058901,0.719256994550536,0.000423281055354
