model_id,checkpoint_id,target_id,exact,pseudo,exact_minus_pseudo_RMSE
ar,pre_advance,A,0.5449478501967144,0.5449478501967144,0.0
ar,pre_second,S,0.738338556884482,0.738338556884482,0.0
ar,pre_third,T,0.7105338846281707,0.7105338846281707,0.0
bridge,pre_advance,A,0.5313621355918142,0.5049320916956728,0.0264300438961414
bridge,pre_second,S,0.1587544562173639,0.2283940623867197,-0.0696396061693557
bridge,pre_third,T,0.4512203904879576,0.403024052943544,0.0481963375444136
indicator_revision_only_dfm_kalman_em,pre_advance,A,0.4826199576174121,0.4830824828590634,-0.0004625252416513
indicator_revision_only_dfm_kalman_em,pre_second,S,0.3284556749074753,0.3285659677064086,-0.0001102927989333
indicator_revision_only_dfm_kalman_em,pre_third,T,0.2223495765455065,0.2233890216213976,-0.001039445075891
joint_indicator_revision_dfm_full_kalman_em,pre_advance,A,0.4443182499583842,0.4403694652174553,0.0039487847409289
joint_indicator_revision_dfm_full_kalman_em,pre_second,S,0.4197926011212463,0.4201027998361872,-0.0003101987149409
joint_indicator_revision_dfm_full_kalman_em,pre_third,T,0.2342703328747482,0.2358820322996906,-0.0016116994249423
midas_umidas,pre_advance,A,1.6879081724991063,1.6894607718650632,-0.0015525993659566
midas_umidas,pre_second,S,0.9209467497407416,0.948181950189836,-0.0272352004490945
midas_umidas,pre_third,T,0.9045773686983376,0.8771533289908378,0.0274240397074999
monthly_mixed_frequency_kalman_em,pre_advance,A,0.4571466680052027,0.4679484870449207,-0.010801819039718
monthly_mixed_frequency_kalman_em,pre_second,S,0.3677412815770546,0.365953535017362,0.0017877465596926
monthly_mixed_frequency_kalman_em,pre_third,T,0.3505414549826418,0.3494014875115869,0.0011399674710548
no_revision,pre_advance,A,0.5997786872752903,0.5997786872752903,0.0
no_revision,pre_second,S,0.1852178379638418,0.1852178379638418,0.0
no_revision,pre_third,T,0.1544016029709535,0.1544016029709535,0.0
release_dfm,pre_advance,A,0.5183869388747535,0.5056521047722782,0.0127348341024753
release_dfm,pre_second,S,0.2512065518918772,0.2519540402309134,-0.0007474883390362
release_dfm,pre_third,T,0.0658753012269773,0.0657397542886933,0.000135546938284
revision_dfm_kalman_em,pre_advance,A,0.4708459727929174,0.4453119170954399,0.0255340556974775
revision_dfm_kalman_em,pre_second,S,0.3887369729316834,0.3886975542910722,3.9418640611188493e-05
revision_dfm_kalman_em,pre_third,T,0.2215287123464714,0.2242625680382218,-0.0027338556917504
spf,pre_advance,A,0.7030634146362618,0.7030634146362618,0.0
spf,pre_second,S,0.825143552662202,0.825143552662202,0.0
spf,pre_third,T,0.890795746790475,0.890795746790475,0.0
standard_dfm,pre_advance,A,0.5183869388747535,0.5056521047722782,0.0127348341024753
standard_dfm,pre_second,S,0.3769029880513151,0.3903357438272811,-0.0134327557759659
standard_dfm,pre_third,T,0.5239025929432558,0.4800525319684626,0.0438500609747931
