model_id,timing_mode,checkpoint_id,outcome_id,n_density_forecasts,mean_log_score,mean_crps,coverage_68,coverage_90,mean_predictive_sd
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,79,-0.41667248103801935,0.18403285035780298,0.8481012658227848,0.9493670886075949,0.3722419523020057
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,80,-1.5118647123704676,0.4237633649998015,0.8375,0.95,0.8142289081645349
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,79,-0.9885749091541419,0.35110279811773276,0.759493670886076,0.9113924050632911,0.6416301331118021
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,79,-0.41645631124176397,0.18399206455707245,0.8481012658227848,0.9493670886075949,0.37224473596226915
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,80,-1.5118737146696775,0.4237646074608346,0.8375,0.95,0.8142376673642691
midas_umidas,exact,pre_advance,DELTA_SA,67,-4.064164765840514,6.651982867585456,0.8955223880597015,0.9552238805970149,15.21794736410381
midas_umidas,exact,pre_second,DELTA_TS,67,-4.033143398060923,1.263190301722378,0.8059701492537313,0.8955223880597015,1.9330890761311057
midas_umidas,exact,pre_third,DELTA_MT,68,-4.3969809130501485,4.1186588778151485,0.6617647058823529,0.8088235294117647,5.724503006775518
midas_umidas,pseudo,pre_advance,DELTA_SA,67,-4.03614891885651,6.376656662917687,0.8656716417910447,0.9552238805970149,14.514302670148913
midas_umidas,pseudo,pre_second,DELTA_TS,67,-4.037161164564724,1.2614013977460705,0.8208955223880597,0.8955223880597015,1.9345331851794665
midas_umidas,pseudo,pre_third,DELTA_MT,68,-4.377814576101443,4.115223245855797,0.6617647058823529,0.8088235294117647,5.735478562690286
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,79,-0.8614664796572273,0.3066875676830213,0.7974683544303798,0.9113924050632911,0.6145488594137939
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,79,-0.4611586578624758,0.19517860789135896,0.8354430379746836,0.9367088607594937,0.3801574754373538
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,80,-1.584928535993002,0.44114096893627675,0.7875,0.95,0.7936358242084303
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,79,-0.8610543220401081,0.3064896409294741,0.7974683544303798,0.9113924050632911,0.6145471631179464
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,79,-0.4594450975536305,0.19478854018833414,0.8354430379746836,0.9367088607594937,0.3799909940821561
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,80,-1.584743193658624,0.44106360767160807,0.7875,0.95,0.7935863719734314
no_revision,exact,pre_advance,DELTA_SA,67,-0.8833654489401548,0.30017969128674454,0.8656716417910447,0.9402985074626866,0.6909088366845302
no_revision,exact,pre_second,DELTA_TS,67,-0.6440372926656159,0.1968871989272367,0.7611940298507462,0.8656716417910447,0.34370429504138694
no_revision,exact,pre_third,DELTA_MT,68,-2.314603802894874,0.45558604387948703,0.7352941176470589,0.9117647058823529,0.7117833206824565
no_revision,pseudo,pre_advance,DELTA_SA,67,-0.8833654489401548,0.30017969128674454,0.8656716417910447,0.9402985074626866,0.6909088366845302
no_revision,pseudo,pre_second,DELTA_TS,67,-0.6440372926656159,0.1968871989272367,0.7611940298507462,0.8656716417910447,0.34370429504138694
no_revision,pseudo,pre_third,DELTA_MT,68,-2.314603802894874,0.45558604387948703,0.7352941176470589,0.9117647058823529,0.7117833206824565
release_dfm,exact,pre_advance,DELTA_SA,67,-1.0404653360891818,0.34174339352357186,0.8507462686567164,0.9253731343283582,0.724981373034357
release_dfm,exact,pre_second,DELTA_TS,67,-0.6377138437505702,0.19788753792200825,0.746268656716418,0.8656716417910447,0.35317571178326634
release_dfm,exact,pre_third,DELTA_MT,68,-2.5545632020115723,0.549648834013155,0.7794117647058824,0.9117647058823529,0.832732390621588
release_dfm,pseudo,pre_advance,DELTA_SA,67,-1.0382242346416566,0.34129160423720106,0.8507462686567164,0.9253731343283582,0.7243429176376879
release_dfm,pseudo,pre_second,DELTA_TS,67,-0.6377465438925689,0.19792774898342982,0.746268656716418,0.8656716417910447,0.3532358585971855
release_dfm,pseudo,pre_third,DELTA_MT,68,-2.558328110024952,0.5495049207551143,0.7794117647058824,0.9117647058823529,0.8323449787514065
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,-0.9887498119914727,0.3467428753653414,0.7974683544303798,0.8860759493670886,0.6613964982517989
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,79,-0.4151107130665455,0.18362058218885718,0.8354430379746836,0.9493670886075949,0.372923914433687
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,80,-1.5167922553622444,0.4232903176101397,0.8375,0.95,0.8120331477980525
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,-0.9876087812029116,0.34651605213188774,0.7974683544303798,0.8860759493670886,0.6613939107601401
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,-0.41510476318156747,0.18361742805447115,0.8354430379746836,0.9493670886075949,0.3729245471677285
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,80,-1.5167939596893063,0.42329248694525595,0.8375,0.95,0.8120322443663746
standard_dfm,exact,pre_advance,DELTA_SA,67,-1.0404653360891818,0.34174339352357186,0.8507462686567164,0.9253731343283582,0.724981373034357
standard_dfm,exact,pre_second,DELTA_TS,67,-0.6433474192109224,0.19940500172925846,0.7611940298507462,0.8805970149253731,0.359949234159439
standard_dfm,exact,pre_third,DELTA_MT,68,-2.4988166048043197,0.5537848312589277,0.7205882352941176,0.9117647058823529,0.8211707891893906
standard_dfm,pseudo,pre_advance,DELTA_SA,67,-1.0382242346416566,0.34129160423720106,0.8507462686567164,0.9253731343283582,0.7243429176376879
standard_dfm,pseudo,pre_second,DELTA_TS,67,-0.6433573710851153,0.1993803609530303,0.7611940298507462,0.8805970149253731,0.35989994524793795
standard_dfm,pseudo,pre_third,DELTA_MT,68,-2.4952679422523953,0.5526167774894137,0.7205882352941176,0.9117647058823529,0.8206527840615401
