model_id,timing_mode,checkpoint_id,n_matrices,share_psd,max_asymmetry,min_eigenvalue_min,min_eigenvalue_median,max_eigenvalue_median
indicator_revision_only_dfm_kalman_em,exact,pre_advance,1,1.0,0.0,3.260779015827311,3.260779015827311,23.996711279233033
indicator_revision_only_dfm_kalman_em,exact,pre_second,1,1.0,0.0,3.2594251563954386,3.2594251563954386,11.718458947926363
indicator_revision_only_dfm_kalman_em,exact,pre_third,1,1.0,0.0,3.253100747658889,3.253100747658889,8.80255752883179
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,1,1.0,0.0,3.2607777893439196,3.2607777893439196,23.996670969200792
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,1,1.0,0.0,3.259427024360384,3.259427024360384,11.718533927347226
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,1,1.0,0.0,3.253099276244898,3.253099276244898,8.802552329397065
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,1,1.0,8.881784197001252e-16,3.3170423233587085,3.3170423233587085,25.124637168312415
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,1,1.0,2.220446049250313e-16,3.3160485521488736,3.3160485521488736,13.051585426505468
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,1,1.0,4.440892098500626e-16,3.3116411151157648,3.3116411151157648,9.549057908983915
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,1,1.0,8.881784197001252e-16,3.3170414915389026,3.3170414915389026,25.124592053627165
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,1,1.0,2.220446049250313e-16,3.3160515320740696,3.3160515320740696,13.051661637814268
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,1,1.0,0.0,3.3116401595027103,3.3116401595027103,9.549053339080364
monthly_mixed_frequency_kalman_em,exact,pre_advance,1,1.0,8.881784197001252e-16,4.088251342053483,4.088251342053483,29.84344736617678
monthly_mixed_frequency_kalman_em,exact,pre_second,1,1.0,2.220446049250313e-16,3.348880951128704,3.348880951128704,12.208161910536122
monthly_mixed_frequency_kalman_em,exact,pre_third,1,1.0,4.440892098500626e-16,4.073110233842842,4.073110233842842,11.490183769351116
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,1,1.0,8.881784197001252e-16,4.0882465191144055,4.0882465191144055,29.838703577958356
monthly_mixed_frequency_kalman_em,pseudo,pre_second,1,1.0,2.220446049250313e-16,3.3488084918366865,3.3488084918366865,12.207585342162718
monthly_mixed_frequency_kalman_em,pseudo,pre_third,1,1.0,2.220446049250313e-16,4.073101613220584,4.073101613220584,11.490140522077793
revision_dfm_kalman_em,exact,pre_advance,1,1.0,8.881784197001252e-16,2.910870385713572,2.910870385713572,26.275862682893884
revision_dfm_kalman_em,exact,pre_second,1,1.0,4.440892098500626e-16,3.3021250900394445,3.3021250900394445,13.36409530331582
revision_dfm_kalman_em,exact,pre_third,1,1.0,0.0,2.9054756997644287,2.9054756997644287,8.802877545661264
revision_dfm_kalman_em,pseudo,pre_advance,1,1.0,8.881784197001252e-16,2.9108666034462263,2.9108666034462263,26.275830321260223
revision_dfm_kalman_em,pseudo,pre_second,1,1.0,8.881784197001252e-16,3.3021221646995396,3.3021221646995396,13.364179282158624
revision_dfm_kalman_em,pseudo,pre_third,1,1.0,2.220446049250313e-16,2.905475075300773,2.905475075300773,8.802870176024083
