model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,n_variance,share_positive_variance,share_finite_sd,min_forecast_variance,median_forecast_variance,max_forecast_variance,mean_forecast_sd,empirical_error_sd,RMSE,mean_sd_to_rmse,mean_sd_to_empirical_error_sd,coverage_68,coverage_90,model_implied_share
ar,exact,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.0053337952089402,,,,,0.0
ar,exact,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.0247637723101328,,,,,0.0
ar,exact,pre_third,DELTA_MT,1,0,0.0,0.0,,,,,,0.9346469452895664,,,,,0.0
ar,pseudo,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.0053337952089402,,,,,0.0
ar,pseudo,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.0247637723101328,,,,,0.0
ar,pseudo,pre_third,DELTA_MT,1,0,0.0,0.0,,,,,,0.9346469452895664,,,,,0.0
bridge,exact,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.013118587007399,,,,,0.0
bridge,exact,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.0276941625301523,,,,,0.0
bridge,exact,pre_third,DELTA_MT,1,0,0.0,0.0,,,,,,0.7274976639003956,,,,,0.0
bridge,pseudo,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.0163715183882664,,,,,0.0
bridge,pseudo,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.0224134277446927,,,,,0.0
bridge,pseudo,pre_third,DELTA_MT,1,0,0.0,0.0,,,,,,0.7330964487906027,,,,,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,1,1,1.0,1.0,6.52492024561592,6.52492024561592,6.52492024561592,2.5543923437122813,,0.0939000000000001,27.203326344113723,,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,1,1,1.0,1.0,6.687836330075082,6.687836330075082,6.687836330075082,2.5860851358907504,,0.1044,24.770930420409485,,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,1,1,1.0,1.0,8.465645691715437,8.465645691715437,8.465645691715437,2.9095782669856876,,0.5985,4.861450738489035,,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,1,1,1.0,1.0,6.524917861433972,6.524917861433972,6.524917861433972,2.554391877029438,,0.0939000000000001,27.20332137411539,,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,1,1,1.0,1.0,6.687842523836279,6.687842523836279,6.687842523836279,2.5860863334073514,,0.1044,24.77094189087501,,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,1,1,1.0,1.0,8.465643877341712,8.465643877341712,8.465643877341712,2.9095779551924212,,0.5985,4.861450217531196,,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,1,1,1.0,1.0,8.480396616122418,8.480396616122418,8.480396616122418,2.9121120541837704,,0.0591041468504269,49.27085846536903,,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,1,1,1.0,1.0,6.6393086832804595,6.6393086832804595,6.6393086832804595,2.5766856003945184,,0.10346032831491,24.905059188983685,,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,1,1,1.0,1.0,9.39443515763874,9.39443515763874,9.39443515763874,3.065034283272985,,0.678486651769119,4.5174570130172285,,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,1,1,1.0,1.0,8.480395017839195,8.480395017839195,8.480395017839195,2.9121117797638187,,0.0580227548715526,50.18913331865201,,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,1,1,1.0,1.0,6.639315295232185,6.639315295232185,6.639315295232185,2.5766868834284433,,0.1034610606987431,24.904895291294324,,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,1,1,1.0,1.0,9.394433807426006,9.394433807426006,9.394433807426006,3.065034063012352,,0.6784857997932066,4.517462360961031,,1.0,1.0,1.0
midas_umidas,exact,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.3402543768638701,,,,,0.0
midas_umidas,exact,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.115955305433852,,,,,0.0
midas_umidas,exact,pre_third,DELTA_MT,1,0,0.0,0.0,,,,,,1.6342840303764723,,,,,0.0
midas_umidas,pseudo,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.3457886099869207,,,,,0.0
midas_umidas,pseudo,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.1144274643656682,,,,,0.0
midas_umidas,pseudo,pre_third,DELTA_MT,1,0,0.0,0.0,,,,,,1.6536452959038703,,,,,0.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,1,1,1.0,1.0,8.872558939807796,8.872558939807796,8.872558939807796,2.978684095336025,,0.0054841214208685,543.1469996272077,,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,1,1,1.0,1.0,7.636624770827783,7.636624770827783,7.636624770827783,2.7634443672395115,,0.0508590665647341,54.335333970830206,,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,1,1,1.0,1.0,13.2511434721281,13.2511434721281,13.2511434721281,3.640212009228048,,0.6697887519482566,5.434865841863624,,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,1,1,1.0,1.0,8.87256821898081,8.87256821898081,8.87256821898081,2.978685652931643,,0.005919057195034,503.23650452824063,,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,1,1,1.0,1.0,7.636470519457323,7.636470519457323,7.636470519457323,2.7634164578393396,,0.0501200338142164,55.13596555187289,,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,1,1,1.0,1.0,13.25107355808569,13.25107355808569,13.25107355808569,3.640202406197448,,0.6679055400195422,5.450175493515056,,1.0,1.0,1.0
no_revision,exact,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.0939000000000001,,,,,0.0
no_revision,exact,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.1044,,,,,0.0
no_revision,exact,pre_third,DELTA_MT,1,0,0.0,0.0,,,,,,0.5985,,,,,0.0
no_revision,pseudo,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.0939000000000001,,,,,0.0
no_revision,pseudo,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.1044,,,,,0.0
no_revision,pseudo,pre_third,DELTA_MT,1,0,0.0,0.0,,,,,,0.5985,,,,,0.0
release_dfm,exact,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.0016847606482608,,,,,0.0
release_dfm,exact,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.0540055365853198,,,,,0.0
release_dfm,exact,pre_third,DELTA_MT,1,0,0.0,0.0,,,,,,0.9058783372384984,,,,,0.0
release_dfm,pseudo,pre_advance,DELTA_SA,1,0,0.0,0.0,,,,,,0.0016775022233845,,,,,0.0
release_dfm,pseudo,pre_second,DELTA_TS,1,0,0.0,0.0,,,,,,0.0539887802395928,,,,,0.0
