model_id,timing_mode,checkpoint_id,target_id,n_runs,run_labels,max_iters,rmse_min,rmse_max,rmse_range,last_run_rmse,last_run_convergence_rate,last_run_median_relative_llf_improvement
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.6406473654296413,0.6638321295288722,0.02318476409923087,0.6406473654296413,1.0,9.19635171071778e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.3724001668270641,0.373924547904313,0.001524381077248893,0.373924547904313,1.0,9.112888651416018e-05
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,3.769974495515115,3.8453838361695065,0.07540934065439142,3.769974495515115,1.0,9.723737119389374e-05
monthly_mixed_frequency_kalman_em,exact,pre_second,S,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.6979436071904094,0.735566461801259,0.037622854610849576,0.6979436071904094,1.0,9.790214211087404e-05
monthly_mixed_frequency_kalman_em,exact,pre_third,T,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.3753603443790759,0.3780040019297633,0.002643657550687406,0.3753603443790759,1.0,9.801356588282226e-05
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,3.8025831889047166,3.840660479072561,0.038077290167844335,3.8025831889047166,1.0,9.749586416499596e-05
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.6304564547982026,0.6987496749217682,0.06829322012356565,0.6304564547982026,1.0,9.818925788555406e-05
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.3721930983578229,0.3763012586503951,0.004108160292572216,0.3721930983578229,1.0,9.78495134189199e-05
revision_dfm_kalman_em,exact,pre_advance,A,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,3.639333226478213,3.794507389294578,0.15517416281636542,3.794507389294578,0.975,9.655299879141392e-05
revision_dfm_kalman_em,exact,pre_second,S,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.6171724895248861,0.632044992298464,0.014872502773577878,0.6171724895248861,0.9873417721518988,9.635517547968522e-05
revision_dfm_kalman_em,exact,pre_third,T,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.3712150715058359,0.3721381188740127,0.0009230473681768325,0.3721381188740127,0.975,9.641352156068936e-05
revision_dfm_kalman_em,pseudo,pre_advance,A,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,3.6481590982840553,3.808670762835241,0.1605116645511857,3.808670762835241,0.975,9.64030804388346e-05
revision_dfm_kalman_em,pseudo,pre_second,S,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.6161800798230558,0.6320815561970182,0.015901476373962442,0.6161800798230558,0.9873417721518988,9.68422886296936e-05
revision_dfm_kalman_em,pseudo,pre_third,T,2,sensitivity_k2_max_iter100;sensitivity_k3_max_iter100,100;100,0.3711892830928185,0.3722989154461518,0.0011096323533332786,0.3722989154461518,0.975,9.63783983164775e-05
