model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count,run_label,source_dir,inferred_max_iter
standard_dfm,pseudo,pre_second,DELTA_TS,79,0.3839339674817325,0.2571868419977209,-0.0211875404653689,0.941207942467133,0.4301596019080526,0.6075949367088608,1.0,0.0,,,,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
ar,pseudo,pre_third,DELTA_MT,80,3.029600437848392,1.7654017002683489,0.3284006384956069,1.0,1.0,0.4625,1.0,0.0,,,,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
bridge,pseudo,pre_third,DELTA_MT,80,1.9653080627902275,1.4891696702152246,-0.0857089349934891,0.648702065869115,0.1938867361111667,0.4625,1.0,0.0,,,,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.032005,0.4418842591767559,0.0884496247801764,0.0,1.0,30.7375,9.196325766577144e-05,9.357139112497868e-05,9.990899557913592e-05,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,80,1.3404272485857642,1.057286764046618,-0.0305964580161826,0.4424435750140468,0.088656103020934,0.4,1.0,31.5125,9.143457775560783e-05,9.260864674664652e-05,9.99572538723418e-05,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
midas_umidas,pseudo,pre_third,DELTA_MT,80,7.8417267009178495,5.413922239510515,1.7588847863957788,2.5883699391352764,0.0013343991675986,0.4875,1.0,0.0,,,,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,80,1.3839452126260885,1.0951505716774912,0.0114171864553888,0.4568078335798498,0.0948734678706142,0.4,1.0,38.9875,9.726371888907196e-05,9.768075350998612e-05,9.994810030927345e-05,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
no_revision,pseudo,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.032005,0.4418842591767559,0.0884496247801764,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
release_dfm,pseudo,pre_third,DELTA_MT,80,1.4357659485190262,1.1047675771557348,0.4570384303827374,0.4739126422686618,0.0962574065335677,0.5375,1.0,0.0,,,,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,80,1.3402507844456248,1.057010173585645,-0.0302275439937965,0.4423853283429892,0.0886381384216783,0.4375,1.0,34.3,9.541152825951004e-05,9.601592118715175e-05,9.995555750809928e-05,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
spf,pseudo,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.032005,0.4418842591767559,0.0884496247801764,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
standard_dfm,pseudo,pre_third,DELTA_MT,80,1.5936439414645416,1.240948572415839,0.2034140887855172,0.5260244623533062,0.105316425334029,0.45,1.0,0.0,,,,0.0,0.0,sensitivity_k2_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k2_max_iter100,100
ar,exact,pre_advance,DELTA_SA,79,0.6781421206748107,0.4682494597319136,0.0830363873945812,1.0,1.0,0.5316455696202531,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
bridge,exact,pre_advance,DELTA_SA,79,0.7182954588874341,0.4981139843812444,-8.351340754934227e-05,1.0592108010820316,0.5886505918118834,0.5316455696202531,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,28.759493670886076,8.809929694503251e-05,9.268390100214946e-05,9.989863635449808e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,79,0.6290209891487456,0.4705374666417805,0.0555017265602785,0.9275651371172974,0.5437762759549842,0.620253164556962,1.0,29.860759493670887,9.007277104400714e-05,9.203536285141372e-05,9.93373563132126e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
midas_umidas,exact,pre_advance,DELTA_SA,79,13.866667467382854,7.931094055528306,0.9838526443093488,20.448025634485447,0.0026899110965412,0.430379746835443,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,79,0.5680116493549986,0.4024471160457829,0.0443680451490515,0.8375997184628162,0.1191613465256824,0.6455696202531646,1.0,52.0,9.720407221434698e-05,9.72079679269888e-05,9.994710067525444e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
no_revision,exact,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
release_dfm,exact,pre_advance,DELTA_SA,79,0.6679389009867489,0.4660530119230074,-0.0057467683828537,0.984954157282092,0.911277704305004,0.5443037974683544,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,0.6234796584433119,0.4501447731325937,0.063666888766459,0.9193937958357388,0.5147860321449147,0.5949367088607594,0.9746835443037974,38.936708860759495,9.824232539893104e-05,9.657041478200836e-05,0.0001891375310028,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
spf,exact,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
standard_dfm,exact,pre_advance,DELTA_SA,79,0.6679389009867489,0.4660530119230074,-0.0057467683828537,0.984954157282092,0.911277704305004,0.5443037974683544,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
ar,exact,pre_second,DELTA_TS,79,0.4079162001920096,0.2599709855671533,0.0163794608735074,1.0,1.0,0.6075949367088608,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
bridge,exact,pre_second,DELTA_TS,79,0.4916791866250378,0.3590957351618138,0.0192672978696157,1.2053436132068307,0.0004633438481438,0.620253164556962,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,28.341772151898738,8.763243818403546e-05,9.142907493686132e-05,9.988302633676722e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,79,0.3603409932398707,0.2382458683811185,-0.0521695646849444,0.8833701458050824,0.087674440295065,0.5316455696202531,1.0,29.772151898734176,8.962180604206316e-05,9.07429368101832e-05,9.956711762142336e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
midas_umidas,exact,pre_second,DELTA_TS,79,3.1241130194946445,1.2474017897367604,0.0017971423327571,7.658712789597711,0.1167629374762987,0.6835443037974683,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,79,0.449519107564063,0.2805919185084712,0.046900634293079,1.1019888578891217,0.59382220325748,0.5443037974683544,1.0,52.79746835443038,9.769298727010448e-05,9.790214211087404e-05,9.996879445991465e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
no_revision,exact,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
release_dfm,exact,pre_second,DELTA_TS,79,0.3776445906603736,0.2514905508582885,-0.011846677251264,0.9257896364072156,0.2418313331932173,0.5822784810126582,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,79,0.3618428369228931,0.2390788773406036,-0.0518510936823499,0.887051891424196,0.0973233712041346,0.5063291139240507,0.9873417721518988,38.74683544303797,9.701866364921968e-05,9.635517547968522e-05,0.0001785382510593,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
spf,exact,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
standard_dfm,exact,pre_second,DELTA_TS,79,0.4019297877183046,0.2713427689340106,0.0090598867567358,0.9853244061626208,0.8516570305236936,0.5822784810126582,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
ar,exact,pre_third,DELTA_MT,80,3.029600437848392,1.7654017002683489,0.3284006384956069,1.0,1.0,0.4625,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
bridge,exact,pre_third,DELTA_MT,80,1.9681597928674712,1.4938949101809555,-0.0888329936349379,0.6496433550376858,0.1950041861625854,0.475,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.032005,0.4418842591767559,0.0884496247801764,0.0,1.0,28.1125,8.734470253158809e-05,9.137700983877068e-05,9.981323665303591e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,80,1.340380541463769,1.05717353025786,-0.0304350335643661,0.4424281580892895,0.0886526766486797,0.375,1.0,29.6,8.978765988355853e-05,9.161256838077936e-05,9.97892342121174e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
midas_umidas,exact,pre_third,DELTA_MT,80,7.878605056442747,5.424526380733331,1.7338434550072683,2.600542618761336,0.0012058346410695,0.4875,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,80,1.3777484386869456,1.096204254559208,0.0146248075860514,0.4547624239404375,0.0939148827858296,0.4,1.0,52.4,9.785968467778054e-05,9.801356588282226e-05,9.9885798294641e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
no_revision,exact,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.032005,0.4418842591767559,0.0884496247801764,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
release_dfm,exact,pre_third,DELTA_MT,80,1.5411915910008025,1.169645795327504,0.5461229844972232,0.5087111725186274,0.1174793542879181,0.5,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,80,1.3404114991006455,1.0572962166429514,-0.0304434426280237,0.4424383764786486,0.0886537255108188,0.3875,0.975,38.95,0.0001056196653147,9.641352156068936e-05,0.0007826241086972,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
spf,exact,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.032005,0.4418842591767559,0.0884496247801764,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
standard_dfm,exact,pre_third,DELTA_MT,80,1.5854177121156572,1.2359735365477236,0.3352889098605643,0.5233091771143304,0.1134987796237754,0.4875,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
ar,pseudo,pre_advance,DELTA_SA,79,0.6781421206748107,0.4682494597319136,0.0830363873945812,1.0,1.0,0.5316455696202531,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
bridge,pseudo,pre_advance,DELTA_SA,79,0.7221269467369031,0.499362314943248,0.0016771364521281,1.0648607787676183,0.5708985983339679,0.5316455696202531,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,28.772151898734176,8.830624706631701e-05,9.265850032954588e-05,9.984817758710208e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.6385331894172733,0.4770668321404852,0.0612382556116652,0.9415919907494862,0.5937014738521755,0.6075949367088608,1.0,29.835443037974684,9.03263552523994e-05,9.217757529577778e-05,9.999530699243886e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
midas_umidas,pseudo,pre_advance,DELTA_SA,79,13.49715297083284,7.690336465637759,1.1852625841386355,19.903133221399067,0.0034713520275429,0.4430379746835443,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.5723518130925903,0.4037130919428479,0.0420517773099351,0.8439997983358565,0.1405066848094342,0.6455696202531646,1.0,52.07594936708861,9.746793811020433e-05,9.746497291164964e-05,9.998927584987744e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
no_revision,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
release_dfm,pseudo,pre_advance,DELTA_SA,79,0.6659137892129993,0.4649229841379729,-0.004982627226292,0.9819678927336896,0.89306874203413,0.5443037974683544,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.6249445412167453,0.4515507810228343,0.064021032895065,0.9215539370934086,0.5259129408173276,0.5949367088607594,0.9746835443037974,38.949367088607595,9.815892187043436e-05,9.653558280081948e-05,0.0001891375310028,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
spf,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
standard_dfm,pseudo,pre_advance,DELTA_SA,79,0.6659137892129993,0.4649229841379729,-0.004982627226292,0.9819678927336896,0.89306874203413,0.5443037974683544,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
ar,pseudo,pre_second,DELTA_TS,79,0.4079162001920096,0.2599709855671533,0.0163794608735074,1.0,1.0,0.6075949367088608,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
bridge,pseudo,pre_second,DELTA_TS,79,0.4923442142946109,0.3585367459985785,0.0191735729055234,1.206973917836213,0.0004344439258213,0.6329113924050633,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,28.227848101265824,8.764459567361146e-05,9.124002615254848e-05,9.989549098234897e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,79,0.3603231786779747,0.238209422915919,-0.0521895068940488,0.8833264736932918,0.0875478525607569,0.5316455696202531,1.0,29.64556962025317,9.000959366691302e-05,9.19635171071778e-05,9.984058341309153e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
midas_umidas,pseudo,pre_second,DELTA_TS,79,3.124198318283663,1.2521986485221932,-0.0075092269105531,7.65892189820624,0.1166954203743538,0.6455696202531646,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,79,0.4082707382443207,0.2711148040769504,0.0337022806484502,1.0008691443295072,0.993575699270516,0.5443037974683544,1.0,52.265822784810126,9.782649766771228e-05,9.818925788555406e-05,9.997200972930478e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
no_revision,pseudo,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
