model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.544004133182678,,,not_available,3.1705,-0.6264958668173222,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
bridge,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.463317526102582,,,not_available,3.1705,-0.7071824738974182,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.4685011530052834,3.7095781658543268,1.9260265226248383,model_implied_state_space,3.1705,-1.7019988469947167,False,True,25,-3681.9519172242326,-4861.490014242767,-3681.9519172242326,0.34962075250859925,9.492048068935675e-05,25.0,0,{},14,expanding,40,1965:Q3,,3,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.5254680969131729,2.655380943606543,1.6295339651589171,model_implied_state_space,3.1705,-1.6450319030868272,False,True,26,-3646.6387677430334,-4875.293806501157,-3646.6387677430334,0.3458558189463474,9.480736752904553e-05,26.0,0,{},14,expanding,40,1965:Q3,,3,0.02
midas_umidas,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,4.853686202530027,,,not_available,3.1705,1.683186202530027,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.6706465197439861,3.1904042636922894,1.7861702784707536,model_implied_state_space,3.1705,-1.499853480256014,False,True,54,-6285.223259282253,-7334.434583170256,-6285.223259282253,0.624355863400524,9.931143581345719e-05,54.0,0,{},14,expanding,40,1965:Q3,,3,0.02
no_revision,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.494294354572081,,,not_available,3.1705,-0.676205645427919,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
release_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.8414926723620524,,,not_available,3.1705,-1.3290073276379477,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
revision_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.437963251800588,3.2167045158950947,1.7935173586824005,model_implied_state_space,3.1705,-1.732536748199412,False,True,21,-1989.6783225865465,-2960.884259003378,-1989.6783225865465,0.17825497531680412,8.953682416194296e-05,21.0,0,{},14,expanding,40,1965:Q3,,3,0.02
standard_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.8414926723620524,,,not_available,3.1705,-1.3290073276379477,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
ar,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.544004133182678,,,not_available,3.1705,-0.6264958668173222,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,3,0.02
