model_id,timing_mode,checkpoint_id,n_matrices,share_psd,max_asymmetry,min_eigenvalue_min,min_eigenvalue_median,max_eigenvalue_median
indicator_revision_only_dfm_kalman_em,exact,pre_advance,4,1.0,0.0,2.9802214344980245,3.154358253454267,23.815481634468057
indicator_revision_only_dfm_kalman_em,exact,pre_second,4,1.0,0.0,3.1402545057317313,3.17233521739078,11.51503746815659
indicator_revision_only_dfm_kalman_em,exact,pre_third,4,1.0,0.0,2.9599790671949786,3.0557484828152486,8.368198513522378
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,4,1.0,0.0,2.980207093176275,3.1543588540690806,23.81353044103568
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,4,1.0,0.0,3.1402272900230153,3.1723463495192856,11.51500730083374
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,4,1.0,0.0,2.9600609642934037,3.0555034827729077,8.367736517202461
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,4,1.0,1.7763568394002505e-15,3.0510723105707256,3.2130483031817327,24.890328376376733
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,4,1.0,4.440892098500626e-16,3.2011708565279577,3.229487778510247,12.921367212536413
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,4,1.0,2.220446049250313e-16,3.034029818769858,3.1232694069960933,9.172386093286427
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,4,1.0,8.881784197001252e-16,3.0510613849653634,3.2130495178099148,24.890343085673237
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,4,1.0,4.440892098500626e-16,3.201156463724162,3.229500518597642,12.921319309779285
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,4,1.0,2.220446049250313e-16,3.034099790488045,3.1230989995919263,9.172112331810082
monthly_mixed_frequency_kalman_em,exact,pre_advance,4,1.0,0.0,3.5642672960554913,3.8971740230112975,29.46933614821256
monthly_mixed_frequency_kalman_em,exact,pre_second,4,1.0,0.0,3.5149955148047547,3.7341618632477744,13.135540558122134
monthly_mixed_frequency_kalman_em,exact,pre_third,4,1.0,0.0,3.534797974331779,3.882913189143165,11.074558540366116
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,4,1.0,0.0,3.5642396930404168,3.897153416135785,29.466229423951674
monthly_mixed_frequency_kalman_em,pseudo,pre_second,4,1.0,0.0,3.514983934627739,3.734165316603912,13.135386332516418
monthly_mixed_frequency_kalman_em,pseudo,pre_third,4,1.0,0.0,3.535415717239028,3.882925912197165,11.074543554895238
revision_dfm_kalman_em,exact,pre_advance,4,1.0,8.881784197001252e-16,3.0048646450701955,3.0237350509899477,26.668145351089038
revision_dfm_kalman_em,exact,pre_second,4,1.0,8.881784197001252e-16,3.0198112650772706,3.1170152888158533,12.995814394173767
revision_dfm_kalman_em,exact,pre_third,4,1.0,2.220446049250313e-16,3.0000036380796944,3.0322220950856096,9.086447598276969
revision_dfm_kalman_em,pseudo,pre_advance,4,1.0,8.881784197001252e-16,3.00486144904646,3.0236809512250074,26.66738869085331
revision_dfm_kalman_em,pseudo,pre_second,4,1.0,4.440892098500626e-16,3.0198278059571817,3.1170300690130475,12.9958867023372
revision_dfm_kalman_em,pseudo,pre_third,4,1.0,1.1102230246251563e-16,3.000008771824742,3.032326505402503,9.087075647780145
