model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,n_variance,share_positive_variance,share_finite_sd,min_forecast_variance,median_forecast_variance,max_forecast_variance,mean_forecast_sd,empirical_error_sd,RMSE,mean_sd_to_rmse,mean_sd_to_empirical_error_sd,coverage_68,coverage_90,model_implied_share
ar,exact,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.22087777605227069,0.22261772186622356,,,,,0.0
ar,exact,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.0900258536467257,0.09838748104696876,,,,,0.0
ar,exact,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,0.5710068931724452,0.6295988853033145,,,,,0.0
ar,pseudo,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.22087777605227069,0.22261772186622356,,,,,0.0
ar,pseudo,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.0900258536467257,0.09838748104696876,,,,,0.0
ar,pseudo,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,0.5710068931724452,0.6295988853033145,,,,,0.0
bridge,exact,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.22113111838656618,0.19628861445707124,,,,,0.0
bridge,exact,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.13140384605258276,0.20399069804743666,,,,,0.0
bridge,exact,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,0.5680261017109101,0.5552759332896955,,,,,0.0
bridge,pseudo,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.23172273044219086,0.20351669725741944,,,,,0.0
bridge,pseudo,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.13253499801991545,0.21035685500519022,,,,,0.0
bridge,pseudo,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,0.5725688992132083,0.5596576679280534,,,,,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,4,4,1.0,1.0,5.961123085839439,6.310575445079188,6.352380929982047,2.496524012661343,0.2107304973182571,0.18521783796384184,13.478853009550374,11.846999102796932,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,4,4,1.0,1.0,6.431480184978188,6.498047347269427,6.529635997482892,2.5474005713975245,0.0853701938617922,0.15440160297095354,16.498537077213822,29.839461012839806,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,4,4,1.0,1.0,7.845073406205787,8.04276499462216,8.255492498234831,2.8364499407366703,0.6028643683836911,0.5274127178974736,5.378046157180575,4.704955358933107,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,4,4,1.0,1.0,5.961094534096697,6.310576762137861,6.352104870615367,2.4965089899304624,0.2107304973182571,0.18521783796384184,13.478771901105066,11.846927813965596,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,4,4,1.0,1.0,6.431436162195998,6.4980786647451705,6.529576512365814,2.5473985660791856,0.0853701938617922,0.15440160297095354,16.498524089535582,29.839437523162108,1.0,1.0,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,4,4,1.0,1.0,7.845279998456046,8.042586097025094,8.255496035493099,2.836443389812742,0.6028643683836911,0.5274127178974736,5.378033736312238,4.704944492601854,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,4,4,1.0,1.0,8.038651672082109,8.303184028524678,8.362940170879034,2.8725431883849972,0.3006931447141314,0.31862496432764525,9.015436673163915,9.553071757309002,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,4,4,1.0,1.0,6.409280776228324,6.465676147274309,6.499929927356754,2.541671884915934,0.08524606420041635,0.1536443269410037,16.542569032775837,29.81570948472622,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,4,4,1.0,1.0,8.75705366252089,8.956867687535183,9.1798627330992,2.9936035183835434,0.6498080423493958,0.5802871200432065,5.158831576617879,4.606904382962238,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,4,4,1.0,1.0,8.03863001481004,8.30318422989594,8.362662150595483,2.8725302330044,0.29454722923870896,0.3164737551063861,9.076677565375896,9.752358697886187,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,4,4,1.0,1.0,6.409253068168636,6.465701692342375,6.499882163698165,2.541670689091486,0.08524636040820018,0.15364416240655357,16.542578964803372,29.815591855426508,1.0,1.0,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,4,4,1.0,1.0,8.757265094256764,8.956688410975971,9.179865886741048,2.9935974759411996,0.6499029981385882,0.5803525609584138,5.1582394518901955,4.606221981611526,1.0,1.0,1.0
midas_umidas,exact,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.75000300104852,0.6802330921321854,,,,,0.0
midas_umidas,exact,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.37502608027090834,0.47101153697238424,,,,,0.0
midas_umidas,exact,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,3.573326004390606,3.2901779203714625,,,,,0.0
midas_umidas,pseudo,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.7478942050792085,0.6808618467564331,,,,,0.0
midas_umidas,pseudo,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.3927395888559975,0.4805893953819334,,,,,0.0
midas_umidas,pseudo,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,3.5906781640961225,3.3706262681170545,,,,,0.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,4,4,1.0,1.0,7.941948787980602,8.529192898640979,8.586640582081472,2.89734879609173,0.24017017043204647,0.24231679842295037,11.956863143406881,12.06373293935561,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,4,4,1.0,1.0,8.038088904627909,8.568725138457886,9.028253751601111,2.9231423316121923,0.10598572993051619,0.15073344036391323,19.392792498830374,27.580527430707818,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,4,4,1.0,1.0,11.689195485445456,12.67524691327489,12.795375258093218,3.529117429924474,0.680949501347283,0.5979175183293214,5.902348270017914,5.182641918294952,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,4,4,1.0,1.0,7.9418979044080995,8.529165635277995,8.586619157112285,2.897343293496212,0.24053909661551598,0.24222212893203593,11.961513616739637,12.045207345762181,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,4,4,1.0,1.0,8.038075669632356,8.568739151130849,9.028236637117365,2.9231420645659068,0.10573226234471832,0.1507362342763777,19.392431279703267,27.64664256436321,1.0,1.0,1.0
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,4,4,1.0,1.0,11.690762281979351,12.675239847739972,12.797146572965586,3.529236113444785,0.6791592116650411,0.596361638750876,5.9179462328211345,5.196478311458716,1.0,1.0,1.0
no_revision,exact,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.2107304973182571,0.18521783796384184,,,,,0.0
no_revision,exact,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.0853701938617922,0.15440160297095354,,,,,0.0
no_revision,exact,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,0.6028643683836911,0.5274127178974736,,,,,0.0
no_revision,pseudo,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.2107304973182571,0.18521783796384184,,,,,0.0
no_revision,pseudo,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.0853701938617922,0.15440160297095354,,,,,0.0
no_revision,pseudo,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,0.6028643683836911,0.5274127178974736,,,,,0.0
release_dfm,exact,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.21222793254595648,0.2295873904408543,,,,,0.0
release_dfm,exact,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.08945033367559177,0.11821587073778395,,,,,0.0
release_dfm,exact,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,0.7329691268781077,0.7434142541369634,,,,,0.0
release_dfm,pseudo,pre_advance,DELTA_SA,4,0,0.0,0.0,,,,,0.2124587012107396,0.22951036605784847,,,,,0.0
release_dfm,pseudo,pre_second,DELTA_TS,4,0,0.0,0.0,,,,,0.08948522616645957,0.11826487015533789,,,,,0.0
release_dfm,pseudo,pre_third,DELTA_MT,4,0,0.0,0.0,,,,,0.7263311665430364,0.7415950527564422,,,,,0.0
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,4,4,1.0,1.0,7.96781783352165,8.021273937550312,8.419750326285465,2.847195113679968,0.302325451387632,0.3164158299217278,8.998270138331202,9.417649425847992,1.0,1.0,1.0
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,4,4,1.0,1.0,6.045514855180499,6.240289597429641,6.481613952772403,2.5000816303959104,0.08528662826533465,0.15365909363048508,16.27031353190221,29.313875823744883,1.0,1.0,1.0
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,4,4,1.0,1.0,8.674675784721593,8.741031816695891,9.132402027961138,2.970078463938777,0.6428828055945965,0.5740356753510906,5.174031147318891,4.619937627965922,1.0,1.0,1.0
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,4,4,1.0,1.0,7.967812922882365,8.021191198942613,8.419737584014417,2.847187051406591,0.29565416124352784,0.3135987285744651,9.07907715171274,9.63012676510711,1.0,1.0,1.0
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,4,4,1.0,1.0,6.045547830802866,6.240319724533835,6.481543796981633,2.500082839044095,0.08528654109983132,0.15365925247735476,16.270304578063335,29.31391995505654,1.0,1.0,1.0
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,4,4,1.0,1.0,8.674688971168123,8.741516582500694,9.132393541031025,2.9701196663599756,0.6429379877935415,0.5741010767932273,5.173513491648992,4.6196051917121,1.0,1.0,1.0
