model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,initialization_seed,source_dir
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,24,6.3725243691147115,3.6620748059345223,-0.5638027300740388,0.4989211196614166,0.2153692509811297,0.875,1.0,34.958333333333336,9.479560253411088e-05,9.572414527079827e-05,9.992598888541152e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,exact,pre_advance,A,24,13.017943149641257,5.570252771236277,-1.2816524947503103,1.019207835969402,0.0427782563414429,0.75,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,exact,pre_advance,A,24,5.233977985163841,2.939804113620527,0.6102238249747501,0.4097814312484024,0.2165023667516551,0.875,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,exact,pre_advance,A,24,5.667158948511207,3.1899725487066957,-0.4728642087727703,0.4436962691887245,0.192930084032464,0.9166666666666666,1.0,26.458333333333332,9.20896261179362e-05,9.16431901695015e-05,9.810417224479594e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,exact,pre_advance,A,24,5.233977985163841,2.939804113620527,0.6102238249747501,0.4097814312484024,0.2165023667516551,0.875,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,exact,pre_second,S,24,12.239075796986006,4.8895026607216865,-0.6506450334454126,1.0,1.0,0.8333333333333334,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,exact,pre_second,S,24,7.891003231821023,3.850045055889797,-0.2051124055691346,0.6447384886499569,0.2050554977804523,0.8333333333333334,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,24,0.416273718120271,0.3070547007195733,-0.0375301409318372,0.0340118588221165,0.1723544802085615,1.0,1.0,43.041666666666664,9.265218058573498e-05,9.499954859884348e-05,9.982687170369488e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,24,0.5826268379945956,0.4111857693809095,0.02820433118343,0.0476038262740454,0.1726511912513281,1.0,1.0,44.583333333333336,9.076708498235452e-05,9.014414967339268e-05,9.901021798465084e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,exact,pre_second,S,24,7.675872631261396,2.9340262231374368,0.5090868708350226,0.6271611319828296,0.2537937134845074,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,exact,pre_second,S,24,0.4910680638084471,0.2900704379947407,-0.022779808821868,0.0401229694099433,0.1723735201083013,1.0,1.0,36.625,9.494488584963462e-05,9.525990595801603e-05,9.996191109577998e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,exact,pre_second,S,24,0.3091344361007569,0.1937374999999998,-0.0706791666666665,0.0252579885302192,0.172108511771336,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,exact,pre_second,S,24,0.7390878842903454,0.2998666528081681,-0.0670411703262706,0.0603875567526392,0.1728272103911091,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,exact,pre_second,S,24,0.7307620280833567,0.3655993044739871,-0.0088023878176384,0.0597072883773882,0.1726590494313387,1.0,1.0,25.708333333333332,9.317328979493472e-05,9.280396663925872e-05,9.949530376065368e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,exact,pre_second,S,24,4.790158141557883,2.7117813196919696,0.683375470944036,0.3913823413641663,0.2074796271771711,0.875,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,exact,pre_third,T,24,12.10671693531214,4.872120717856216,-0.6749672842987677,1.0,1.0,0.8333333333333334,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,exact,pre_third,T,24,7.605250884079299,3.638007051216055,-0.1425175292660361,0.6281844140500851,0.1968944926594518,0.8333333333333334,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,24,0.2334229723815296,0.1640884403416216,-0.1089530171891498,0.0192804518044603,0.1704034408645809,1.0,1.0,40.458333333333336,9.257501188883798e-05,9.533974039959437e-05,9.937072236176508e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,24,0.2350708866189831,0.1692537355261063,-0.1022525123338954,0.0194165675033949,0.1704110206990166,1.0,1.0,41.25,9.181412472832532e-05,9.39255963364114e-05,9.950549131812132e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,exact,pre_third,T,24,10.496961853885134,3.7743354487782543,0.3561815625886979,0.8670362006456291,0.2676893349539759,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,exact,pre_third,T,24,0.264864793939048,0.2032905490740368,-0.0788767277580927,0.0218775077797108,0.1704610830533953,1.0,1.0,34.625,9.517224455091808e-05,9.56304261449348e-05,9.999501178932916e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,exact,pre_third,T,24,0.2279327879734142,0.1606416666666668,-0.1075833333333334,0.0188269692924424,0.1703990737512004,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,exact,pre_third,T,24,0.3667449778528177,0.1995592430608418,-0.0789388704526722,0.0302926862676633,0.1705447503971979,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,exact,pre_third,T,24,0.2357921323783139,0.1667932926392493,-0.1036558735447019,0.0194761415202968,0.1704111834873824,1.0,1.0,26.0,9.24443918214084e-05,9.2005207722907e-05,9.997003246011826e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,exact,pre_third,T,24,4.715453480578661,2.684247683599633,0.6366631304921145,0.3894906856891079,0.2037992411628434,0.875,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,pseudo,pre_advance,A,24,12.772608971613195,5.0482671137361335,-0.8181744385362836,1.0,1.0,0.8333333333333334,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,pseudo,pre_advance,A,24,8.57175248854247,4.102188362811634,-0.2103809438448305,0.6711042753749822,0.2122060834856992,0.7916666666666666,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,24,5.506350088816598,2.9622821029547732,-0.3222934102452228,0.4311061350938029,0.182386358576987,0.9166666666666666,1.0,42.0,9.001449243467346e-05,8.997725835769275e-05,9.995598403839e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,24,5.6697718095602925,3.038455363232625,-0.4255794903049275,0.443900836717167,0.1808377382242339,0.9166666666666666,1.0,42.75,9.094182464660084e-05,9.233610935387184e-05,9.796245957755094e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,pseudo,pre_advance,A,24,19.07419763136716,8.341473451371405,0.3227335191367274,1.493367382792277,0.1675279778650262,0.625,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,24,6.372048489471502,3.662854782857961,-0.5622620909727334,0.4988838618353713,0.215316279228297,0.875,1.0,33.583333333333336,9.53514690563172e-05,9.5881518023639e-05,9.994961427668048e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,pseudo,pre_advance,A,24,13.017943149641257,5.570252771236277,-1.2816524947503103,1.019207835969402,0.0427782563414429,0.75,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,pseudo,pre_advance,A,24,5.200843973728273,2.9027069219652906,0.6681139936276147,0.4071872853296471,0.217039610779908,0.875,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,pseudo,pre_advance,A,24,5.657869595899791,3.174963459334851,-0.4524180519576504,0.4429689821769588,0.1930480191026282,0.9166666666666666,1.0,26.458333333333332,9.205799617241686e-05,9.157864111041154e-05,9.810677048658752e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,pseudo,pre_advance,A,24,5.200843973728273,2.9027069219652906,0.6681139936276147,0.4071872853296471,0.217039610779908,0.875,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,pseudo,pre_second,S,24,12.239075796986006,4.8895026607216865,-0.6506450334454126,1.0,1.0,0.8333333333333334,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,pseudo,pre_second,S,24,7.895453439263908,3.831513069968876,-0.1872931857587924,0.6451020951441645,0.2041415946503477,0.8333333333333334,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,24,0.4161027530647342,0.3067270896154165,-0.0374684222554415,0.0339978900340827,0.1723539469089607,1.0,1.0,43.125,9.124364374852409e-05,9.4460981918994e-05,9.988940865988098e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,24,0.5840203788345778,0.4123591026158864,0.0294644167258518,0.0477176862470611,0.1726529182646212,1.0,1.0,44.5,8.959672789125331e-05,8.918583193481771e-05,9.585043373814448e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,pseudo,pre_second,S,24,7.675616267213431,2.925920368543641,0.483748537184979,0.6271401856260771,0.2532960616836438,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,24,0.4853307494063903,0.2801774934737178,-0.0253188512206206,0.0396541991778421,0.172356547452667,1.0,1.0,35.416666666666664,9.507071860059328e-05,9.47677659367516e-05,9.989107895116456e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,pseudo,pre_second,S,24,0.3091344361007569,0.1937374999999998,-0.0706791666666665,0.0252579885302192,0.172108511771336,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,pseudo,pre_second,S,24,0.7387754130020294,0.2996069000771788,-0.0672195451445246,0.0603620261248778,0.1728264632823621,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,pseudo,pre_second,S,24,0.7295217960630717,0.3632582917837526,-0.0111995276623696,0.0596059545805512,0.1726521430133484,1.0,1.0,25.708333333333332,9.30530681864095e-05,9.275217324515343e-05,9.982032234560168e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,pseudo,pre_second,S,24,4.779551654376675,2.7020777460221983,0.7060222071780403,0.3905157328589865,0.2075706023090064,0.875,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,pseudo,pre_third,T,24,12.10671693531214,4.872120717856216,-0.6749672842987677,1.0,1.0,0.8333333333333334,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,pseudo,pre_third,T,24,7.601352977976952,3.607425963077295,-0.1385490785478011,0.6278624517771441,0.1963628930319808,0.8333333333333334,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,24,0.2334197571105766,0.1640509491151797,-0.1089985959998961,0.0192801862270151,0.1704034362258893,1.0,1.0,40.5,9.1693547762004e-05,9.476091250198796e-05,9.746863059570607e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,24,0.2350548180007925,0.1692239221916192,-0.1022740586810453,0.0194152402552007,0.170410996662578,1.0,1.0,41.333333333333336,9.089664278314444e-05,9.381486319417532e-05,9.82408512366514e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,pseudo,pre_third,T,24,10.494610498414424,3.767253717240458,0.3620150997459661,0.8668419815618533,0.2675624036478184,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,24,0.2668187274285437,0.2057068459518964,-0.0813487996061731,0.0220389002942906,0.1704643658628944,1.0,1.0,36.166666666666664,9.39078389301324e-05,9.411801494758016e-05,9.9855881634068e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,pseudo,pre_third,T,24,0.2279327879734142,0.1606416666666668,-0.1075833333333334,0.0188269692924424,0.1703990737512004,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,pseudo,pre_third,T,24,0.3667663794332295,0.1995071758371295,-0.078995397754612,0.0302944540120094,0.1705448027357041,1.0,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,pseudo,pre_third,T,24,0.2358000731277011,0.1667998190384708,-0.1036430903157283,0.0194767974164766,0.1704111956400714,1.0,1.0,26.0,9.26157489418023e-05,9.230394211362638e-05,9.998030521332994e-05,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,pseudo,pre_third,T,24,4.712195866543578,2.6726649500931523,0.6404766172886805,0.3892216107571929,0.2036117605727898,0.875,1.0,0.0,,,,2,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,exact,pre_advance,A,24,12.772608971613195,5.0482671137361335,-0.8181744385362836,1.0,1.0,0.8333333333333334,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
bridge,exact,pre_advance,A,24,8.613899659546695,4.1482852609401455,-0.2747897392492237,0.6744040844506295,0.2113433906553904,0.7916666666666666,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,24,5.506671416529649,3.006418349644156,-0.4269351799163591,0.4311312926566599,0.1832778704304176,0.9166666666666666,1.0,43.333333333333336,9.0802360183607e-05,9.164839918211156e-05,9.933577117472791e-05,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,24,5.848062388003471,3.068247886440125,-0.5080767499584425,0.4578596589781025,0.1790097438655079,0.9166666666666666,1.0,43.458333333333336,9.10740617714814e-05,9.160523986021436e-05,9.860959843438368e-05,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
midas_umidas,exact,pre_advance,A,24,18.771174886157752,8.23184582438807,0.2086608681882027,1.4696429623639318,0.1577111514188085,0.625,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,24,6.3725243691147115,3.6620748059345223,-0.5638027300740388,0.4989211196614166,0.2153692509811297,0.875,1.0,34.958333333333336,9.479560253411088e-05,9.572414527079827e-05,9.992598888541152e-05,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
no_revision,exact,pre_advance,A,24,13.017943149641257,5.570252771236277,-1.2816524947503103,1.019207835969402,0.0427782563414429,0.75,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
release_dfm,exact,pre_advance,A,24,5.233977985163841,2.939804113620527,0.6102238249747501,0.4097814312484024,0.2165023667516551,0.875,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
revision_dfm_kalman_em,exact,pre_advance,A,24,5.850169767129955,3.2362092945289063,-0.5250841349913399,0.4580246510428535,0.1911949907557164,0.9166666666666666,1.0,26.125,9.210130243732328e-05,9.029041576849176e-05,9.933702940920702e-05,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
standard_dfm,exact,pre_advance,A,24,5.233977985163841,2.939804113620527,0.6102238249747501,0.4097814312484024,0.2165023667516551,0.875,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
ar,exact,pre_second,S,24,12.239075796986006,4.8895026607216865,-0.6506450334454126,1.0,1.0,0.8333333333333334,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
bridge,exact,pre_second,S,24,7.891003231821023,3.850045055889797,-0.2051124055691346,0.6447384886499569,0.2050554977804523,0.8333333333333334,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,24,0.4120064843589903,0.2996285436849614,-0.0454903175696872,0.0336632022869284,0.1723437162922567,1.0,1.0,44.041666666666664,9.146136479292506e-05,9.248463925011014e-05,9.832136158978726e-05,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,24,0.5748812619322413,0.4014036617959355,0.0177206175730619,0.0469709699872772,0.172644801374549,1.0,1.0,44.416666666666664,9.18258604557425e-05,9.221892434285932e-05,9.924866357672368e-05,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
midas_umidas,exact,pre_second,S,24,7.675872631261396,2.9340262231374368,0.5090868708350226,0.6271611319828296,0.2537937134845074,1.0,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
monthly_mixed_frequency_kalman_em,exact,pre_second,S,24,0.4910680638084471,0.2900704379947407,-0.022779808821868,0.0401229694099433,0.1723735201083013,1.0,1.0,36.625,9.494488584963462e-05,9.525990595801603e-05,9.996191109577998e-05,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
no_revision,exact,pre_second,S,24,0.3091344361007569,0.1937374999999998,-0.0706791666666665,0.0252579885302192,0.172108511771336,1.0,1.0,0.0,,,,3,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_3
