model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.544004133182678,,,not_available,3.1705,-0.6264958668173222,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
bridge,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.463317526102582,,,not_available,3.1705,-0.7071824738974182,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.47042790629785,3.7130231073933264,1.9269206282027618,model_implied_state_space,3.1705,-1.70007209370215,False,True,25,-3681.940118897382,-4844.278444639991,-3681.940118897382,0.34922397529908267,9.481307135830794e-05,25.0,0,{},14,expanding,40,1965:Q3,,2,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.5286414578929897,2.6557224375001316,1.6296387444768645,model_implied_state_space,3.1705,-1.6418585421070104,False,True,26,-3646.589497183408,-4859.630594484298,-3646.589497183408,0.34455881897883955,9.445313804724493e-05,26.0,0,{},14,expanding,40,1965:Q3,,2,0.02
midas_umidas,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,4.853686202530027,,,not_available,3.1705,1.683186202530027,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.6706465197439861,3.1904042636922894,1.7861702784707536,model_implied_state_space,3.1705,-1.499853480256014,False,True,54,-6285.223259282253,-7334.434583170256,-6285.223259282253,0.624355863400524,9.931143581345719e-05,54.0,0,{},14,expanding,40,1965:Q3,,2,0.02
no_revision,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.494294354572081,,,not_available,3.1705,-0.676205645427919,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
release_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.8414926723620524,,,not_available,3.1705,-1.3290073276379477,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
revision_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.4769346935490668,3.2248040931426067,1.7957739537989204,model_implied_state_space,3.1705,-1.6935653064509333,False,True,21,-1989.655839199319,-2962.899755748498,-1989.655839199319,0.18183084947781936,9.133384012839307e-05,21.0,0,{},14,expanding,40,1965:Q3,,2,0.02
standard_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.8414926723620524,,,not_available,3.1705,-1.3290073276379477,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
ar,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.544004133182678,,,not_available,3.1705,-0.6264958668173222,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
bridge,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.4633884141498354,,,not_available,3.1705,-0.7071115858501646,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.4700261655002642,3.71300528408277,1.9269160033802122,model_implied_state_space,3.1705,-1.7004738344997359,False,True,25,-3681.9402464050595,-4844.277742078632,-3681.9402464050595,0.34921915310223994,9.481175899090506e-05,25.0,0,{},14,expanding,40,1965:Q3,,2,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.5281823734342175,2.655714162302234,1.6296362055079145,model_implied_state_space,3.1705,-1.6423176265657826,False,True,26,-3646.5894995379995,-4859.6298792728585,-3646.5894995379995,0.34455710621159596,9.445266851357483e-05,26.0,0,{},14,expanding,40,1965:Q3,,2,0.02
midas_umidas,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,4.923193803822225,,,not_available,3.1705,1.752693803822225,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
