subsample,model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,relative_RMSFE,DM_test_vs_ar_normal_approx
full_sample,ar,exact,pre_advance,DELTA_SA,2,0.06075385945226835,0.0455435040040006,0.040209708795060396,1.0,1.0,0.0,,,,1.0,1.0
full_sample,ar,exact,pre_second,DELTA_TS,2,0.12212795652755175,0.09784712925447354,-0.09784712925447354,1.0,1.0,0.0,,,,1.0,1.0
full_sample,ar,exact,pre_third,DELTA_MT,2,0.6609008528590868,0.4692575280097556,0.4692575280097556,0.5,1.0,0.0,,,,1.0,1.0
full_sample,ar,pseudo,pre_advance,DELTA_SA,2,0.06075385945226835,0.0455435040040006,0.040209708795060396,1.0,1.0,0.0,,,,1.0,1.0
full_sample,ar,pseudo,pre_second,DELTA_TS,2,0.12212795652755175,0.09784712925447354,-0.09784712925447354,1.0,1.0,0.0,,,,1.0,1.0
full_sample,ar,pseudo,pre_third,DELTA_MT,2,0.6609008528590868,0.4692575280097556,0.4692575280097556,0.5,1.0,0.0,,,,1.0,1.0
full_sample,bridge,exact,pre_advance,DELTA_SA,2,0.052186172674678,0.04287284438967015,0.02975425738227115,1.0,1.0,0.0,,,,0.8589770780847,
full_sample,bridge,exact,pre_second,DELTA_TS,2,0.16889483081916334,0.1324682862798427,-0.1047741237496904,1.0,1.0,0.0,,,,1.3829334054325317,
full_sample,bridge,exact,pre_third,DELTA_MT,2,0.5149581163042845,0.3804137060479897,0.3804137060479897,0.5,1.0,0.0,,,,0.7791760505022084,
full_sample,bridge,pseudo,pre_advance,DELTA_SA,2,0.05188337291264688,0.04394796744267475,0.027576449054408352,1.0,1.0,0.0,,,,0.8539930364985187,
full_sample,bridge,pseudo,pre_second,DELTA_TS,2,0.17630719465134223,0.1353700055776507,-0.112956577832958,0.5,1.0,0.0,,,,1.4436268293047856,
full_sample,bridge,pseudo,pre_third,DELTA_MT,2,0.5189616925216356,0.3839556465224332,0.3839556465224332,0.5,1.0,0.0,,,,0.7852338066694633,
full_sample,indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,2,0.0666882673339172,0.05135,-0.05135,0.0,0.0,1.0,0.1729227441019395,0.1729227441019395,0.1730654444028398,1.0976795208592673,
full_sample,indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,2,0.18467771928416257,0.17189999999999991,-0.17189999999999991,0.0,0.0,1.0,0.17301617041716674,0.17301617041716674,0.1730451556595912,1.5121658016319937,
full_sample,indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,2,0.46363729897410116,0.43315000000000015,0.1653499999999999,0.0,0.0,1.0,0.17305138698954786,0.17305138698954786,0.1730693802917368,0.7015232269233507,
full_sample,indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,2,0.0666882673339172,0.05135,-0.05135,0.0,0.0,1.0,0.17291169459604105,0.17291169459604105,0.1730462023008949,1.0976795208592673,
full_sample,indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,2,0.18467771928416257,0.17189999999999991,-0.17189999999999991,0.0,0.0,1.0,0.17300733152507136,0.17300733152507136,0.1730267377099723,1.5121658016319937,
full_sample,indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,2,0.46363729897410116,0.43315000000000015,0.1653499999999999,0.0,0.0,1.0,0.17304902974456265,0.17304902974456265,0.173064076107864,0.7015232269233507,
full_sample,joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,2,0.07609890348142367,0.0542335137551146,0.0542335137551146,1.0,0.0,1.0,0.171836625176774,0.171836625176774,0.1719802793345378,1.252577271098493,
full_sample,joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,2,0.18444105507958672,0.17156739934237558,-0.17156739934237558,1.0,0.0,1.0,0.1719358043259426,0.1719358043259426,0.1719651786673779,1.510227963553761,
full_sample,joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,2,0.4990754516447254,0.45476983105843405,0.20557409173694532,0.5,0.0,1.0,0.171969367178463,0.171969367178463,0.171987960401358,0.7551442088260327,
full_sample,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,2,0.07433072026780134,0.0527164049429993,0.0524026394890167,1.0,0.0,1.0,0.17182559386220395,0.17182559386220395,0.1719610622030466,1.2234732235603853,
full_sample,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,2,0.1844430474018826,0.1715693636259616,-0.1715693636259616,1.0,0.0,1.0,0.17192698512511834,0.17192698512511834,0.1719468214284026,1.5102442769544968,
full_sample,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,2,0.4991082975851592,0.4548050206065608,0.20557598582865078,0.5,0.0,1.0,0.1719670176932953,0.1719670176932953,0.1719826732115534,0.7551939075672156,
full_sample,midas_umidas,exact,pre_advance,DELTA_SA,2,0.9617074524147453,0.8706766129116711,-0.4084157927391151,0.5,1.0,0.0,,,,15.829569694585688,
full_sample,midas_umidas,exact,pre_second,DELTA_TS,2,0.6382671920277759,0.5542960929981441,-0.5542960929981441,0.5,1.0,0.0,,,,5.22621691360065,
full_sample,midas_umidas,exact,pre_third,DELTA_MT,2,4.457923617755003,4.022294016071008,1.9220389772367317,0.0,1.0,0.0,,,,6.7452229762903535,
full_sample,midas_umidas,pseudo,pre_advance,DELTA_SA,2,0.9624117196047327,0.868584441724998,-0.4144844817671852,0.5,1.0,0.0,,,,15.84116183369153,
