model_id,timing_mode,checkpoint_id,n_matrices,share_psd,max_asymmetry,min_eigenvalue_min,min_eigenvalue_median,max_eigenvalue_median
indicator_revision_only_dfm_kalman_em,exact,pre_advance,4,1.0,0.0,2.6335776519396865,2.8633404321397125,27.51382056480284
indicator_revision_only_dfm_kalman_em,exact,pre_second,4,1.0,0.0,2.616994005739968,2.6400138930542285,10.90836279892714
indicator_revision_only_dfm_kalman_em,exact,pre_third,4,1.0,0.0,2.6283941312875236,2.6486699142724897,8.180396168083194
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,4,1.0,0.0,2.633599404592766,2.86333638819242,27.513684391083537
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,4,1.0,0.0,2.6170098844228953,2.639997628418521,10.908286538020665
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,4,1.0,0.0,2.62838934052233,2.6484358129988776,8.180002952066566
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,4,1.0,8.881784197001252e-16,2.8804295468991006,3.094236508556592,28.81607653538353
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,4,1.0,6.661338147750939e-16,2.863828741650567,2.8863127327968185,14.012170174770567
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,4,1.0,2.220446049250313e-16,2.876398341875136,2.89682606664869,9.810973996256246
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,4,1.0,8.881784197001252e-16,2.8804511449176258,3.094233533155761,28.815931150854816
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,4,1.0,6.661338147750939e-16,2.863840842243152,2.886298996069456,14.012105981120566
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,4,1.0,3.3306690738754696e-16,2.876394887443278,2.896652069110303,9.810747292987006
monthly_mixed_frequency_kalman_em,exact,pre_advance,4,1.0,0.0,3.3402898080292114,3.7027022208356293,30.634418695109403
monthly_mixed_frequency_kalman_em,exact,pre_second,4,1.0,0.0,3.3215882803531733,3.7052822458790926,14.633152627735608
monthly_mixed_frequency_kalman_em,exact,pre_third,4,1.0,0.0,3.3397200300408496,3.688142735035089,12.421964155760433
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,4,1.0,0.0,3.34025350267497,3.7026789397113244,30.6301396080871
monthly_mixed_frequency_kalman_em,pseudo,pre_second,4,1.0,0.0,3.321486938454806,3.7052802394433946,14.632899768133482
monthly_mixed_frequency_kalman_em,pseudo,pre_third,4,1.0,0.0,3.3403711131784326,3.687629946388746,12.420183206680711
revision_dfm_kalman_em,exact,pre_advance,4,1.0,1.7763568394002505e-15,2.8821802234293887,3.118411089254931,31.36594289093333
revision_dfm_kalman_em,exact,pre_second,4,1.0,4.440892098500626e-16,2.9103980307521904,3.3035102131743486,15.056001770813271
revision_dfm_kalman_em,exact,pre_third,4,1.0,2.220446049250313e-16,2.877250034705962,2.9140102881095715,9.90920457747998
revision_dfm_kalman_em,pseudo,pre_advance,4,1.0,8.881784197001252e-16,2.8821770172888157,3.1184077981492297,31.365810932238418
revision_dfm_kalman_em,pseudo,pre_second,4,1.0,4.440892098500626e-16,2.910398220038293,3.303492834474973,15.056025877651157
revision_dfm_kalman_em,pseudo,pre_third,4,1.0,2.220446049250313e-16,2.877248857343766,2.914206804433086,9.909951551462228
