model_id,timing_mode,checkpoint_id,target_id,n_forecasts,n_variance,share_positive_variance,share_finite_sd,min_forecast_variance,median_forecast_variance,max_forecast_variance,mean_forecast_sd,empirical_error_sd,RMSE,mean_sd_to_rmse,mean_sd_to_empirical_error_sd,coverage_68,coverage_90,model_implied_share
ar,exact,pre_advance,A,80,0,0.0,0.0,,,,,7.181818733775091,7.136876466075766,,,,,0.0
ar,exact,pre_second,S,79,0,0.0,0.0,,,,,6.986343495667327,6.942115480721942,,,,,0.0
ar,exact,pre_third,T,80,0,0.0,0.0,,,,,6.896802153026556,6.853900266254954,,,,,0.0
ar,pseudo,pre_advance,A,80,0,0.0,0.0,,,,,7.181818733775091,7.136876466075766,,,,,0.0
ar,pseudo,pre_second,S,79,0,0.0,0.0,,,,,6.986343495667327,6.942115480721942,,,,,0.0
ar,pseudo,pre_third,T,80,0,0.0,0.0,,,,,6.896802153026556,6.853900266254954,,,,,0.0
bridge,exact,pre_advance,A,80,0,0.0,0.0,,,,,4.90367088807278,4.873697083215683,,,,,0.0
bridge,exact,pre_second,S,79,0,0.0,0.0,,,,,4.571323844861157,4.54265384858136,,,,,0.0
bridge,exact,pre_third,T,80,0,0.0,0.0,,,,,4.429520821390448,4.4019297631577015,,,,,0.0
bridge,pseudo,pre_advance,A,80,0,0.0,0.0,,,,,4.883513325058257,4.853299396730429,,,,,0.0
bridge,pseudo,pre_second,S,79,0,0.0,0.0,,,,,4.570841796783709,4.542167880186523,,,,,0.0
bridge,pseudo,pre_third,T,80,0,0.0,0.0,,,,,4.426287779520506,4.398694165093339,,,,,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,80,80,1.0,1.0,2.790736734928858,4.197203199841434,7.8609572184468925,2.0542171563993534,3.858272908915843,3.8424038085406744,0.5346177181672987,0.5324188321806865,0.625,0.8125,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,79,79,1.0,1.0,0.3614173140783399,0.4072745582022503,0.4393496745562476,0.6338648626395376,0.6022469459089724,0.5985395768049137,1.059019131238063,1.0524999204152778,0.7974683544303798,0.9113924050632911,1.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,80,80,1.0,1.0,0.1299320533705049,0.14252090789000033,0.4968459726489083,0.381572627169611,0.3709863903754418,0.37188324324071986,1.0260549086440531,1.028535377762661,0.85,0.9375,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,80,80,1.0,1.0,2.78952631148887,4.206255611982723,7.8609572184468925,2.0577052851619135,3.8565553907797896,3.8418989472795757,0.5355958897927187,0.5335604125073512,0.625,0.8,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,79,79,1.0,1.0,0.3614185789215741,0.4089040592402772,0.4393496745562476,0.633875764556999,0.6020056547568117,0.5983123305166231,1.0594395806779846,1.05293988444853,0.7974683544303798,0.9113924050632911,1.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,80,80,1.0,1.0,0.1299320312313706,0.1425202795715489,0.4968418442632513,0.3815736089000889,0.37094535999407086,0.3718435267044672,1.0261671415443383,1.0286517909435178,0.85,0.9375,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,80,80,1.0,1.0,1.892712432637208,3.0809196071701317,6.197114114847054,1.7786498310511463,3.797823077847246,3.7749472467707954,0.471172102490348,0.468334041526588,0.6,0.775,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,79,79,1.0,1.0,0.3538154481865587,0.396126637062582,0.4203019511711488,0.6258387650221942,0.6502670396139827,0.6486824912748789,0.9647844260328514,0.9624334725526149,0.7341772151898734,0.8860759493670886,1.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,80,80,1.0,1.0,0.125659559518095,0.13874588511205577,0.4973167731990001,0.3756158478999751,0.37250474566425806,0.37225702354898516,1.0090228636090406,1.0083518459078131,0.8375,0.9375,1.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,80,80,1.0,1.0,1.8921973868078044,3.086371324369366,6.197114114847054,1.7775561982685666,3.796695761915965,3.773931588337702,0.4710091205048908,0.46818505082733847,0.6,0.775,1.0
