model_id,checkpoint_id,target_id,exact,pseudo,exact_minus_pseudo_RMSE
ar,pre_advance,A,0.9106606681971224,0.9106606681971224,0.0
ar,pre_second,S,0.7487229421391953,0.7487229421391953,0.0
ar,pre_third,T,0.5853235908483728,0.5853235908483728,0.0
bridge,pre_advance,A,1.1096919544541888,1.050147679881337,0.05954427457285183
bridge,pre_second,S,0.988330300970696,1.0478643591156662,-0.05953405814497026
bridge,pre_third,T,1.1405510452162835,1.1059059648947767,0.034645080321506816
indicator_revision_only_dfm_kalman_em,pre_advance,A,0.6294110957392942,0.6176188547034799,0.011792241035814333
indicator_revision_only_dfm_kalman_em,pre_second,S,0.45171898704524915,0.4510731500421855,0.0006458370030636429
indicator_revision_only_dfm_kalman_em,pre_third,T,0.4306023511510392,0.4314919218386449,-0.0008895706876057008
joint_indicator_revision_dfm_full_kalman_em,pre_advance,A,0.7934737631526113,0.7786877963760233,0.014785966776588055
joint_indicator_revision_dfm_full_kalman_em,pre_second,S,0.47402922611876236,0.473446353089104,0.0005828730296583706
joint_indicator_revision_dfm_full_kalman_em,pre_third,T,0.41677374609453044,0.4178723059299952,-0.0010985598354647519
midas_umidas,pre_advance,A,1.500582329722024,1.412284561576334,0.08829776814569001
midas_umidas,pre_second,S,0.3364624865837845,0.32606278846329667,0.010399698120487855
midas_umidas,pre_third,T,0.5210141537624817,0.5209794685061726,3.468525630911934e-05
monthly_mixed_frequency_kalman_em,pre_advance,A,0.5371167056766166,0.5413897515997832,-0.004273045923166574
monthly_mixed_frequency_kalman_em,pre_second,S,0.37584710245504477,0.37594474375042,-9.764129537520594e-05
monthly_mixed_frequency_kalman_em,pre_third,T,0.39764048456927664,0.3986979922351121,-0.0010575076658354554
no_revision,pre_advance,A,0.9106606012086816,0.9106606012086816,0.0
no_revision,pre_second,S,0.18521783796384184,0.18521783796384184,0.0
no_revision,pre_third,T,0.15440160297095357,0.15440160297095357,0.0
release_dfm,pre_advance,A,1.3981867643440102,1.4271377495507047,-0.02895098520669448
release_dfm,pre_second,S,0.2573890997437922,0.2578185374818444,-0.0004294377380522074
release_dfm,pre_third,T,0.15560105991541265,0.15520595598470321,0.00039510393070943395
revision_dfm_kalman_em,pre_advance,A,0.7311880512988784,0.701939159397599,0.02924889190127944
revision_dfm_kalman_em,pre_second,S,0.36402547270494884,0.3621003029844044,0.0019251697205444618
revision_dfm_kalman_em,pre_third,T,0.3452228387965145,0.34723047619149694,-0.002007637394982442
spf,pre_advance,A,0.7030634146362618,0.7030634146362618,0.0
spf,pre_second,S,0.825143552662202,0.825143552662202,0.0
spf,pre_third,T,0.890795746790475,0.890795746790475,0.0
standard_dfm,pre_advance,A,1.3981867643440102,1.4271377495507047,-0.02895098520669448
standard_dfm,pre_second,S,1.3777528566722856,1.4058982368503126,-0.028145380178026924
standard_dfm,pre_third,T,1.474926593212796,1.420977743086982,0.05394885012581385
