model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.544004133182678,,,not_available,3.1705,-0.6264958668173222,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
bridge,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.463317526102582,,,not_available,3.1705,-0.7071824738974182,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.475468027356782,3.716804184585934,1.9279014976356894,model_implied_state_space,3.1705,-1.6950319726432181,False,True,25,-3681.7310777286075,-4858.276252384413,-3681.7310777286075,0.3535016179625927,9.597977194031986e-05,25.0,0,{},14,expanding,40,1965:Q3,,5,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.534404570114036,2.6548135110197597,1.6293598470011956,model_implied_state_space,3.1705,-1.636095429885964,False,True,26,-3646.423432035812,-4873.158856064188,-3646.423432035812,0.3384874180887891,9.279317717628442e-05,26.0,0,{},14,expanding,40,1965:Q3,,5,0.02
midas_umidas,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,4.853686202530027,,,not_available,3.1705,1.683186202530027,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.6706465197439861,3.1904042636922894,1.7861702784707536,model_implied_state_space,3.1705,-1.499853480256014,False,True,54,-6285.223259282253,-7334.434583170256,-6285.223259282253,0.624355863400524,9.931143581345719e-05,54.0,0,{},14,expanding,40,1965:Q3,,5,0.02
no_revision,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,2.494294354572081,,,not_available,3.1705,-0.676205645427919,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
release_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.8414926723620524,,,not_available,3.1705,-1.3290073276379477,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
revision_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.4811862887086447,3.2283231355687634,1.7967534988330378,model_implied_state_space,3.1705,-1.6893137112913554,False,True,21,-1989.634429034367,-2953.8555400040505,-1989.634429034367,0.18047701495379442,9.06548441070007e-05,21.0,0,{},14,expanding,40,1965:Q3,,5,0.02
standard_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,A,2019:Q1,1.8414926723620524,,,not_available,3.1705,-1.3290073276379477,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
ar,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.544004133182678,,,not_available,3.1705,-0.6264958668173222,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
bridge,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.4633884141498354,,,not_available,3.1705,-0.7071115858501646,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.4750539513712884,3.716786822285701,1.9278969947291533,model_implied_state_space,3.1705,-1.6954460486287117,False,True,25,-3681.731224123393,-4858.2753932032665,-3681.731224123393,0.35349723070385153,9.597857704828664e-05,25.0,0,{},14,expanding,40,1965:Q3,,5,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.5339326546812202,2.654805736926418,1.629357461371328,model_implied_state_space,3.1705,-1.63656734531878,False,True,26,-3646.423446801234,-4873.157991197263,-3646.423446801234,0.33848717048249455,9.279310892801237e-05,26.0,0,{},14,expanding,40,1965:Q3,,5,0.02
midas_umidas,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,4.923193803822225,,,not_available,3.1705,1.752693803822225,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.6594276342990013,3.188071753329297,1.785517222915897,model_implied_state_space,3.1705,-1.5110723657009988,False,True,54,-6287.947680874226,-7337.221342752908,-6287.947680874226,0.6241217619981398,9.923120072125486e-05,54.0,0,{},14,expanding,40,1965:Q3,,5,0.02
no_revision,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.494294354572081,,,not_available,3.1705,-0.676205645427919,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
release_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.8406746253161013,,,not_available,3.1705,-1.3298253746838988,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
revision_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.4806999227065334,3.2283100524279935,1.79674985805704,model_implied_state_space,3.1705,-1.6898000772934667,False,True,21,-1989.6334066062047,-2953.8555838607945,-1989.6334066062047,0.18047597121358194,9.065436643425839e-05,21.0,0,{},14,expanding,40,1965:Q3,,5,0.02
standard_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.8406746253161013,,,not_available,3.1705,-1.3298253746838988,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,5,0.02
