model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,revision_target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.4648889202031996,,,not_available,-0.10470000000000024,0.5695889202031998,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
bridge,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,-0.8963490410084507,,,not_available,-0.10470000000000024,-0.7916490410084505,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.0,0.4383554372252716,0.6620841617387261,model_implied_state_space,-0.10470000000000024,0.10470000000000024,True,True,25,-3681.940118897382,-4844.278444639991,-3681.940118897382,0.34922397529908267,9.481307135830794e-05,25.0,0,{},14,expanding,40,1965:Q3,,2,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.03650351285002418,0.39558306115418684,0.6289539419974939,model_implied_state_space,-0.10470000000000024,0.14120351285002442,True,True,26,-3646.589497183408,-4859.630594484298,-3646.589497183408,0.34455881897883955,9.445313804724493e-05,26.0,0,{},14,expanding,40,1965:Q3,,2,0.02
midas_umidas,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,-0.277062365539126,,,not_available,-0.10470000000000024,-0.17236236553912576,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.07223820200115649,0.349657978216416,0.5913188464918195,model_implied_state_space,-0.10470000000000024,0.17693820200115673,True,True,54,-6285.223259282253,-7334.434583170256,-6285.223259282253,0.624355863400524,9.931143581345719e-05,54.0,0,{},14,expanding,40,1965:Q3,,2,0.02
no_revision,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.0,,,not_available,-0.10470000000000024,0.10470000000000024,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
release_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.03229029921893689,,,not_available,-0.10470000000000024,0.13699029921893713,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
revision_dfm_kalman_em,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.0792573131694918,0.4119501525384113,0.6418334305241596,model_implied_state_space,-0.10470000000000024,0.18395731316949204,True,True,21,-1989.655839199319,-2962.899755748498,-1989.655839199319,0.18183084947781936,9.133384012839307e-05,21.0,0,{},14,expanding,40,1965:Q3,,2,0.02
standard_dfm,exact,2019:Q1:pre_advance:exact,2019-04-25,pre_advance,DELTA_SA,DELTA_SA,2019:Q1,0.03229029921893689,,,not_available,-0.10470000000000024,0.13699029921893713,True,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,2,0.02
