model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.2,51,0.6862745098039216,0.600328947368421,30,2,14,5,0.5549509803921567,0.1694977400584571
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.0,77,0.5584415584415584,0.5056737588652482,35,12,22,8,0.2351532467532467,0.1024053848399276
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.1,49,0.5918367346938775,0.5220588235294118,24,8,12,5,0.3465244897959183,0.0918029094911711
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.2,36,0.5833333333333334,0.49615384615384617,18,8,7,3,0.4171083333333333,0.09632595311198026
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.0,78,0.38461538461538464,0.381578947368421,20,20,28,10,1.0207653846153844,0.09667087199163103
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.1,73,0.3698630136986301,0.37124624624624625,17,19,27,10,1.0881534246575342,0.09591273028472327
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.2,66,0.3484848484848485,0.34558823529411764,15,19,24,8,1.1870863636363636,0.09419637181007602
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,77,0.6753246753246753,0.601418439716312,44,3,22,8,0.39431818181818185,0.1630249058264604
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,60,0.6666666666666666,0.5972222222222222,34,2,18,6,0.4930366666666667,0.16618449217082032
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,51,0.6862745098039216,0.600328947368421,30,2,14,5,0.5549509803921567,0.16982078650851104
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.0,77,0.5584415584415584,0.5056737588652482,35,12,22,8,0.2351532467532467,0.10005092623710085
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.1,49,0.5918367346938775,0.5220588235294118,24,8,12,5,0.3465244897959183,0.09176541856108683
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,0.2,36,0.5833333333333334,0.49615384615384617,18,8,7,3,0.4171083333333333,0.09645924285245942
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.0,78,0.38461538461538464,0.381578947368421,20,20,28,10,1.0207653846153844,0.0974212399312877
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.1,73,0.3698630136986301,0.37124624624624625,17,19,27,10,1.0881534246575342,0.09670518401446257
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,0.2,66,0.3484848484848485,0.34558823529411764,15,19,24,8,1.1870863636363636,0.09516477946173757
no_revision,exact,pre_advance,DELTA_SA,0.0,77,0.0,0.5,0,47,0,30,0.39431818181818185,0.0
no_revision,exact,pre_advance,DELTA_SA,0.1,60,0.0,0.5,0,36,0,24,0.4930366666666667,0.0
no_revision,exact,pre_advance,DELTA_SA,0.2,51,0.0,0.5,0,32,0,19,0.5549509803921567,0.0
no_revision,exact,pre_second,DELTA_TS,0.0,77,0.0,0.5,0,47,0,30,0.2351532467532467,0.0
no_revision,exact,pre_second,DELTA_TS,0.1,49,0.0,0.5,0,32,0,17,0.3465244897959183,0.0
no_revision,exact,pre_second,DELTA_TS,0.2,36,0.0,0.5,0,26,0,10,0.4171083333333333,0.0
no_revision,exact,pre_third,DELTA_MT,0.0,78,0.0,0.5,0,40,0,38,1.0207653846153844,0.0
no_revision,exact,pre_third,DELTA_MT,0.1,73,0.0,0.5,0,36,0,37,1.0881534246575342,0.0
no_revision,exact,pre_third,DELTA_MT,0.2,66,0.0,0.5,0,34,0,32,1.1870863636363636,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.0,77,0.0,0.5,0,47,0,30,0.39431818181818185,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.1,60,0.0,0.5,0,36,0,24,0.4930366666666667,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.2,51,0.0,0.5,0,32,0,19,0.5549509803921567,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.0,77,0.0,0.5,0,47,0,30,0.2351532467532467,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.1,49,0.0,0.5,0,32,0,17,0.3465244897959183,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.2,36,0.0,0.5,0,26,0,10,0.4171083333333333,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.0,78,0.0,0.5,0,40,0,38,1.0207653846153844,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.1,73,0.0,0.5,0,36,0,37,1.0881534246575342,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.2,66,0.0,0.5,0,34,0,32,1.1870863636363636,0.0
release_dfm,exact,pre_advance,DELTA_SA,0.0,77,0.6103896103896104,0.524113475177305,43,4,26,4,0.39431818181818185,0.1317038228536752
release_dfm,exact,pre_advance,DELTA_SA,0.1,60,0.6,0.5208333333333333,33,3,21,3,0.4930366666666667,0.13420653508212788
release_dfm,exact,pre_advance,DELTA_SA,0.2,51,0.6274509803921569,0.5320723684210527,29,3,16,3,0.5549509803921567,0.1388343454080744
release_dfm,exact,pre_second,DELTA_TS,0.0,77,0.5844155844155844,0.4847517730496454,44,3,29,1,0.2351532467532467,0.04816105022491975
release_dfm,exact,pre_second,DELTA_TS,0.1,49,0.6326530612244898,0.484375,31,1,17,0,0.3465244897959183,0.048008180795193735
release_dfm,exact,pre_second,DELTA_TS,0.2,36,0.6944444444444444,0.4807692307692308,25,1,10,0,0.4171083333333333,0.04705081076472436
release_dfm,exact,pre_third,DELTA_MT,0.0,78,0.5256410256410257,0.5144736842105263,38,2,35,3,1.0207653846153844,0.4748310538857704
release_dfm,exact,pre_third,DELTA_MT,0.1,73,0.5068493150684932,0.5127627627627628,34,2,34,3,1.0881534246575342,0.4757954446673449
release_dfm,exact,pre_third,DELTA_MT,0.2,66,0.5303030303030303,0.5165441176470589,33,1,30,2,1.1870863636363636,0.47735782609898664
release_dfm,pseudo,pre_advance,DELTA_SA,0.0,77,0.6103896103896104,0.524113475177305,43,4,26,4,0.39431818181818185,0.13227155534273094
release_dfm,pseudo,pre_advance,DELTA_SA,0.1,60,0.6,0.5208333333333333,33,3,21,3,0.4930366666666667,0.13473918440092567
