subsample,timing_mode,checkpoint_id,target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
full_sample,exact,pre_advance,A,monthly_mixed_frequency_kalman_em,0.3251270011807051,0.2905000022977434,-0.09180505539767486,0.5966203941594435,,1.0,4,11,False
full_sample,exact,pre_second,S,bridge,0.15875445621736395,0.11752955582833655,-0.09002654859154716,0.21501580099954354,,1.0,4,11,False
full_sample,exact,pre_third,T,release_dfm,0.07635804231071469,0.0540550364914923,-0.03729351933627855,0.10746572959102943,,1.0,4,11,True
full_sample,pseudo,pre_advance,A,monthly_mixed_frequency_kalman_em,0.3400130707834623,0.3080323209824926,-0.11287274282137545,0.6239368971925019,,1.0,4,11,False
full_sample,pseudo,pre_second,S,no_revision,0.18521783796384184,0.13862499999999994,0.03162499999999998,0.25085759945328223,,1.0,4,11,False
full_sample,pseudo,pre_third,T,release_dfm,0.07628200203124026,0.05385949810490515,-0.03760276360685075,0.10735871107844404,,1.0,4,11,True
exclude_pandemic,exact,pre_advance,A,monthly_mixed_frequency_kalman_em,0.3251270011807051,0.2905000022977434,-0.09180505539767486,0.5966203941594435,,1.0,4,11,False
exclude_pandemic,exact,pre_second,S,bridge,0.15875445621736395,0.11752955582833655,-0.09002654859154716,0.21501580099954354,,1.0,4,11,False
exclude_pandemic,exact,pre_third,T,release_dfm,0.07635804231071469,0.0540550364914923,-0.03729351933627855,0.10746572959102943,,1.0,4,11,True
exclude_pandemic,pseudo,pre_advance,A,monthly_mixed_frequency_kalman_em,0.3400130707834623,0.3080323209824926,-0.11287274282137545,0.6239368971925019,,1.0,4,11,False
exclude_pandemic,pseudo,pre_second,S,no_revision,0.18521783796384184,0.13862499999999994,0.03162499999999998,0.25085759945328223,,1.0,4,11,False
exclude_pandemic,pseudo,pre_third,T,release_dfm,0.07628200203124026,0.05385949810490515,-0.03760276360685075,0.10735871107844404,,1.0,4,11,True
post_pandemic,exact,pre_advance,A,monthly_mixed_frequency_kalman_em,0.3251270011807051,0.2905000022977434,-0.09180505539767486,0.5966203941594435,,1.0,4,11,False
post_pandemic,exact,pre_second,S,bridge,0.15875445621736395,0.11752955582833655,-0.09002654859154716,0.21501580099954354,,1.0,4,11,False
post_pandemic,exact,pre_third,T,release_dfm,0.07635804231071469,0.0540550364914923,-0.03729351933627855,0.10746572959102943,,1.0,4,11,True
post_pandemic,pseudo,pre_advance,A,monthly_mixed_frequency_kalman_em,0.3400130707834623,0.3080323209824926,-0.11287274282137545,0.6239368971925019,,1.0,4,11,False
post_pandemic,pseudo,pre_second,S,no_revision,0.18521783796384184,0.13862499999999994,0.03162499999999998,0.25085759945328223,,1.0,4,11,False
post_pandemic,pseudo,pre_third,T,release_dfm,0.07628200203124026,0.05385949810490515,-0.03760276360685075,0.10735871107844404,,1.0,4,11,True
