model_id,timing_mode,checkpoint_id,outcome_id,revision_size_bin,n_obs,RMSE,MAE,bias
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,abs_0p2_0p5,1,0.2678000000000002,0.2678000000000002,-0.2678000000000002
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,abs_gt_0p5,3,0.589050043148571,0.5888666666666666,0.18886666666666663
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,abs_le_0p1,2,0.0666882673339172,0.05135,-0.05135
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.1112999999999999,0.1112999999999999,-0.1112999999999999
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.3404999999999998,0.3404999999999998,0.3404999999999998
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,abs_le_0p1,1,0.0381,0.0381,-0.0381
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,2,0.13526908368137924,0.13234999999999994,-0.13234999999999994
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2393999999999998,0.2393999999999998,-0.2393999999999998
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,1,0.2678000000000002,0.2678000000000002,-0.2678000000000002
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,abs_gt_0p5,3,0.589050043148571,0.5888666666666666,0.18886666666666663
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,abs_le_0p1,2,0.15070531740888587,0.13193723496694915,0.13193723496694915
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.1185158640286618,0.1185158640286618,-0.1185158640286618
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.5700723323416164,0.5700723323416164,0.5700723323416164
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,abs_le_0p1,1,0.0379682394959384,0.0379682394959384,-0.0379682394959384
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,abs_0p1_0p2,2,0.1339620767884908,0.13108323041822095,-0.13108323041822095
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2390906397785404,0.2390906397785404,-0.2390906397785404
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,abs_0p2_0p5,1,0.2310836207640774,0.2310836207640774,-0.2310836207640774
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,abs_gt_0p5,3,0.6476136185685939,0.6456839226340758,0.2622884910565438
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,abs_le_0p1,2,0.14923227634247246,0.13046814719736965,0.13046814719736965
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.0979488655104514,0.0979488655104514,-0.0979488655104514
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.5691244545191394,0.5691244545191394,0.5691244545191394
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,abs_le_0p1,1,0.0379681486960654,0.0379681486960654,-0.0379681486960654
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,2,0.1339635201015823,0.131084576174246,-0.131084576174246
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2390926288292969,0.2390926288292969,-0.2390926288292969
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,1,0.2310832718608293,0.2310832718608293,-0.2310832718608293
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,abs_gt_0p5,3,0.6476309021057003,0.6457030647728988,0.262272722487042
midas_umidas,exact,pre_advance,DELTA_SA,abs_le_0p1,2,0.9617074524147453,0.8706766129116711,-0.4084157927391151
midas_umidas,exact,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.0188834001201376,0.0188834001201376,-0.0188834001201376
midas_umidas,exact,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.0273716580908098,0.0273716580908098,0.0273716580908098
midas_umidas,exact,pre_second,DELTA_TS,abs_le_0p1,1,0.0132660707055132,0.0132660707055132,0.0132660707055132
midas_umidas,exact,pre_second,DELTA_TS,abs_0p1_0p2,2,0.644461366204156,0.5699665796451502,-0.5699665796451502
midas_umidas,exact,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2378457024058513,0.2378457024058513,-0.2378457024058513
midas_umidas,exact,pre_third,DELTA_MT,abs_0p2_0p5,1,2.100255038834276,2.100255038834276,-2.100255038834276
midas_umidas,exact,pre_third,DELTA_MT,abs_gt_0p5,3,3.6004634776951874,2.8454223308075033,2.1900673826893935
midas_umidas,pseudo,pre_advance,DELTA_SA,abs_le_0p1,2,0.9624117196047327,0.868584441724998,-0.4144844817671852
midas_umidas,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.0350210989118733,0.0350210989118733,-0.0350210989118733
midas_umidas,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.0243372973078461,0.0243372973078461,0.0243372973078461
midas_umidas,pseudo,pre_second,DELTA_TS,abs_le_0p1,1,0.020579698832893,0.020579698832893,0.020579698832893
midas_umidas,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,2,0.6580694482116964,0.5696377170739866,-0.5696377170739866
midas_umidas,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2394375627819149,0.2394375627819149,-0.2394375627819149
midas_umidas,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,1,2.052395994582248,2.052395994582248,-2.052395994582248
midas_umidas,pseudo,pre_third,DELTA_MT,abs_gt_0p5,3,3.7072971483595945,3.031806881972395,2.41818014861266
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,abs_le_0p1,2,0.03270855788721614,0.02570738201432585,0.02022326059345735
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.0601140112455831,0.0601140112455831,-0.0601140112455831
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.4717835208066077,0.4717835208066077,0.4717835208066077
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,abs_le_0p1,1,0.0790727528648846,0.0790727528648846,-0.0790727528648846
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,abs_0p1_0p2,2,0.058997442358807516,0.0585004863905159,-0.0585004863905159
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2777666038812225,0.2777666038812225,-0.2777666038812225
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,abs_0p2_0p5,1,0.303882252057269,0.303882252057269,-0.303882252057269
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,abs_gt_0p5,3,0.6610423540285262,0.6609072046039003,0.23289687740937207
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,abs_le_0p1,2,0.032866753433001855,0.02601062252152305,0.02009156532648905
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.060843247153334,0.060843247153334,-0.060843247153334
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.4712531437159757,0.4712531437159757,0.4712531437159757
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,abs_le_0p1,1,0.0786127221447472,0.0786127221447472,-0.0786127221447472
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,2,0.05995966500620321,0.0592590851172729,-0.0592590851172729
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2773131713976888,0.2773131713976888,-0.2773131713976888
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,1,0.3036295247204355,0.3036295247204355,-0.3036295247204355
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,abs_gt_0p5,3,0.659047992809704,0.6589047375603703,0.23257823200426
no_revision,exact,pre_advance,DELTA_SA,abs_le_0p1,2,0.0666882673339172,0.05135,-0.05135
no_revision,exact,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.1112999999999999,0.1112999999999999,-0.1112999999999999
no_revision,exact,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.3404999999999998,0.3404999999999998,0.3404999999999998
no_revision,exact,pre_second,DELTA_TS,abs_le_0p1,1,0.0381,0.0381,-0.0381
no_revision,exact,pre_second,DELTA_TS,abs_0p1_0p2,2,0.13526908368137924,0.13234999999999994,-0.13234999999999994
no_revision,exact,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2393999999999998,0.2393999999999998,-0.2393999999999998
no_revision,exact,pre_third,DELTA_MT,abs_0p2_0p5,1,0.2678000000000002,0.2678000000000002,-0.2678000000000002
no_revision,exact,pre_third,DELTA_MT,abs_gt_0p5,3,0.589050043148571,0.5888666666666666,0.18886666666666663
no_revision,pseudo,pre_advance,DELTA_SA,abs_le_0p1,2,0.0666882673339172,0.05135,-0.05135
no_revision,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.1112999999999999,0.1112999999999999,-0.1112999999999999
no_revision,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.3404999999999998,0.3404999999999998,0.3404999999999998
no_revision,pseudo,pre_second,DELTA_TS,abs_le_0p1,1,0.0381,0.0381,-0.0381
no_revision,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,2,0.13526908368137924,0.13234999999999994,-0.13234999999999994
no_revision,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2393999999999998,0.2393999999999998,-0.2393999999999998
no_revision,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,1,0.2678000000000002,0.2678000000000002,-0.2678000000000002
no_revision,pseudo,pre_third,DELTA_MT,abs_gt_0p5,3,0.589050043148571,0.5888666666666666,0.18886666666666663
release_dfm,exact,pre_advance,DELTA_SA,abs_le_0p1,2,0.05920438204374722,0.0426977243315628,0.041012963683302
release_dfm,exact,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.0185088725770867,0.0185088725770867,-0.0185088725770867
release_dfm,exact,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.4350637549958493,0.4350637549958493,0.4350637549958493
release_dfm,exact,pre_second,DELTA_TS,abs_le_0p1,1,0.0130333422119748,0.0130333422119748,0.0130333422119748
release_dfm,exact,pre_second,DELTA_TS,abs_0p1_0p2,2,0.08740976505589972,0.0826002863856172,-0.0826002863856172
release_dfm,exact,pre_second,DELTA_TS,abs_0p2_0p5,1,0.1878749303671045,0.1878749303671045,-0.1878749303671045
release_dfm,exact,pre_third,DELTA_MT,abs_0p2_0p5,1,0.1005692754348057,0.1005692754348057,-0.1005692754348057
release_dfm,exact,pre_third,DELTA_MT,abs_gt_0p5,3,0.7456060711267979,0.7103790516788653,0.44842908061931874
release_dfm,pseudo,pre_advance,DELTA_SA,abs_le_0p1,2,0.059206184913015276,0.0426954430802379,0.041017940856853397
release_dfm,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.0185866195399175,0.0185866195399175,-0.0185866195399175
release_dfm,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.4350643843519088,0.4350643843519088,0.4350643843519088
release_dfm,pseudo,pre_second,DELTA_TS,abs_le_0p1,1,0.0130279507895707,0.0130279507895707,0.0130279507895707
release_dfm,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,2,0.08735033209855046,0.08254925634161145,-0.08254925634161145
release_dfm,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,1,0.1878257137983059,0.1878257137983059,-0.1878257137983059
release_dfm,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,1,0.0983433123555084,0.0983433123555084,-0.0983433123555084
release_dfm,pseudo,pre_third,DELTA_MT,abs_gt_0p5,3,0.7429343517430214,0.7042984332145568,0.45636142556618126
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,abs_le_0p1,2,0.1616719740418715,0.1489665474693522,0.1489665474693522
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.154976892254528,0.154976892254528,-0.154976892254528
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.5782700975847097,0.5782700975847097,0.5782700975847097
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,abs_le_0p1,1,0.0377960212519963,0.0377960212519963,-0.0377960212519963
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,abs_0p1_0p2,2,0.13398967853382923,0.1311030346853219,-0.1311030346853219
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2390100644793031,0.2390100644793031,-0.2390100644793031
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,abs_0p2_0p5,1,0.230558373114404,0.230558373114404,-0.230558373114404
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,abs_gt_0p5,3,0.6494624591943473,0.6473620324189207,0.2649850569812205
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,abs_le_0p1,2,0.16093709517014554,0.14796019682020886,0.14796019682020886
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.1368954646859075,0.1368954646859075,-0.1368954646859075
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.5768357685833827,0.5768357685833827,0.5768357685833827
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,abs_le_0p1,1,0.0377958237010886,0.0377958237010886,-0.0377958237010886
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,2,0.13399339514490677,0.13110652359762803,-0.13110652359762803
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2390080498919151,0.2390080498919151,-0.2390080498919151
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,1,0.2305403077058394,0.2305403077058394,-0.2305403077058394
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,abs_gt_0p5,3,0.6495128626628223,0.6474074342246814,0.2650618391566342
spf,exact,pre_advance,DELTA_SA,abs_le_0p1,2,0.0666882673339172,0.05135,-0.05135
spf,exact,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.1112999999999999,0.1112999999999999,-0.1112999999999999
spf,exact,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.3404999999999998,0.3404999999999998,0.3404999999999998
spf,exact,pre_second,DELTA_TS,abs_le_0p1,1,0.0381,0.0381,-0.0381
spf,exact,pre_second,DELTA_TS,abs_0p1_0p2,2,0.13526908368137924,0.13234999999999994,-0.13234999999999994
spf,exact,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2393999999999998,0.2393999999999998,-0.2393999999999998
spf,exact,pre_third,DELTA_MT,abs_0p2_0p5,1,0.2678000000000002,0.2678000000000002,-0.2678000000000002
spf,exact,pre_third,DELTA_MT,abs_gt_0p5,3,0.589050043148571,0.5888666666666666,0.18886666666666663
spf,pseudo,pre_advance,DELTA_SA,abs_le_0p1,2,0.0666882673339172,0.05135,-0.05135
spf,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.1112999999999999,0.1112999999999999,-0.1112999999999999
spf,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.3404999999999998,0.3404999999999998,0.3404999999999998
spf,pseudo,pre_second,DELTA_TS,abs_le_0p1,1,0.0381,0.0381,-0.0381
spf,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,2,0.13526908368137924,0.13234999999999994,-0.13234999999999994
spf,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,1,0.2393999999999998,0.2393999999999998,-0.2393999999999998
spf,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,1,0.2678000000000002,0.2678000000000002,-0.2678000000000002
spf,pseudo,pre_third,DELTA_MT,abs_gt_0p5,3,0.589050043148571,0.5888666666666666,0.18886666666666663
standard_dfm,exact,pre_advance,DELTA_SA,abs_le_0p1,2,0.05920438204374722,0.0426977243315628,0.041012963683302
standard_dfm,exact,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.0185088725770867,0.0185088725770867,-0.0185088725770867
standard_dfm,exact,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.4350637549958493,0.4350637549958493,0.4350637549958493
standard_dfm,exact,pre_second,DELTA_TS,abs_le_0p1,1,0.0291426054839711,0.0291426054839711,0.0291426054839711
standard_dfm,exact,pre_second,DELTA_TS,abs_0p1_0p2,2,0.07441738993669682,0.0677874477024617,-0.0677874477024617
standard_dfm,exact,pre_second,DELTA_TS,abs_0p2_0p5,1,0.1733980761204887,0.1733980761204887,-0.1733980761204887
standard_dfm,exact,pre_third,DELTA_MT,abs_0p2_0p5,1,0.0506385233812696,0.0506385233812696,0.0506385233812696
standard_dfm,exact,pre_third,DELTA_MT,abs_gt_0p5,3,0.7556592106386879,0.6959400280745389,0.5094833076131373
standard_dfm,pseudo,pre_advance,DELTA_SA,abs_le_0p1,2,0.059206184913015276,0.0426954430802379,0.041017940856853397
standard_dfm,pseudo,pre_advance,DELTA_SA,abs_0p1_0p2,1,0.0185866195399175,0.0185866195399175,-0.0185866195399175
standard_dfm,pseudo,pre_advance,DELTA_SA,abs_0p2_0p5,1,0.4350643843519088,0.4350643843519088,0.4350643843519088
standard_dfm,pseudo,pre_second,DELTA_TS,abs_le_0p1,1,0.0291543060229311,0.0291543060229311,0.0291543060229311
standard_dfm,pseudo,pre_second,DELTA_TS,abs_0p1_0p2,2,0.07452754828671358,0.06788179110570065,-0.06788179110570065
standard_dfm,pseudo,pre_second,DELTA_TS,abs_0p2_0p5,1,0.1735193450246313,0.1735193450246313,-0.1735193450246313
standard_dfm,pseudo,pre_third,DELTA_MT,abs_0p2_0p5,1,0.0505868793554857,0.0505868793554857,0.0505868793554857
standard_dfm,pseudo,pre_third,DELTA_MT,abs_gt_0p5,3,0.7543761212362978,0.6941161753299118,0.5098064667868187
