model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,n_indicators,initialization_seed,initialization_jitter
monthly_mixed_frequency_kalman_em,exact,2024:Q4:pre_second:exact,2025-02-26,pre_second,S,2024:Q4,2.23293237690409,5.053936448278384,2.248096183057652,model_implied_state_space,2.3451,-0.11216762309590989,False,False,2,-7584.861030594111,-8733.635195700868,-7584.861030594111,560.3487035233502,0.06878643219515104,3.0,14,,0.0
standard_dfm,exact,2024:Q4:pre_second:exact,2025-02-26,pre_second,S,2024:Q4,2.378222366758939,,,not_available,2.3451,0.03312236675893887,False,True,0,,,,,,,14,,0.0
release_dfm,exact,2024:Q4:pre_second:exact,2025-02-26,pre_second,S,2024:Q4,2.3605377701599086,,,not_available,2.3451,0.01543777015990866,False,True,0,,,,,,,14,,0.0
revision_dfm_kalman_em,exact,2024:Q4:pre_second:exact,2025-02-26,pre_second,S,2024:Q4,2.425441644438571,5.605623654825283,2.3676198290319506,model_implied_state_space,2.3451,0.08034164443857117,False,False,2,-2612.0912129194758,-3622.810422391235,-2612.0912129194758,383.9707444712508,0.12811571796985463,3.0,14,,0.0
indicator_revision_only_dfm_kalman_em,exact,2024:Q4:pre_second:exact,2025-02-26,pre_second,S,2024:Q4,2.3487728220334714,5.2548691586605685,2.2923501387572904,model_implied_state_space,2.3451,0.0036728220334714123,False,False,2,-4427.2722049614695,-5861.361118025714,-4427.2722049614695,419.97556477911985,0.0866241959415352,3.0,14,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2024:Q4:pre_second:exact,2025-02-26,pre_second,S,2024:Q4,2.4545678634433616,5.534094749132655,2.3524656743792574,model_implied_state_space,2.3451,0.10946786344336168,False,False,2,-4473.655843167542,-5875.401390351611,-4473.655843167542,391.5543630127286,0.08046392293440997,3.0,14,,0.0
ar,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.6712239159811935,,,not_available,2.4495,0.22172391598119345,False,True,0,,,,,,,14,,0.0
no_revision,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.3451,,,not_available,2.4495,-0.10440000000000005,False,True,0,,,,,,,14,,0.0
bridge,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.494763490806641,,,not_available,2.4495,0.04526349080664094,False,True,0,,,,,,,14,,0.0
midas_umidas,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.807123461010068,,,not_available,2.4495,0.35762346101006814,False,True,0,,,,,,,14,,0.0
monthly_mixed_frequency_kalman_em,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.4755005342968937,6.720813323590275,2.5924531478100574,model_implied_state_space,2.4495,0.02600053429689364,False,False,2,-7722.442122853494,-8790.657522762107,-7722.442122853494,541.533961508414,0.06552154004813708,3.0,14,,0.0
standard_dfm,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.486521151153671,,,not_available,2.4495,0.037021151153671106,False,True,0,,,,,,,14,,0.0
release_dfm,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.413905476816721,,,not_available,2.4495,-0.03559452318327905,False,True,0,,,,,,,14,,0.0
revision_dfm_kalman_em,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.4421966351419258,4.232605769571298,2.057329766851026,model_implied_state_space,2.4495,-0.007303364858074257,False,False,2,-2573.5301323188637,-3600.085937096257,-2573.5301323188637,360.8026413972548,0.12291711680120009,3.0,14,,0.0
indicator_revision_only_dfm_kalman_em,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.3589547156559663,4.632740883984384,2.1523802833106385,model_implied_state_space,2.4495,-0.09054528434403375,False,False,2,-4427.49677926748,-5862.590358213855,-4427.49677926748,420.49664007215506,0.08671833589112621,3.0,14,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2024:Q4:pre_third:exact,2025-03-26,pre_third,T,2024:Q4,2.4216221867154464,4.720620872372069,2.172698983378063,model_implied_state_space,2.4495,-0.027877813284553632,False,False,2,-4473.9820097167185,-5876.601153143409,-4473.9820097167185,391.96107614154334,0.08053537286689329,3.0,14,,0.0
ar,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,2.5030214835002664,,,not_available,2.2512,0.25182148350026656,False,True,0,,,,,,,14,,0.0
no_revision,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,2.444247371944305,,,not_available,2.2512,0.1930473719443051,False,True,0,,,,,,,14,,0.0
bridge,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,2.5807494318233606,,,not_available,2.2512,0.3295494318233607,False,True,0,,,,,,,14,,0.0
midas_umidas,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,1.4424450586078983,,,not_available,2.2512,-0.8087549413921016,False,True,0,,,,,,,14,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,2.4878870351419473,14.494943324270904,3.8072225209817856,model_implied_state_space,2.2512,0.23668703514194744,False,False,2,-7691.447501173387,-8752.020968437364,-7691.447501173387,537.8331214366171,0.06534809031408924,3.0,14,,0.0
standard_dfm,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,2.108117712320259,,,not_available,2.2512,-0.14308228767974107,False,True,0,,,,,,,14,,0.0
release_dfm,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,2.108117712320259,,,not_available,2.2512,-0.14308228767974107,False,True,0,,,,,,,14,,0.0
revision_dfm_kalman_em,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,2.395379103744911,11.663090778328655,3.415126758749762,model_implied_state_space,2.2512,0.14417910374491116,False,False,2,-2573.3888379384125,-3597.6304148020954,-2573.3888379384125,359.9625460200323,0.12267192947234636,3.0,14,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,2.5209291320428937,8.295965427701718,2.8802717628206054,model_implied_state_space,2.2512,0.26972913204289384,False,False,2,-4427.886639344746,-5860.050585570527,-4427.886639344746,419.5081138239566,0.08652515630039903,3.0,14,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2024:Q4:pre_advance:pseudo,2025-01-31,pre_advance,A,2024:Q4,2.3717995705010306,11.486899089967254,3.3892328173153365,model_implied_state_space,2.2512,0.12059957050103076,False,False,2,-4474.291208505036,-5873.997755835429,-4474.291208505036,391.02744519329553,0.08035385124155821,3.0,14,,0.0
ar,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,2.5915876882913262,,,not_available,2.3451,0.24648768829132628,False,True,0,,,,,,,14,,0.0
no_revision,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,2.2512,,,not_available,2.3451,-0.0939000000000001,False,True,0,,,,,,,14,,0.0
bridge,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,2.2206875498240026,,,not_available,2.3451,-0.12441245017599734,False,True,0,,,,,,,14,,0.0
midas_umidas,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,0.9503292571517172,,,not_available,2.3451,-1.3947707428482827,False,True,0,,,,,,,14,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,2.231085501059127,5.053754028824931,2.2480556107056007,model_implied_state_space,2.3451,-0.11401449894087312,False,False,2,-7587.297323197155,-8736.353042009172,-7587.297323197155,560.4535674455637,0.06877785012291117,3.0,14,,0.0
standard_dfm,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,2.3688770371998857,,,not_available,2.3451,0.023777037199885775,False,True,0,,,,,,,14,,0.0
release_dfm,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,2.3606688941766256,,,not_available,2.3451,0.015568894176625658,False,True,0,,,,,,,14,,0.0
revision_dfm_kalman_em,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,2.4274413248253044,5.605639614180658,2.367623199366964,model_implied_state_space,2.3451,0.08234132482530443,False,False,2,-2612.07766468155,-3622.8120917510505,-2612.07766468155,383.9865961555297,0.12812090857480724,3.0,14,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,2.350289448033455,5.254887788092674,2.292354202145182,model_implied_state_space,2.3451,0.005189448033454891,False,False,2,-4427.306527285647,-5861.405935455937,-4427.306527285647,419.97396789386676,0.08662328186486593,3.0,14,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2024:Q4:pre_second:pseudo,2025-02-28,pre_second,S,2024:Q4,2.455967270710949,5.534114683934914,2.3524699113771708,model_implied_state_space,2.3451,0.11086727071094904,False,False,2,-4473.6902279402875,-5875.4461693007825,-4473.6902279402875,391.5528351910116,0.08046306567741761,3.0,14,,0.0
ar,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.6712239159811935,,,not_available,2.4495,0.22172391598119345,False,True,0,,,,,,,14,,0.0
no_revision,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.3451,,,not_available,2.4495,-0.10440000000000005,False,True,0,,,,,,,14,,0.0
bridge,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.436759256767303,,,not_available,2.4495,-0.012740743232697138,False,True,0,,,,,,,14,,0.0
midas_umidas,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.801293300904945,,,not_available,2.4495,0.3517933009049452,False,True,0,,,,,,,14,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.469409194857089,6.720784209886866,2.5924475327163066,model_implied_state_space,2.4495,0.019909194857088863,False,False,2,-7723.774722302989,-8791.999099907305,-7723.774722302989,541.5091838707867,0.06550817634830494,3.0,14,,0.0
standard_dfm,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.46420038506083,,,not_available,2.4495,0.014700385060829824,False,True,0,,,,,,,14,,0.0
release_dfm,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.4140857663958926,,,not_available,2.4495,-0.03541423360410745,False,True,0,,,,,,,14,,0.0
revision_dfm_kalman_em,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.4410048472950137,4.232603748141445,2.0573292755758485,model_implied_state_space,2.4495,-0.008495152704986353,False,False,2,-2573.518258288395,-3600.0855032425316,-2573.518258288395,360.8066426852206,0.1229188096232703,3.0,14,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.3582401929939825,4.632739261619111,2.1523799064335996,model_implied_state_space,2.4495,-0.09125980700601755,False,False,2,-4427.498658552799,-5862.593422730148,-4427.498658552799,420.49383731418493,0.08671777439799937,3.0,14,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2024:Q4:pre_third:pseudo,2025-03-31,pre_third,T,2024:Q4,2.4209045067292716,4.720618991068614,2.1726985504364413,model_implied_state_space,2.4495,-0.02859549327072841,False,False,2,-4473.983898931714,-5876.604212818818,-4473.983898931714,391.958263167171,0.08053481017702041,3.0,14,,0.0
