model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement
ar,pseudo,pre_second,S,1,0.24648768829132628,0.24648768829132628,0.24648768829132628,1.0,1.0,1.0,1.0,0.0,,,
bridge,pseudo,pre_second,S,1,0.12441245017599734,0.12441245017599734,-0.12441245017599734,0.5047410320508706,,1.0,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,1,0.005189448033454891,0.005189448033454891,0.005189448033454891,0.021053579062826983,,1.0,0.0,2.0,0.08662328186486593,0.08662328186486593,0.08662328186486593
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,1,0.11086727071094904,0.11086727071094904,0.11086727071094904,0.4497882692620083,,1.0,0.0,2.0,0.08046306567741761,0.08046306567741761,0.08046306567741761
midas_umidas,pseudo,pre_second,S,1,1.3947707428482827,1.3947707428482827,-1.3947707428482827,5.65858178360531,,1.0,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,1,0.11401449894087312,0.11401449894087312,-0.11401449894087312,0.46255656715039756,,1.0,0.0,2.0,0.06877785012291117,0.06877785012291117,0.06877785012291117
no_revision,pseudo,pre_second,S,1,0.0939000000000001,0.0939000000000001,-0.0939000000000001,0.3809520899438139,,1.0,1.0,0.0,,,
release_dfm,pseudo,pre_second,S,1,0.015568894176625658,0.015568894176625658,0.015568894176625658,0.06316296884664124,,1.0,1.0,0.0,,,
revision_dfm_kalman_em,pseudo,pre_second,S,1,0.08234132482530443,0.08234132482530443,0.08234132482530443,0.3340585706170622,,1.0,0.0,2.0,0.12812090857480724,0.12812090857480724,0.12812090857480724
standard_dfm,pseudo,pre_second,S,1,0.023777037199885775,0.023777037199885775,0.023777037199885775,0.09646338673022668,,1.0,1.0,0.0,,,
ar,pseudo,pre_third,T,1,0.22172391598119345,0.22172391598119345,0.22172391598119345,1.0,1.0,1.0,1.0,0.0,,,
bridge,pseudo,pre_third,T,1,0.012740743232697138,0.012740743232697138,-0.012740743232697138,0.057462196517302194,,1.0,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,1,0.09125980700601755,0.09125980700601755,-0.09125980700601755,0.4115920765794078,,1.0,0.0,2.0,0.08671777439799937,0.08671777439799937,0.08671777439799937
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,1,0.02859549327072841,0.02859549327072841,-0.02859549327072841,0.12896891679088815,,1.0,0.0,2.0,0.08053481017702041,0.08053481017702041,0.08053481017702041
midas_umidas,pseudo,pre_third,T,1,0.3517933009049452,0.3517933009049452,0.3517933009049452,1.5866276731950928,,1.0,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,1,0.019909194857088863,0.019909194857088863,0.019909194857088863,0.08979272609806131,,1.0,0.0,2.0,0.06550817634830494,0.06550817634830494,0.06550817634830494
no_revision,pseudo,pre_third,T,1,0.10440000000000005,0.10440000000000005,-0.10440000000000005,0.4708558368094817,,1.0,1.0,0.0,,,
release_dfm,pseudo,pre_third,T,1,0.03541423360410745,0.03541423360410745,-0.03541423360410745,0.15972220879912327,,1.0,1.0,0.0,,,
revision_dfm_kalman_em,pseudo,pre_third,T,1,0.008495152704986353,0.008495152704986353,-0.008495152704986353,0.03831410187481493,,1.0,0.0,2.0,0.1229188096232703,0.1229188096232703,0.1229188096232703
standard_dfm,pseudo,pre_third,T,1,0.014700385060829824,0.014700385060829824,0.014700385060829824,0.06630040334519757,,1.0,1.0,0.0,,,
