timing_mode,checkpoint_id,outcome_id,model_id,mean_squared_error,initial_model_count,final_model_count,n_obs_final_set,alpha,bootstrap_reps,block_length,included_in_mcs_alpha_10pct,elimination_step,p_value_at_elimination,test_stat_at_elimination,last_set_p_value,last_set_test_stat,method_note
exact,pre_advance,DELTA_SA,ar,2.844937133091343e-05,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,bridge,0.00017209732507069786,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,indicator_revision_only_dfm_kalman_em,0.008817210000000018,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,joint_indicator_revision_dfm_full_kalman_em,0.003493300174916828,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,midas_umidas,0.11577304097502054,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,3.007558775882874e-05,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,no_revision,0.008817210000000018,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,release_dfm,2.8384184419281513e-06,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,revision_dfm_kalman_em,0.00742062082443646,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,DELTA_SA,standard_dfm,2.8384184419281513e-06,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,ar,0.0006132444190281001,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,bridge,0.0007669666382464916,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,indicator_revision_only_dfm_kalman_em,0.010899360000000002,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.01070403953502897,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,midas_umidas,0.013445632858257908,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.0025866446518360542,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,no_revision,0.010899360000000002,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,release_dfm,0.0029165979818683153,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,revision_dfm_kalman_em,0.010699890579986186,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,DELTA_TS,standard_dfm,0.0013750924281009005,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,ar,0.8735649123391177,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,bridge,0.529252850980533,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,indicator_revision_only_dfm_kalman_em,0.35820225000000006,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,joint_indicator_revision_dfm_full_kalman_em,0.4603441366288698,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,midas_umidas,2.6708842919435662,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,monthly_mixed_frequency_kalman_em,0.44861697223640323,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,no_revision,0.35820225000000006,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,release_dfm,0.8206155618779867,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,revision_dfm_kalman_em,0.4698195172044501,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_third,DELTA_MT,standard_dfm,0.833727126122411,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,ar,2.844937133091343e-05,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,bridge,0.00026802661433734487,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,indicator_revision_only_dfm_kalman_em,0.008817210000000018,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,joint_indicator_revision_dfm_full_kalman_em,0.0033666400828842808,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,midas_umidas,0.11956976279668674,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,3.503523807808377e-05,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,no_revision,0.008817210000000018,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,release_dfm,2.8140137094599407e-06,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,revision_dfm_kalman_em,0.007165157569398227,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_advance,DELTA_SA,standard_dfm,2.8140137094599407e-06,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,ar,0.0006132444190281001,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,bridge,0.0005023617432665605,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,indicator_revision_only_dfm_kalman_em,0.010899360000000002,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.010704191080909004,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,midas_umidas,0.013093644601156265,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.002512017789538195,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,no_revision,0.010899360000000002,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,release_dfm,0.0029147883917590455,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,revision_dfm_kalman_em,0.0107003088858179,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_second,DELTA_TS,standard_dfm,0.0013777374218265958,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,ar,0.8735649123391177,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,bridge,0.5374304032293927,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,indicator_revision_only_dfm_kalman_em,0.35820225000000006,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,joint_indicator_revision_dfm_full_kalman_em,0.4603429805210272,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,midas_umidas,2.7345427646649987,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,monthly_mixed_frequency_kalman_em,0.44609781038879626,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,no_revision,0.35820225000000006,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,release_dfm,0.8140713801816651,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,revision_dfm_kalman_em,0.4698170022210777,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
pseudo,pre_third,DELTA_MT,standard_dfm,0.8338648651865853,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
