timing_mode,checkpoint_id,outcome_id,model_id,mean_squared_error,initial_model_count,final_model_count,n_obs_final_set,alpha,bootstrap_reps,block_length,included_in_mcs_alpha_10pct,elimination_step,p_value_at_elimination,test_stat_at_elimination,last_set_p_value,last_set_test_stat,method_note
exact,pre_advance,A,ar,0.063414059552275,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,bridge,0.06385695331527351,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,indicator_revision_only_dfm_kalman_em,0.06936426880136642,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,joint_indicator_revision_dfm_full_kalman_em,0.012791478740724515,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,midas_umidas,0.6226978860345292,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,monthly_mixed_frequency_kalman_em,0.06134949723405973,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,no_revision,0.037267287814602874,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,release_dfm,0.030284568500856333,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,revision_dfm_kalman_em,0.018174488381826896,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_advance,A,standard_dfm,0.030284568500856333,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,ar,0.060756180479201984,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
exact,pre_second,S,bridge,0.005161294674342761,10,10,1,0.1,20,1,True,,,,,,Block-bootstrap MCS-style elimination using average squared-loss differentials.
