model_id,timing_mode,checkpoint_id,outcome_id,forecast_origin,forecast_origin_date,target_quarter,forecast_value,realized_value,forecast_error,calibration_n,predictive_variance,predictive_sd,log_score,crps,lower_68,upper_68,covered_68,lower_90,upper_90,covered_90,density_method
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,2024:Q4:pre_second:pseudo,2025-02-28,2024:Q4,2.455967270710949,2.3451,0.110867270710949,0,5.534114683934914,2.3524699113771708,-1.7755148611062859,0.551844472562259,0.10349735933377824,4.80843718208812,True,-1.4135013953119988,6.325435936733896,True,model_implied_state_space
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,2024:Q4:pre_third:pseudo,2025-03-31,2024:Q4,2.4209045067292716,2.4495,-0.0285954932707284,0,4.720618991068614,2.1726985504364413,-1.6949951094333253,0.5078988793966838,0.24820595629283027,4.593603057165713,True,-1.152866584228315,5.994675597686858,True,model_implied_state_space
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,2024:Q4:pre_advance:exact,2025-01-29,2024:Q4,2.4988883066155116,2.2512,0.2476883066155117,0,14.496063284769471,3.807369601807719,-2.2579931650995633,0.8961891848363348,-1.3084812951922076,6.30625790842323,True,-3.7636773920626974,8.761454005293722,True,model_implied_state_space
monthly_mixed_frequency_kalman_em,exact,pre_second,S,2024:Q4:pre_second:exact,2025-02-26,2024:Q4,2.23293237690409,2.3451,-0.1121676230959098,0,5.053936448278384,2.248096183057652,-1.7302669806792952,0.5276010224707369,-0.015163806153561943,4.481028559961742,True,-1.4648567835340498,5.9307215373422295,True,model_implied_state_space
monthly_mixed_frequency_kalman_em,exact,pre_third,T,2024:Q4:pre_third:exact,2025-03-26,2024:Q4,2.4755005342968937,2.4495,0.0260005342968936,0,6.720813323590275,2.5924531478100574,-1.8715934155577398,0.6059473097611296,-0.11695261351316377,5.0679536821069515,True,-1.7887054285802404,6.739706497174028,True,model_implied_state_space
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,2024:Q4:pre_advance:pseudo,2025-01-31,2024:Q4,2.4878870351419473,2.2512,0.2366870351419474,0,14.494943324270904,3.8072225209817856,-2.2577708833741474,0.8955970614511444,-1.3193354858398383,6.295109556123733,True,-3.7744367371062704,8.750210807390165,True,model_implied_state_space
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,2024:Q4:pre_second:pseudo,2025-02-28,2024:Q4,2.231085501059127,2.3451,-0.1140144989408731,0,5.053754028824931,2.2480556107056007,-1.730290306731692,0.527665680780395,-0.01697010964647383,4.4791411117647275,True,-1.4666369237985872,5.928807925916841,True,model_implied_state_space
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,2024:Q4:pre_third:pseudo,2025-03-31,2024:Q4,2.469409194857089,2.4495,0.0199091948570888,0,6.720784209886866,2.5924475327163066,-1.8715704448413688,0.605902963754197,-0.1230383378592177,5.061856727573396,True,-1.7947875320127236,6.733605921726902,True,model_implied_state_space
revision_dfm_kalman_em,exact,pre_advance,A,2024:Q4:pre_advance:exact,2025-01-29,2024:Q4,2.386012790127001,2.2512,0.1348127901270013,0,11.663107882864375,3.4151292629803014,-2.147933021356677,0.8002213536923474,-1.0291164728533002,5.801142053107302,True,-3.2313749645942558,8.003400544848258,True,model_implied_state_space
revision_dfm_kalman_em,exact,pre_second,S,2024:Q4:pre_second:exact,2025-02-26,2024:Q4,2.425441644438571,2.3451,0.0803416444385711,0,5.605623654825283,2.3676198290319506,-1.7813994336197045,0.5543883836149361,0.05782181540662057,4.793061473470521,True,-1.468946418586857,6.319829707463999,True,model_implied_state_space
revision_dfm_kalman_em,exact,pre_third,T,2024:Q4:pre_third:exact,2025-03-26,2024:Q4,2.4421966351419258,2.4495,-0.0073033648580742,0,4.232605769571298,2.057329766851026,-1.6403537464709508,0.48079797619364145,0.3848668682908998,4.499526401992952,True,-0.941809693698211,5.8262029639820625,True,model_implied_state_space
revision_dfm_kalman_em,pseudo,pre_advance,A,2024:Q4:pre_advance:pseudo,2025-01-31,2024:Q4,2.395379103744911,2.2512,0.1441791037449111,0,11.663090778328655,3.415126758749762,-2.148044314655976,0.8005259405793764,-1.019747655004851,5.810505862494673,True,-3.2220045318836603,8.012762739373482,True,model_implied_state_space
revision_dfm_kalman_em,pseudo,pre_second,S,2024:Q4:pre_second:pseudo,2025-02-28,2024:Q4,2.4274413248253044,2.3451,0.0823413248253044,0,5.605639614180658,2.367623199366964,-1.7814298721572799,0.5544439740077267,0.05981812545834053,4.795064524192268,True,-1.4669522819078948,6.321834931558504,True,model_implied_state_space
revision_dfm_kalman_em,pseudo,pre_third,T,2024:Q4:pre_third:pseudo,2025-03-31,2024:Q4,2.4410048472950137,2.4495,-0.0084951527049863,0,4.232603748141445,2.0573292755758485,-1.640355731901,0.4808015124602332,0.3836755717191651,4.498334122870862,True,-0.9430006734693657,5.825010368059393,True,model_implied_state_space
