model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,n_indicators,initialization_seed,initialization_jitter
bridge,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,2.4633884141498354,,,not_available,3.1705,-0.7071115858501646,False,True,0,,,,,,,14,4,0.02
midas_umidas,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,4.923193803822225,,,not_available,3.1705,1.752693803822225,False,True,0,,,,,,,14,4,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.6594276342989491,3.188071753329054,1.785517222915829,model_implied_state_space,3.1705,-1.511072365701051,False,True,54,-6287.947680874189,-7337.221342752908,-6287.947680874189,0.6241217620436146,9.923120072848489e-05,54.0,14,4,0.02
standard_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.8406746253161013,,,not_available,3.1705,-1.3298253746838988,False,True,0,,,,,,,14,4,0.02
release_dfm,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.8406746253161013,,,not_available,3.1705,-1.3298253746838988,False,True,0,,,,,,,14,4,0.02
revision_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.480484291550964,3.230047945365024,1.7972334142690047,model_implied_state_space,3.1705,-1.6900157084490361,False,True,21,-1989.6220683227114,-2968.605105800659,-1989.6220683227114,0.17966068858140716,9.024539509046611e-05,21.0,14,4,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.4688387036910944,3.710871721334907,1.9263623027184962,model_implied_state_space,3.1705,-1.7016612963089057,False,True,25,-3681.9153340248163,-4847.570197324803,-3681.9153340248163,0.3427813766957115,9.306471769175615e-05,25.0,14,4,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_advance:pseudo,2019-04-30,pre_advance,A,2019:Q1,1.5260339168482615,2.6557394428610053,1.6296439619932341,model_implied_state_space,3.1705,-1.6444660831517386,False,True,26,-3646.5798378668374,-4861.758568943165,-3646.5798378668374,0.34339966804782307,9.413566176899004e-05,26.0,14,4,0.02
ar,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,3.0088930533858775,,,not_available,3.0658,-0.05690694661412232,False,True,0,,,,,,,14,4,0.02
no_revision,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,3.1705,,,not_available,3.0658,0.10470000000000024,False,True,0,,,,,,,14,4,0.02
bridge,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,1.4218172198520036,,,not_available,3.0658,-1.6439827801479963,False,True,0,,,,,,,14,4,0.02
midas_umidas,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,3.7955827815763,,,not_available,3.0658,0.7297827815763003,False,True,0,,,,,,,14,4,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,3.3919479549178164,0.35098859636512447,0.5924429055741359,model_implied_state_space,3.0658,0.32614795491781656,False,True,50,-6314.183496918036,-7330.413930259353,-6314.183496918036,0.6163609765144429,9.759032749335954e-05,50.0,14,4,0.02
standard_dfm,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,1.7397240301912387,,,not_available,3.0658,-1.3260759698087612,False,True,0,,,,,,,14,4,0.02
release_dfm,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,3.2581766904090235,,,not_available,3.0658,0.1923766904090236,False,True,0,,,,,,,14,4,0.02
revision_dfm_kalman_em,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,3.3384445974301924,0.40192050692757275,0.6339720080000163,model_implied_state_space,3.0658,0.27264459743019254,False,True,21,-1990.441008830156,-2969.733302403505,-1990.441008830156,0.18449895876483424,9.263737486956712e-05,21.0,14,4,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,2.966149825938282,0.39283930765771513,0.6267689427992704,model_implied_state_space,3.0658,-0.09965017406171794,False,True,25,-3683.11848281457,-4848.774371890373,-3683.11848281457,0.3438981807576056,9.33374113225996e-05,25.0,14,4,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_second:pseudo,2019-05-31,pre_second,S,2019:Q1,3.2817360078776328,0.39009958909544845,0.6245795298402346,model_implied_state_space,3.0658,0.2159360078776329,False,True,26,-3647.754035130458,-4863.066624688711,-3647.754035130458,0.3442951445531435,9.435074459262268e-05,26.0,14,4,0.02
ar,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,2.445392866771208,,,not_available,3.1268,-0.6814071332287917,False,True,0,,,,,,,14,4,0.02
no_revision,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,3.0658,,,not_available,3.1268,-0.06099999999999994,False,True,0,,,,,,,14,4,0.02
bridge,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,2.2684052100145555,,,not_available,3.1268,-0.8583947899854443,False,True,0,,,,,,,14,4,0.02
midas_umidas,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,4.13209857753133,,,not_available,3.1268,1.0052985775313306,False,True,0,,,,,,,14,4,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,3.310186438213462,0.14291480612390647,0.37804074664499654,model_implied_state_space,3.1268,0.183386438213462,False,True,52,-6330.262917367987,-7350.951155117272,-6330.262917367987,0.6282721687175581,9.922346261347043e-05,52.0,14,4,0.02
standard_dfm,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,1.7705413071187412,,,not_available,3.1268,-1.3562586928812586,False,True,0,,,,,,,14,4,0.02
release_dfm,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,3.177975883912608,,,not_available,3.1268,0.05117588391260819,False,True,0,,,,,,,14,4,0.02
revision_dfm_kalman_em,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,3.090225286954256,0.14773379339870446,0.38436153995776484,model_implied_state_space,3.1268,-0.03657471304574367,False,True,23,-1989.410319382509,-2986.317358281604,-1989.410319382509,0.17878807787337792,8.981666643473092e-05,23.0,14,4,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,3.0587335043862285,0.15212769079179933,0.3900354993994769,model_implied_state_space,3.1268,-0.06806649561377132,False,True,25,-3681.8246028887643,-4849.412487414695,-3681.8246028887643,0.3454649219502244,9.3795539057356e-05,25.0,14,4,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q1:pre_third:pseudo,2019-06-30,pre_third,T,2019:Q1,3.0840748203219155,0.14739462914426762,0.38392008171528047,model_implied_state_space,3.1268,-0.04272517967808431,False,True,26,-3646.511780554394,-4863.675118259531,-3646.511780554394,0.34685703786180966,9.508510946321929e-05,26.0,14,4,0.02
ar,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,2.835856491574643,,,not_available,2.055,0.7808564915746428,False,True,0,,,,,,,14,4,0.02
no_revision,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,2.8870145085411787,,,not_available,2.055,0.8320145085411785,False,True,0,,,,,,,14,4,0.02
bridge,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,2.0272387884123937,,,not_available,2.055,-0.02776121158760647,False,True,0,,,,,,,14,4,0.02
midas_umidas,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,1.095853544431865,,,not_available,2.055,-0.9591464555681353,False,True,0,,,,,,,14,4,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,1.9529338367558156,3.214129048734322,1.792799221534392,model_implied_state_space,2.055,-0.1020661632441846,False,True,50,-6350.581332858644,-7371.17664482267,-6350.581332858644,0.6185725957329851,9.737927095175985e-05,50.0,14,4,0.02
standard_dfm,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,2.2075222586847105,,,not_available,2.055,0.15252225868471037,False,True,0,,,,,,,14,4,0.02
release_dfm,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,2.2075222586847105,,,not_available,2.055,0.15252225868471037,False,True,0,,,,,,,14,4,0.02
revision_dfm_kalman_em,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,1.9965358318697763,3.275128987365722,1.809731744586949,model_implied_state_space,2.055,-0.058464168130223815,False,True,21,-2007.8395310707426,-2991.211904615275,-2007.8395310707426,0.1829004109122252,9.103950660089747e-05,21.0,14,4,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,2.564122133388579,3.7366710850717766,1.9330470985135817,model_implied_state_space,2.055,0.5091221333885789,False,True,25,-3718.437131952521,-4888.5429219988455,-3718.437131952521,0.34796460829556963,9.354427722646815e-05,25.0,14,4,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q2:pre_advance:exact,2019-07-25,pre_advance,A,2019:Q2,2.536592755895065,2.6825035284351806,1.6378350125806875,model_implied_state_space,2.055,0.4815927558950648,False,True,26,-3683.246568373567,-4902.805051034726,-3683.246568373567,0.34754424901939274,9.432361839497727e-05,26.0,14,4,0.02
ar,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,2.809602293515929,,,not_available,2.0379,0.7717022935159288,False,True,0,,,,,,,14,4,0.02
no_revision,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,2.055,,,not_available,2.0379,0.017100000000000115,False,True,0,,,,,,,14,4,0.02
bridge,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,1.7903441270878622,,,not_available,2.0379,-0.24755587291213788,False,True,0,,,,,,,14,4,0.02
midas_umidas,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,2.1500769988566333,,,not_available,2.0379,0.11217699885663324,False,True,0,,,,,,,14,4,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,2.0583690569770954,0.348651806292067,0.5904674472755183,model_implied_state_space,2.0379,0.020469056977095335,False,True,52,-6368.1541381053285,-7418.865479658013,-6368.1541381053285,0.635894770505729,9.982978516147965e-05,52.0,14,4,0.02
standard_dfm,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,2.249521942147944,,,not_available,2.0379,0.21162194214794416,False,True,0,,,,,,,14,4,0.02
release_dfm,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,2.130270211283246,,,not_available,2.0379,0.09237021128324585,False,True,0,,,,,,,14,4,0.02
revision_dfm_kalman_em,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,2.1059800822158232,0.40032374546806965,0.632711423532142,model_implied_state_space,2.0379,0.06808008221582318,False,True,21,-2009.0567717666338,-2992.368803612846,-2009.0567717666338,0.18530785841244324,9.21818622198015e-05,21.0,14,4,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,2.1032634672359345,0.3908851455937026,0.6252080818365215,model_implied_state_space,2.0379,0.06536346723593445,False,True,25,-3719.772785654003,-4889.810135231654,-3719.772785654003,0.34782994765828334,9.347451576816016e-05,25.0,14,4,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q2:pre_second:exact,2019-08-28,pre_second,S,2019:Q2,2.10273268865747,0.3884372269175215,0.6232473240355882,model_implied_state_space,2.0379,0.06483268865747016,False,True,26,-3684.42451076899,-4904.178561421309,-3684.42451076899,0.3469887545702477,9.414277434591403e-05,26.0,14,4,0.02
ar,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,2.86498901665629,,,not_available,2.0143,0.8506890166562902,False,True,0,,,,,,,14,4,0.02
no_revision,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,2.0379,,,not_available,2.0143,0.023600000000000065,False,True,0,,,,,,,14,4,0.02
bridge,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,2.0335288624287204,,,not_available,2.0143,0.01922886242872046,False,True,0,,,,,,,14,4,0.02
midas_umidas,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,1.7094667106387418,,,not_available,2.0143,-0.3048332893612582,False,True,0,,,,,,,14,4,0.02
monthly_mixed_frequency_kalman_em,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,2.0327701108691314,0.14315155390113643,0.3783537417564896,model_implied_state_space,2.0143,0.018470110869131418,False,True,54,-6383.975003426527,-7438.317659323553,-6383.975003426527,0.6276238260634273,9.828732896482518e-05,54.0,14,4,0.02
standard_dfm,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,2.3153784836701568,,,not_available,2.0143,0.30107848367015677,False,True,0,,,,,,,14,4,0.02
release_dfm,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,2.1127219183232313,,,not_available,2.0143,0.09842191832323133,False,True,0,,,,,,,14,4,0.02
revision_dfm_kalman_em,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,2.045694772310446,0.14705204224272223,0.3834736526056545,model_implied_state_space,2.0143,0.03139477231044596,False,True,23,-2008.9805053812092,-3009.410257412501,-2008.9805053812092,0.18130954338971605,9.019649166727254e-05,23.0,14,4,0.02
indicator_revision_only_dfm_kalman_em,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,2.0423392438941805,0.1514417748027395,0.38915520657282676,model_implied_state_space,2.0143,0.028039243894180554,False,True,25,-3719.3081542016407,-4890.840542320782,-3719.3081542016407,0.34860458513321646,9.369436842297942e-05,25.0,14,4,0.02
joint_indicator_revision_dfm_full_kalman_em,exact,2019:Q2:pre_third:exact,2019-09-25,pre_third,T,2019:Q2,2.042368580682183,0.14671733400866827,0.383036987781426,model_implied_state_space,2.0143,0.028068580682182986,False,True,26,-3683.944053267304,-4905.179964377846,-3683.944053267304,0.3478700436817235,9.439416223211586e-05,26.0,14,4,0.02
ar,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,2.835856491574643,,,not_available,2.055,0.7808564915746428,False,True,0,,,,,,,14,4,0.02
no_revision,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,2.8870145085411787,,,not_available,2.055,0.8320145085411785,False,True,0,,,,,,,14,4,0.02
bridge,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,2.0262506423041557,,,not_available,2.055,-0.028749357695844413,False,True,0,,,,,,,14,4,0.02
midas_umidas,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,1.2162629624178303,,,not_available,2.055,-0.8387370375821699,False,True,0,,,,,,,14,4,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,1.9854003780147371,3.2156528952706047,1.793224162025095,model_implied_state_space,2.055,-0.06959962198526304,False,True,49,-6352.49700138712,-7372.402001919866,-6352.49700138712,0.6272247180922932,9.871143461681316e-05,49.0,14,4,0.02
standard_dfm,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,2.258550549919068,,,not_available,2.055,0.20355054991906796,False,True,0,,,,,,,14,4,0.02
release_dfm,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,2.258550549919068,,,not_available,2.055,0.20355054991906796,False,True,0,,,,,,,14,4,0.02
revision_dfm_kalman_em,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,2.021510907891008,3.27448063750879,1.8095526070022916,model_implied_state_space,2.055,-0.03348909210899231,False,True,21,-2007.5785190827246,-2990.8936343104083,-2007.5785190827246,0.18276881664382927,9.098583178838387e-05,21.0,14,4,0.02
indicator_revision_only_dfm_kalman_em,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,2.5772896584237617,3.735233088059497,1.9326751118746,model_implied_state_space,2.055,0.5222896584237615,False,True,25,-3717.8972103385886,-4888.26528627704,-3717.8972103385886,0.347427797400087,9.341353721066622e-05,25.0,14,4,0.02
joint_indicator_revision_dfm_full_kalman_em,pseudo,2019:Q2:pre_advance:pseudo,2019-07-31,pre_advance,A,2019:Q2,2.55550904131417,2.6805390831541813,1.6372351948190527,model_implied_state_space,2.055,0.50050904131417,False,True,26,-3682.704429009885,-4902.526826304046,-3682.704429009885,0.34682562977150155,9.414245508520352e-05,26.0,14,4,0.02
ar,pseudo,2019:Q2:pre_second:pseudo,2019-08-31,pre_second,S,2019:Q2,2.809602293515929,,,not_available,2.0379,0.7717022935159288,False,True,0,,,,,,,14,4,0.02
no_revision,pseudo,2019:Q2:pre_second:pseudo,2019-08-31,pre_second,S,2019:Q2,2.055,,,not_available,2.0379,0.017100000000000115,False,True,0,,,,,,,14,4,0.02
bridge,pseudo,2019:Q2:pre_second:pseudo,2019-08-31,pre_second,S,2019:Q2,1.7904080390729669,,,not_available,2.0379,-0.24749196092703318,False,True,0,,,,,,,14,4,0.02
midas_umidas,pseudo,2019:Q2:pre_second:pseudo,2019-08-31,pre_second,S,2019:Q2,2.146409259715819,,,not_available,2.0379,0.10850925971581882,False,True,0,,,,,,,14,4,0.02
monthly_mixed_frequency_kalman_em,pseudo,2019:Q2:pre_second:pseudo,2019-08-31,pre_second,S,2019:Q2,2.0577822748534356,0.34864346061422136,0.5904603802239583,model_implied_state_space,2.0379,0.019882274853435522,False,True,52,-6369.468280958436,-7420.230284323025,-6369.468280958436,0.6364165223421878,9.989107895116457e-05,52.0,14,4,0.02
standard_dfm,pseudo,2019:Q2:pre_second:pseudo,2019-08-31,pre_second,S,2019:Q2,2.248397659127057,,,not_available,2.0379,0.2104976591270571,False,True,0,,,,,,,14,4,0.02
release_dfm,pseudo,2019:Q2:pre_second:pseudo,2019-08-31,pre_second,S,2019:Q2,2.1302045363490407,,,not_available,2.0379,0.09230453634904068,False,True,0,,,,,,,14,4,0.02
revision_dfm_kalman_em,pseudo,2019:Q2:pre_second:pseudo,2019-08-31,pre_second,S,2019:Q2,2.10598096997862,0.4003236901209727,0.6327113797941148,model_implied_state_space,2.0379,0.06808096997861979,False,True,21,-2009.0624428653666,-2992.3708488452644,-2009.0624428653666,0.18531354547235424,9.218443093960667e-05,21.0,14,4,0.02
