model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,24,0.4853307494063903,0.28017749347371784,-0.025318851220620654,0.03965419917784216,0.17235654745266704,1.0,1.0,35.416666666666664,9.507071860059329e-05,9.476776593675161e-05,9.989107895116457e-05
no_revision,pseudo,pre_second,S,24,0.3091344361007569,0.1937374999999998,-0.07067916666666657,0.02525798853021928,0.172108511771336,1.0,1.0,0.0,,,
release_dfm,pseudo,pre_second,S,24,0.7387754130020294,0.29960690007717883,-0.0672195451445246,0.06036202612487784,0.1728264632823621,1.0,1.0,0.0,,,
revision_dfm_kalman_em,pseudo,pre_second,S,24,0.7303751046330443,0.3634324965573197,-0.009885910479317694,0.0596756745973341,0.17264413164290654,1.0,1.0,25.75,9.472948299702113e-05,9.460042690351102e-05,9.99169302756253e-05
standard_dfm,pseudo,pre_second,S,24,4.779551654376675,2.7020777460221983,0.7060222071780403,0.39051573285898655,0.20757060230900648,0.875,1.0,0.0,,,
ar,pseudo,pre_third,T,24,12.106716935312141,4.872120717856216,-0.6749672842987677,1.0,1.0,0.8333333333333334,1.0,0.0,,,
bridge,pseudo,pre_third,T,24,7.601352977976952,3.607425963077295,-0.13854907854780119,0.6278624517771441,0.19636289303198082,0.8333333333333334,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,24,0.23319110465042397,0.16323794902682884,-0.10959355152809241,0.019261299813681628,0.1704031249905531,1.0,1.0,42.25,9.030073687101493e-05,9.286945321450044e-05,9.946973849332982e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,24,0.2346992358626078,0.16862071471387716,-0.10245871523453798,0.019385869605826105,0.17041042743243975,1.0,1.0,42.833333333333336,9.217071112130306e-05,9.358484446149886e-05,9.806831844924309e-05
midas_umidas,pseudo,pre_third,T,24,10.494610498414424,3.767253717240458,0.36201509974596613,0.8668419815618533,0.26756240364781847,1.0,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,24,0.26681872742854373,0.20570684595189648,-0.0813487996061731,0.0220389002942906,0.1704643658628944,1.0,1.0,36.166666666666664,9.39078389301324e-05,9.411801494758017e-05,9.985588163406801e-05
no_revision,pseudo,pre_third,T,24,0.22793278797341424,0.16064166666666682,-0.1075833333333334,0.018826969292442416,0.17039907375120042,1.0,1.0,0.0,,,
release_dfm,pseudo,pre_third,T,24,0.3667663794332295,0.1995071758371295,-0.07899539775461209,0.030294454012009437,0.1705448027357041,1.0,1.0,0.0,,,
revision_dfm_kalman_em,pseudo,pre_third,T,24,0.23552683001751779,0.1665450218545286,-0.10350353945934178,0.01945422787003034,0.1704109371669468,1.0,1.0,25.958333333333332,9.487252364779708e-05,9.504614740414526e-05,9.97787112236355e-05
standard_dfm,pseudo,pre_third,T,24,4.712195866543578,2.6726649500931523,0.6404766172886805,0.3892216107571929,0.20361176057278987,0.875,1.0,0.0,,,
