timing_mode,checkpoint_id,revision_target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.5650492032192114,0.4009383312878267,0.0257923808265662,0.8332312445906442,0.0698098895977546,0.5822784810126582,79,11,False
exact,pre_second,DELTA_TS,revision_dfm_kalman_em,0.3613388505314377,0.2380469793886006,-0.0505173036253556,0.8858163768964127,0.0933115529590905,0.569620253164557,79,11,True
exact,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.0016142136324435,0.4698322611220735,0.2932787972804198,0.2575280557739766,0.0744052685209983,0.0,80,11,False
pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.5647636789458012,0.4002772416435672,0.02594781130569,0.832810205600873,0.0691460827339436,0.5822784810126582,79,11,False
pseudo,pre_second,DELTA_TS,revision_dfm_kalman_em,0.3613356334874492,0.2380176169054698,-0.0505451555785867,0.8858084903648481,0.0932941999494019,0.569620253164557,79,11,True
pseudo,pre_third,DELTA_MT,no_revision; spf; indicator_revision_only_dfm_kalman_em,1.0016142136324435,0.4698322611220735,0.2932787972804198,0.2575280557739766,0.0744052685209983,0.0,80,11,False
