source_family,source_dataset,source_file,source_sheet,target_variable_id,target_description,source_measure,source_measure_label,source_last_updated,target_quarter,target_year,target_quarter_number,release_stage,release_stage_order,release_date,release_date_status,value,notes
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1952:Q1,1952,1,mature,4,,quarter_vintage_period_only,4.2453228686596844,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1952:Q2,1952,2,mature,4,,quarter_vintage_period_only,0.849537102079978,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1952:Q3,1952,3,mature,4,,quarter_vintage_period_only,2.8720987935933806,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1952:Q4,1952,4,mature,4,,quarter_vintage_period_only,12.921407943353458,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1953:Q1,1953,1,mature,4,,quarter_vintage_period_only,7.372131956204697,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1953:Q2,1953,2,mature,4,,quarter_vintage_period_only,3.081170668322386,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1953:Q3,1953,3,mature,4,,quarter_vintage_period_only,-2.253527087302487,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1953:Q4,1953,4,mature,4,,quarter_vintage_period_only,-6.1095328232632085,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1954:Q1,1954,1,mature,4,,quarter_vintage_period_only,-1.9074369945855096,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1954:Q2,1954,2,mature,4,,quarter_vintage_period_only,0.4355844814391219,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1954:Q3,1954,3,mature,4,,quarter_vintage_period_only,4.496626043792062,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1954:Q4,1954,4,mature,4,,quarter_vintage_period_only,7.756285239147687,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1955:Q1,1955,1,mature,4,,quarter_vintage_period_only,11.253595727749044,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1955:Q2,1955,2,mature,4,,quarter_vintage_period_only,6.462558068455593,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1955:Q3,1955,3,mature,4,,quarter_vintage_period_only,5.371119156880866,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1955:Q4,1955,4,mature,4,,quarter_vintage_period_only,2.3968669010450583,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1956:Q1,1956,1,mature,4,,quarter_vintage_period_only,-1.5621018572588241,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1956:Q2,1956,2,mature,4,,quarter_vintage_period_only,3.2963007546079837,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1956:Q3,1956,3,mature,4,,quarter_vintage_period_only,-0.35642684470218455,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1956:Q4,1956,4,mature,4,,quarter_vintage_period_only,6.530499517251087,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1957:Q1,1957,1,mature,4,,quarter_vintage_period_only,2.5477793141917005,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1957:Q2,1957,2,mature,4,,quarter_vintage_period_only,-0.8724103785439752,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1957:Q3,1957,3,mature,4,,quarter_vintage_period_only,3.898593732144917,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1957:Q4,1957,4,mature,4,,quarter_vintage_period_only,-4.160688313979932,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1958:Q1,1958,1,mature,4,,quarter_vintage_period_only,-10.524592840693714,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1958:Q2,1958,2,mature,4,,quarter_vintage_period_only,2.6190227550173972,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1958:Q3,1958,3,mature,4,,quarter_vintage_period_only,9.152104174361142,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1958:Q4,1958,4,mature,4,,quarter_vintage_period_only,9.239365700973678,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1959:Q1,1959,1,mature,4,,quarter_vintage_period_only,7.601379161393851,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1959:Q2,1959,2,mature,4,,quarter_vintage_period_only,8.920986883895665,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1959:Q3,1959,3,mature,4,,quarter_vintage_period_only,0.27997318066823595,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1959:Q4,1959,4,mature,4,,quarter_vintage_period_only,1.1295659553766768,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1960:Q1,1960,1,mature,4,,quarter_vintage_period_only,8.900755344981803,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1960:Q2,1960,2,mature,4,,quarter_vintage_period_only,-2.1666672127537367,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1960:Q3,1960,3,mature,4,,quarter_vintage_period_only,1.961906522333834,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1960:Q4,1960,4,mature,4,,quarter_vintage_period_only,-5.164908497410892,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1961:Q1,1961,1,mature,4,,quarter_vintage_period_only,2.6881203982426882,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1961:Q2,1961,2,mature,4,,quarter_vintage_period_only,6.732388196059702,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,ROUTPUTQvQd_latest,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (latest),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1961:Q3,1961,3,mature,4,,quarter_vintage_period_only,7.616304141666319,"Mature robustness target selected using rule=latest; selected vintage_period=2026:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
