source_family,source_dataset,source_file,source_sheet,target_variable_id,target_description,source_measure,source_measure_label,source_last_updated,target_quarter,target_year,target_quarter_number,release_stage,release_stage_order,release_date,release_date_status,value,notes
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1980:Q2,1980,2,mature,4,,quarter_vintage_period_only,-10.414725645261669,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1981:Q2. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1980:Q3,1980,3,first,1,,not_provided_in_raw_file,0.9976,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1980:Q3,1980,3,second,2,,not_provided_in_raw_file,0.8832,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1980:Q3,1980,3,third,3,,not_provided_in_raw_file,2.3717,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1980:Q3,1980,3,mature,4,,quarter_vintage_period_only,2.343969640064003,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1981:Q3. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1980:Q4,1980,4,first,1,,not_provided_in_raw_file,5.0385,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1980:Q4,1980,4,second,2,,not_provided_in_raw_file,4.0271,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1980:Q4,1980,4,third,3,,not_provided_in_raw_file,3.7754,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1980:Q4,1980,4,mature,4,,quarter_vintage_period_only,3.7058591359819815,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1981:Q4. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q1,1981,1,first,1,,not_provided_in_raw_file,6.5074,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q1,1981,1,second,2,,not_provided_in_raw_file,8.4399,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q1,1981,1,third,3,,not_provided_in_raw_file,8.5544,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1981:Q1,1981,1,mature,4,,quarter_vintage_period_only,8.208149441473722,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1982:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q2,1981,2,first,1,,not_provided_in_raw_file,-1.9118,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q2,1981,2,second,2,,not_provided_in_raw_file,-2.353,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q2,1981,2,third,3,,not_provided_in_raw_file,-1.5733,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1981:Q2,1981,2,mature,4,,quarter_vintage_period_only,-1.585835300377525,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1982:Q2. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q3,1981,3,first,1,,not_provided_in_raw_file,-0.5814,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q3,1981,3,second,2,,not_provided_in_raw_file,0.6371,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q3,1981,3,third,3,,not_provided_in_raw_file,1.4378,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1981:Q3,1981,3,mature,4,,quarter_vintage_period_only,2.1775264557298613,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1982:Q3. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q4,1981,4,first,1,,not_provided_in_raw_file,-5.2249,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q4,1981,4,second,2,,not_provided_in_raw_file,-4.7169,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1981:Q4,1981,4,third,3,,not_provided_in_raw_file,-4.5132,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1981:Q4,1981,4,mature,4,,quarter_vintage_period_only,-5.412513843928579,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1982:Q4. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q1,1982,1,first,1,,not_provided_in_raw_file,-3.8927,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q1,1982,1,second,2,,not_provided_in_raw_file,-4.255,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q1,1982,1,third,3,,not_provided_in_raw_file,-3.6593,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1982:Q1,1982,1,mature,4,,quarter_vintage_period_only,-5.241901550058614,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1983:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q2,1982,2,first,1,,not_provided_in_raw_file,1.6694,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q2,1982,2,second,2,,not_provided_in_raw_file,1.257,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q2,1982,2,third,3,,not_provided_in_raw_file,2.1107,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1982:Q2,1982,2,mature,4,,quarter_vintage_period_only,2.0887775924606444,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1983:Q2. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q3,1982,3,first,1,,not_provided_in_raw_file,0.7597,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q3,1982,3,second,2,,not_provided_in_raw_file,0.0,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q3,1982,3,third,3,,not_provided_in_raw_file,0.7325,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1982:Q3,1982,3,mature,4,,quarter_vintage_period_only,-0.9680676994058501,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1983:Q3. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q4,1982,4,first,1,,not_provided_in_raw_file,-2.5146,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q4,1982,4,second,2,,not_provided_in_raw_file,-1.9304,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1982:Q4,1982,4,third,3,,not_provided_in_raw_file,-1.0491,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1982:Q4,1982,4,mature,4,,quarter_vintage_period_only,-1.348437091453647,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1983:Q4. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q1,1983,1,first,1,,not_provided_in_raw_file,3.0951,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q1,1983,1,second,2,,not_provided_in_raw_file,2.4594,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q1,1983,1,third,3,,not_provided_in_raw_file,2.5974,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1983:Q1,1983,1,mature,4,,quarter_vintage_period_only,2.53131314669659,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1984:Q1. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q2,1983,2,first,1,,not_provided_in_raw_file,8.6706,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q2,1983,2,second,2,,not_provided_in_raw_file,9.2431,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q2,1983,2,third,3,,not_provided_in_raw_file,9.7316,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1983:Q2,1983,2,mature,4,,quarter_vintage_period_only,9.286699952289368,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1984:Q2. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q3,1983,3,first,1,,not_provided_in_raw_file,7.909,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q3,1983,3,second,2,,not_provided_in_raw_file,7.6871,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q3,1983,3,third,3,,not_provided_in_raw_file,7.6316,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1983:Q3,1983,3,mature,4,,quarter_vintage_period_only,6.608280378989306,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1984:Q3. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q4,1983,4,first,1,,not_provided_in_raw_file,4.4765,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q4,1983,4,second,2,,not_provided_in_raw_file,4.8495,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,routput_first_second_third,data/raw/rtdsm/routput/routput_first_second_third.xlsx,DATA,ROUTPUT,Real GNP/GDP,qoq_annualized_percent,"Q/Q Growth (Annual Rate, Percentage Points)",2025-10-30,1983:Q4,1983,4,third,3,,not_provided_in_raw_file,5.0097,"RTDSM release-stage workbook provides first/second/third release values plus a raw Most_Recent column. The workbook does not expose exact publication dates for each row, so release_date is left blank. Most_Recent is preserved as a raw source column and should not be silently treated as the paper's ex-ante mature target."
RTDSM,ROUTPUTQvQd_mature_1y,data/bronze/targets/gdp_complete_vintages_long.csv,ROUTPUT,ROUTPUT,Real GNP/GDP mature target robustness (mature_1y),qoq_annualized_percent_from_complete_vintage_levels,"Q/Q Growth (Annual Rate, Percentage Points)",,1983:Q4,1983,4,mature,4,,quarter_vintage_period_only,5.763973059707794,"Mature robustness target selected using rule=mature_1y; selected vintage_period=1984:Q4. Complete-vintage workbook exposes quarter-coded vintage periods, not exact daily release dates."
