model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count
ar,exact,pre_advance,A,4,0.5449478501967144,0.4738680764754017,0.11822569626254781,1.0,1.0,1.0,1.0,0.0,,,,0.0,0.0
bridge,exact,pre_advance,A,4,0.5313621355918142,0.4645847440510615,0.11099131399059209,0.97506969777017,,1.0,1.0,0.0,,,,0.0,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,4,0.5309941054812458,0.46587093295445053,0.15617726719847952,0.9743943485409996,,1.0,0.0,2.0,0.08629171179597873,0.08656283290941205,0.08665881145568388,0.0,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,4,0.5184186427504074,0.43111475918435266,0.012566282213304525,0.9513178968653045,,1.0,0.0,2.0,0.07975057511826801,0.08040617242478167,0.08049391515197125,0.0,0.0
midas_umidas,exact,pre_advance,A,4,2.0170826937275375,1.610754054005682,-0.9749589783464869,3.701423343535375,,0.75,1.0,0.0,,,,0.0,0.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,4,0.32512700118070514,0.2905000022977435,-0.09180505539767486,0.5966203941594436,,1.0,0.0,2.0,0.0664332479754276,0.06555217313173886,0.06926886375254954,0.0,0.0
no_revision,exact,pre_advance,A,4,0.5997786872752903,0.47982952585361877,0.16017552795435336,1.1006166682899714,,1.0,1.0,0.0,,,,0.0,0.0
release_dfm,exact,pre_advance,A,4,0.584917310626408,0.47793481263086257,-0.4050055395886306,1.0733454777650107,,1.0,1.0,0.0,,,,0.0,0.0
revision_dfm_kalman_em,exact,pre_advance,A,4,0.5109307745347426,0.44704326840344827,0.06280606303269992,0.9375773743309704,,1.0,0.0,2.0,0.12432061296953058,0.12289352484758877,0.1288209015766801,0.0,0.0
spf,exact,pre_advance,A,4,0.7030634146362618,0.6590500000000001,-0.40819999999999995,1.2901480653285833,,1.0,1.0,0.0,,,,0.0,0.0
standard_dfm,exact,pre_advance,A,4,0.584917310626408,0.47793481263086257,-0.4050055395886306,1.0733454777650107,,1.0,1.0,0.0,,,,0.0,0.0
ar,exact,pre_second,S,4,0.738338556884482,0.5738277128651487,0.23210460617812212,1.0,1.0,1.0,1.0,0.0,,,,0.0,0.0
bridge,exact,pre_second,S,4,0.15875445621736395,0.11752955582833657,-0.09002654859154713,0.21501580099954354,,1.0,1.0,0.0,,,,0.0,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,4,0.32801152877325496,0.2425472257392728,0.05845452517620198,0.4442562638978836,,1.0,0.0,2.0,0.08679720255617682,0.08667978812460653,0.08723608297286445,0.0,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,4,0.4078161278939461,0.29888385804313145,0.14357768225545775,0.552342992373012,,1.0,0.0,2.0,0.08064546775966733,0.08052127016389415,0.08107933147119369,0.0,0.0
midas_umidas,exact,pre_second,S,4,0.7658994883569249,0.52310098948619,-0.52310098948619,1.037328311267855,,1.0,1.0,0.0,,,,0.0,0.0
monthly_mixed_frequency_kalman_em,exact,pre_second,S,4,0.340881250998698,0.2998868389995657,-0.025528972875507705,0.461686915602907,,1.0,0.0,2.0,0.06723880685889277,0.06713562175449403,0.06929877497724073,0.0,0.0
no_revision,exact,pre_second,S,4,0.18521783796384184,0.13862499999999994,0.03162499999999996,0.25085759945328223,,1.0,1.0,0.0,,,,0.0,0.0
release_dfm,exact,pre_second,S,4,0.23746820259722953,0.1488398511088887,0.1488398511088887,0.3216250870051515,,1.0,1.0,0.0,,,,0.0,0.0
revision_dfm_kalman_em,exact,pre_second,S,4,0.3830737543451413,0.24256636827372757,0.17245449158949566,0.5188321140393536,,1.0,0.0,2.0,0.12575047118512467,0.12557155289488375,0.1290358380930415,0.0,0.0
spf,exact,pre_second,S,4,0.825143552662202,0.797675,-0.376575,1.1175680112711508,,1.0,1.0,0.0,,,,0.0,0.0
standard_dfm,exact,pre_second,S,4,0.4001493141997879,0.32896069550512996,-0.31239951212566053,0.541959119524072,,1.0,1.0,0.0,,,,0.0,0.0
ar,exact,pre_third,T,4,0.7105338846281707,0.578932871417022,0.17209122697688584,1.0,1.0,1.0,1.0,0.0,,,,0.0,0.0
bridge,exact,pre_third,T,4,0.45122039048795765,0.3842356300235748,-0.36160388462025433,0.6350441551764778,,1.0,1.0,0.0,,,,0.0,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,4,0.234537769087545,0.20270279543697672,-0.0904962943470628,0.3300866773022105,,1.0,0.0,2.0,0.08591007695403677,0.08600502289936954,0.08671833589112621,0.0,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,4,0.2442023459676741,0.1969884458564738,-0.03679118588491603,0.34368852949985285,,1.0,0.0,2.0,0.07897872292722648,0.07908118994202501,0.08053537286689329,0.0,0.0
midas_umidas,exact,pre_third,T,4,0.537395596286545,0.45783614045585314,-0.45783614045585314,0.7563264861995559,,1.0,1.0,0.0,,,,0.0,0.0
monthly_mixed_frequency_kalman_em,exact,pre_third,T,4,0.32675503174949666,0.28444276742041685,-0.06617750547583379,0.4598725533272643,,1.0,0.0,2.0,0.06636633024260545,0.0657116327922844,0.06870565530649425,0.0,0.0
no_revision,exact,pre_third,T,4,0.15440160297095357,0.13554999999999995,-0.13554999999999995,0.21730364492293486,,1.0,1.0,0.0,,,,0.0,0.0
release_dfm,exact,pre_third,T,4,0.07635804231071472,0.05405503649149235,-0.03729351933627856,0.10746572959102947,,1.0,1.0,0.0,,,,0.0,0.0
revision_dfm_kalman_em,exact,pre_third,T,4,0.22499683405516852,0.1740989901601856,-0.021100218633514856,0.3166588377033019,,1.0,0.0,2.0,0.12451126797463491,0.12344706589734261,0.12823382330265434,0.0,0.0
spf,exact,pre_third,T,4,0.890795746790475,0.853075,-0.5121249999999999,1.2536991775651025,,1.0,1.0,0.0,,,,0.0,0.0
standard_dfm,exact,pre_third,T,4,0.5659604078391193,0.46773337208889626,-0.4492227965120607,0.7965283853215416,,1.0,1.0,0.0,,,,0.0,0.0
ar,pseudo,pre_advance,A,4,0.5449478501967144,0.4738680764754017,0.11822569626254781,1.0,1.0,1.0,1.0,0.0,,,,0.0,0.0
bridge,pseudo,pre_advance,A,4,0.5049320916956728,0.4449284913768952,0.14170380820973744,0.9265695635158542,,1.0,1.0,0.0,,,,0.0,0.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,4,0.5236848551202138,0.4384095003573704,0.13507384434940922,0.9609815965530919,,1.0,0.0,2.0,0.08629119919473943,0.08656174583146975,0.08665866634684175,0.0,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,4,0.5053064081224614,0.3983152605772973,-0.012878792911835857,0.9272564483740172,,1.0,0.0,2.0,0.07974996730179933,0.08040510813982,0.08049340134122066,0.0,0.0
midas_umidas,pseudo,pre_advance,A,4,2.0056457892231565,1.4548572873026926,-1.157636826811546,3.680436189443011,,0.75,1.0,0.0,,,,0.0,0.0
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,4,0.3400130707834623,0.3080323209824926,-0.11287274282137544,0.6239368971925019,,1.0,0.0,2.0,0.06641628615821119,0.06552846750099064,0.0692601193167742,0.0,0.0
no_revision,pseudo,pre_advance,A,4,0.5997786872752903,0.47982952585361877,0.16017552795435336,1.1006166682899714,,1.0,1.0,0.0,,,,0.0,0.0
release_dfm,pseudo,pre_advance,A,4,0.5669977279957499,0.4437780971954501,-0.4437780971954501,1.0404623631253447,,1.0,1.0,0.0,,,,0.0,0.0
