model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,revision_target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,n_indicators,initialization_seed,initialization_jitter
ar,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.04714135981196321,,,not_available,0.27649999999999997,-0.22935864018803676,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0,,,not_available,0.27649999999999997,-0.27649999999999997,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.19854853703044162,,,not_available,0.27649999999999997,-0.07795146296955835,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.6899398299977455,,,not_available,0.27649999999999997,0.41343982999774553,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,-0.038879747588137725,0.1330579243873552,0.36477105749682937,model_implied_state_space,0.27649999999999997,-0.3153797475881377,True,False,100,-2958.69402146228,-3774.293426444673,-2958.69402146228,0.6090730480941602,0.00020574685383521486,101.0,13,,0.0
standard_dfm,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.1165898545711248,,,not_available,0.27649999999999997,-0.15991014542887516,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.07710214238409208,,,not_available,0.27649999999999997,-0.1993978576159079,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0026544769301093396,0.14061120759905565,0.37498160968113575,model_implied_state_space,0.27649999999999997,-0.27384552306989063,True,True,39,-1008.207273308415,-1763.6301565040717,-1008.207273308415,0.09759523725131203,9.669549835020567e-05,39.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0,0.14433637654456188,0.3799162757036896,model_implied_state_space,0.27649999999999997,-0.27649999999999997,True,True,43,-1777.7673482685948,-2605.421336885396,-1777.7673482685948,0.17716430902305547,9.958956435709826e-05,43.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.006542717680163346,0.13912595814791395,0.3729959224279991,model_implied_state_space,0.27649999999999997,-0.2699572823198366,True,True,40,-1747.5883667064413,-2617.468346489962,-1747.5883667064413,0.1647904024773652,9.423308361587219e-05,40.0,13,,0.0
ar,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,-0.08177802693441016,,,not_available,-0.7326293755514897,0.6508513486170795,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.0,,,not_available,-0.7326293755514897,0.7326293755514897,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,-1.6489558701230516,,,not_available,-0.7326293755514897,-0.9163264945715619,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,1.5975274267725075,,,not_available,-0.7326293755514897,2.330156802323997,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.048042814227846176,2.3467950928390087,1.5319252895748567,model_implied_state_space,-0.7326293755514897,0.7806721897793358,True,False,100,-2978.1266223968196,-3793.441573085113,-2978.1266223968196,0.586529620690726,0.00019684096782725456,101.0,13,,0.0
standard_dfm,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.21641287901400963,,,not_available,-0.7326293755514897,0.9490422545654993,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.3385837192074108,,,not_available,-0.7326293755514897,1.0712130947589005,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.00578770258349337,2.391499434580338,1.5464473591365269,model_implied_state_space,-0.7326293755514897,0.738417078134983,True,True,34,-1008.0533602622246,-1768.1653181200043,-1008.0533602622246,0.09366155936493215,9.281260048299572e-05,34.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.0,2.397007225554668,1.548227123375207,model_implied_state_space,-0.7326293755514897,0.7326293755514897,True,True,30,-1774.7833963441635,-2609.5171758302617,-1774.7833963441635,0.17387909383046463,9.790725049260086e-05,30.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.005700758747467116,2.3653199840472645,1.5379596821917227,model_implied_state_space,-0.7326293755514897,0.7383301342989568,True,True,33,-1743.6114511167202,-2621.38811794112,-1743.6114511167202,0.1700702341449869,9.747365619353483e-05,33.0,13,,0.0
ar,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.3356948084435101,,,not_available,0.3950999999999998,-0.05940519155648971,True,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.0,,,not_available,0.3950999999999998,-0.3950999999999998,True,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.26328560705155235,,,not_available,0.3950999999999998,-0.13181439294844743,True,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,-5.913731381630731,,,not_available,0.3950999999999998,-6.30883138163073,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,-0.018015000188702945,0.32023330985648535,0.5658916061018093,model_implied_state_space,0.3950999999999998,-0.41311500018870273,True,False,100,-2933.81951364158,-3755.330564914717,-2933.81951364158,0.7336422759872221,0.0002499161953542984,101.0,13,,0.0
standard_dfm,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.13413726161412365,,,not_available,0.3950999999999998,-0.26096273838587614,True,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.13413726161412365,,,not_available,0.3950999999999998,-0.26096273838587614,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.06811620539538765,0.41278093592144316,0.6424803000259566,model_implied_state_space,0.3950999999999998,-0.32698379460461213,True,True,33,-1007.630137049425,-1765.7758579947883,-1007.630137049425,0.0966168199522599,9.578096306224378e-05,33.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.0,0.4425591220746501,0.6652511721708201,model_implied_state_space,0.3950999999999998,-0.3950999999999998,True,True,41,-1776.4918796809106,-2604.3324388545207,-1776.4918796809106,0.16976250470975174,9.549764740439025e-05,41.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.2510798942148762,0.40968442891373336,0.6400659566901941,model_implied_state_space,0.3950999999999998,-0.1440201057851236,True,True,37,-1746.891676199521,-2616.2559306087965,-1746.891676199521,0.17180118563169344,9.828086213933311e-05,37.0,13,,0.0
ar,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.04714135981196321,,,not_available,0.27649999999999997,-0.22935864018803676,True,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0,,,not_available,0.27649999999999997,-0.27649999999999997,True,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.19854853703044162,,,not_available,0.27649999999999997,-0.07795146296955835,True,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.6899398299977455,,,not_available,0.27649999999999997,0.41343982999774553,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,-0.038879747588137725,0.1330579243873552,0.36477105749682937,model_implied_state_space,0.27649999999999997,-0.3153797475881377,True,False,100,-2958.69402146228,-3774.293426444673,-2958.69402146228,0.6090730480941602,0.00020574685383521486,101.0,13,,0.0
standard_dfm,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.1165898545711248,,,not_available,0.27649999999999997,-0.15991014542887516,True,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.07710214238409208,,,not_available,0.27649999999999997,-0.1993978576159079,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0026544769301093396,0.14061120759905565,0.37498160968113575,model_implied_state_space,0.27649999999999997,-0.27384552306989063,True,True,39,-1008.207273308415,-1763.6301565040717,-1008.207273308415,0.09759523725131203,9.669549835020567e-05,39.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0,0.14433637654456188,0.3799162757036896,model_implied_state_space,0.27649999999999997,-0.27649999999999997,True,True,43,-1777.7673482685948,-2605.421336885396,-1777.7673482685948,0.17716430902305547,9.958956435709826e-05,43.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.006542717680163346,0.13912595814791395,0.3729959224279991,model_implied_state_space,0.27649999999999997,-0.2699572823198366,True,True,40,-1747.5883667064413,-2617.468346489962,-1747.5883667064413,0.1647904024773652,9.423308361587219e-05,40.0,13,,0.0
ar,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,-0.08177802693441016,,,not_available,-0.7326293755514897,0.6508513486170795,True,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.0,,,not_available,-0.7326293755514897,0.7326293755514897,True,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,-1.6489558701230516,,,not_available,-0.7326293755514897,-0.9163264945715619,True,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,1.5975274267725075,,,not_available,-0.7326293755514897,2.330156802323997,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.048042814227846176,2.3467950928390087,1.5319252895748567,model_implied_state_space,-0.7326293755514897,0.7806721897793358,True,False,100,-2978.1266223968196,-3793.441573085113,-2978.1266223968196,0.586529620690726,0.00019684096782725456,101.0,13,,0.0
standard_dfm,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.21641287901400963,,,not_available,-0.7326293755514897,0.9490422545654993,True,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.3385837192074108,,,not_available,-0.7326293755514897,1.0712130947589005,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.00578770258349337,2.391499434580338,1.5464473591365269,model_implied_state_space,-0.7326293755514897,0.738417078134983,True,True,34,-1008.0533602622246,-1768.1653181200043,-1008.0533602622246,0.09366155936493215,9.281260048299572e-05,34.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.0,2.397007225554668,1.548227123375207,model_implied_state_space,-0.7326293755514897,0.7326293755514897,True,True,30,-1774.7833963441635,-2609.5171758302617,-1774.7833963441635,0.17387909383046463,9.790725049260086e-05,30.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.005700758747467116,2.3653199840472645,1.5379596821917227,model_implied_state_space,-0.7326293755514897,0.7383301342989568,True,True,33,-1743.6114511167202,-2621.38811794112,-1743.6114511167202,0.1700702341449869,9.747365619353483e-05,33.0,13,,0.0
ar,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.21833891079913448,,,not_available,-0.12680000000000025,0.3451389107991347,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.0,,,not_available,-0.12680000000000025,0.12680000000000025,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.22072143379207043,,,not_available,-0.12680000000000025,0.3475214337920707,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,3.1834937249368505,,,not_available,-0.12680000000000025,3.3102937249368507,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.17154622723577306,0.3207993306286152,0.566391499431811,model_implied_state_space,-0.12680000000000025,0.2983462272357733,True,False,100,-2994.0608460563953,-3814.449941000958,-2994.0608460563953,0.6350291883109094,0.00021198052631395248,101.0,13,,0.0
standard_dfm,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.12854263391274845,,,not_available,-0.12680000000000025,0.2553426339127487,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.12854263391274845,,,not_available,-0.12680000000000025,0.2553426339127487,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.0684336958192513,0.4104951448901879,0.6406989502802294,model_implied_state_space,-0.12680000000000025,0.19523369581925154,True,True,33,-1026.204192244291,-1788.0409419895075,-1026.204192244291,0.0976508807780192,9.50556853679573e-05,33.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.0,0.4400240954545449,0.6633431204546746,model_implied_state_space,-0.12680000000000025,0.12680000000000025,True,True,45,-1809.215765221028,-2643.496328535173,-1809.215765221028,0.17082698663011797,9.435939669758859e-05,45.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.24630058286102763,0.3655342734930551,0.6045943048797724,model_implied_state_space,-0.12680000000000025,0.3731005828610279,True,True,57,-1580.3367142344066,-2655.505608423725,-1580.3367142344066,0.14709089753955595,9.300815921240742e-05,57.0,13,,0.0
ar,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.15724034422064648,,,not_available,0.022400000000000198,0.13484034422064628,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.0,,,not_available,0.022400000000000198,-0.022400000000000198,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.48923325473563883,,,not_available,0.022400000000000198,0.46683325473563864,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.40318921264596463,,,not_available,0.022400000000000198,0.38078921264596444,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.08298955045302137,0.1326089543830261,0.3641551240653166,model_implied_state_space,0.022400000000000198,0.06058955045302117,True,False,100,-3013.500197391709,-3834.337510643101,-3013.500197391709,0.6455810745164854,0.00021411272354628438,101.0,13,,0.0
standard_dfm,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.10196425444292556,,,not_available,0.022400000000000198,0.07956425444292536,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.07100598606757691,,,not_available,0.022400000000000198,0.04860598606757671,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.0041552092812406904,0.14013112789166393,0.3743409246818519,model_implied_state_space,0.022400000000000198,-0.018244790718759507,True,True,38,-1029.421388400459,-1787.6375936777606,-1029.421388400459,0.10263959567737402,9.959942018718155e-05,38.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.0,0.14459468068002024,0.38025607250906623,model_implied_state_space,0.022400000000000198,-0.022400000000000198,True,True,31,-1812.3830914216444,-2650.0684041248837,-1812.3830914216444,0.17524181975795727,9.662871965344766e-05,31.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.00844956047687262,0.1391417947932011,0.3730171508030175,model_implied_state_space,0.022400000000000198,-0.013950439523127578,True,True,33,-1781.3420537276286,-2662.043070788717,-1781.3420537276286,0.16925274531763534,9.495184950749941e-05,33.0,13,,0.0
ar,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,-0.4660089511833525,,,not_available,-0.5357425539727498,0.06973360278939733,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.0,,,not_available,-0.5357425539727498,0.5357425539727498,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,-1.881378146964829,,,not_available,-0.5357425539727498,-1.3456355929920791,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,3.4863359819636477,,,not_available,-0.5357425539727498,4.022078535936398,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.024241363871563504,2.3430626510971613,1.5307065855666662,model_implied_state_space,-0.5357425539727498,0.5599839178443133,True,False,100,-3029.193678785222,-3854.259108337186,-3029.193678785222,0.7159222604145725,0.00023620706475956452,101.0,13,,0.0
standard_dfm,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.2157796704453725,,,not_available,-0.5357425539727498,0.7515222244181223,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.045942168979695275,,,not_available,-0.5357425539727498,0.5816847229524451,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,-0.00039015442669887435,2.3861490482744645,1.5447164944657206,model_implied_state_space,-0.5357425539727498,0.535352399546051,True,True,33,-1029.2347877343298,-1791.651780070252,-1029.2347877343298,0.09815257438958724,9.526296845384534e-05,33.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.0,2.3929616015226376,1.5469200372102747,model_implied_state_space,-0.5357425539727498,0.5357425539727498,True,True,31,-1812.1848750566019,-2651.326659198518,-1812.1848750566019,0.1790219949753009,9.87237008889281e-05,31.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.00032161624346649376,2.3609592022728196,1.5365413116063036,model_implied_state_space,-0.5357425539727498,0.5360641702162163,True,True,33,-1781.2892847848132,-2663.278072118471,-1781.2892847848132,0.1750476839390558,9.820543432507898e-05,33.0,13,,0.0
ar,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.21833891079913448,,,not_available,-0.12680000000000025,0.3451389107991347,True,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.0,,,not_available,-0.12680000000000025,0.12680000000000025,True,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.22072143379207043,,,not_available,-0.12680000000000025,0.3475214337920707,True,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,3.1834937249368505,,,not_available,-0.12680000000000025,3.3102937249368507,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.17154622723577306,0.3207993306286152,0.566391499431811,model_implied_state_space,-0.12680000000000025,0.2983462272357733,True,False,100,-2994.0608460563953,-3814.449941000958,-2994.0608460563953,0.6350291883109094,0.00021198052631395248,101.0,13,,0.0
