model_id,checkpoint_id,revision_target_id,exact,pseudo,exact_minus_pseudo_RMSE
ar,pre_advance,DELTA_SA,0.6781421206748107,0.6781421206748107,0.0
ar,pre_second,DELTA_TS,0.40791620019200964,0.40791620019200964,0.0
ar,pre_third,DELTA_MT,3.4562825071803047,3.4562825071803047,0.0
bridge,pre_advance,DELTA_SA,0.7182954588874345,0.7221269467369036,-0.003831487849469073
bridge,pre_second,DELTA_TS,0.4916791866250372,0.49234421429461056,-0.0006650276695733814
bridge,pre_third,DELTA_MT,2.1997742930833586,2.1983794875175358,0.001394805565822832
indicator_revision_only_dfm_kalman_em,pre_advance,DELTA_SA,0.5696627235545563,0.5696627235545563,0.0
indicator_revision_only_dfm_kalman_em,pre_second,DELTA_TS,0.3613823734957444,0.3613823734957444,0.0
indicator_revision_only_dfm_kalman_em,pre_third,DELTA_MT,1.4192460175958965,1.4192460175958965,0.0
joint_indicator_revision_dfm_full_kalman_em,pre_advance,DELTA_SA,0.6239112681139392,0.6252284404673826,-0.0013171723534434188
joint_indicator_revision_dfm_full_kalman_em,pre_second,DELTA_TS,0.3620842970276436,0.36200285927629505,8.143775134855646e-05
joint_indicator_revision_dfm_full_kalman_em,pre_third,DELTA_MT,1.4228083800918023,1.4228151763930845,-6.796301282196993e-06
midas_umidas,pre_advance,DELTA_SA,13.866667467379607,13.497152970832797,0.36951449654680957
midas_umidas,pre_second,DELTA_TS,3.1241130194946414,3.1241983182834105,-8.529878876917252e-05
midas_umidas,pre_third,DELTA_MT,15.806499283290737,15.83505358913055,-0.028554305839813665
monthly_mixed_frequency_kalman_em,pre_advance,DELTA_SA,0.562594462404261,0.5622733231991663,0.0003211392050946893
monthly_mixed_frequency_kalman_em,pre_second,DELTA_TS,0.386023605913001,0.38517827867368004,0.0008453272393209588
monthly_mixed_frequency_kalman_em,pre_third,DELTA_MT,1.4729562811382046,1.473047583069016,-9.1301930811305e-05
no_revision,pre_advance,DELTA_SA,0.5696627235545563,0.5696627235545563,0.0
no_revision,pre_second,DELTA_TS,0.3613823734957444,0.3613823734957444,0.0
no_revision,pre_third,DELTA_MT,1.4192460175958965,1.4192460175958965,0.0
release_dfm,pre_advance,DELTA_SA,0.6416466896223114,0.6405783165541686,0.0010683730681427805
release_dfm,pre_second,DELTA_TS,0.3637919631069554,0.3638289418724508,-3.6978765495410126e-05
release_dfm,pre_third,DELTA_MT,1.5232092357291607,1.522950101492707,0.0002591342364537397
revision_dfm_kalman_em,pre_advance,DELTA_SA,0.6347405571428794,0.6341880687182305,0.0005524884246488337
revision_dfm_kalman_em,pre_second,DELTA_TS,0.36139327946095906,0.3613907843737833,2.4950871757578597e-06
revision_dfm_kalman_em,pre_third,DELTA_MT,1.4221756332955529,1.4221752047294198,4.2856613302610924e-07
standard_dfm,pre_advance,DELTA_SA,0.6416466896223114,0.6405783165541686,0.0010683730681427805
standard_dfm,pre_second,DELTA_TS,0.3671373475049814,0.36710910374468614,2.824376029525455e-05
standard_dfm,pre_third,DELTA_MT,1.4613218249940112,1.4575724899492866,0.003749335044724633
