model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement
ar,exact,pre_third,DELTA_MT,73,3.4562825071803047,1.9906650817424205,0.6527294418742715,1.0,1.0,0.3835616438356164,1.0,0.0,,,
bridge,exact,pre_third,DELTA_MT,73,2.1997742930833586,1.6393826837616565,-0.36354921480746977,0.6364567388555205,0.19522776478562184,0.5205479452054794,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,73,1.4192460175958965,1.0894660206381124,0.3999688064225756,0.410627897067865,0.12626244643112827,0.0,1.0,32.3013698630137,9.232645423009718e-05,9.557355868613556e-05,9.981949810062798e-05
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,73,1.4228083800918023,1.0926639140037668,0.40168421154333184,0.41165858900016655,0.12663330773286027,0.2876712328767123,1.0,33.84931506849315,9.361330651821446e-05,9.601633888301721e-05,9.992570249547903e-05
midas_umidas,exact,pre_third,DELTA_MT,73,15.806499283290737,7.547618832282034,3.455544528803315,4.573266001969832,0.11662856261326278,0.4657534246575342,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,73,1.4729562811382046,1.140546965658868,0.44169779612976473,0.42616779099457003,0.13097495952589958,0.3698630136986301,0.9315068493150684,45.43835616438356,0.00010066530674805609,9.561404412444503e-05,0.00024580138218214197
no_revision,exact,pre_third,DELTA_MT,73,1.4192460175958965,1.0894660206381124,0.3999688064225756,0.410627897067865,0.12626244643112827,0.0,1.0,0.0,,,
release_dfm,exact,pre_third,DELTA_MT,73,1.5232092357291607,1.1825532338572389,0.7225878983230085,0.4407073879420294,0.1398001496135001,0.4657534246575342,1.0,0.0,,,
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,73,1.4221756332955529,1.0923338550467057,0.4017791437535114,0.4114755175079101,0.12654553897813028,0.3424657534246575,1.0,26.684931506849313,9.455771238683847e-05,9.484132559566726e-05,9.989389483527708e-05
standard_dfm,exact,pre_third,DELTA_MT,73,1.4613218249940112,1.160558619674936,0.46498750159611574,0.4228016147285897,0.13903189817861175,0.4383561643835616,1.0,0.0,,,
ar,pseudo,pre_advance,DELTA_SA,79,0.6781421206748107,0.4682494597319136,0.0830363873945812,1.0,1.0,0.5316455696202531,1.0,0.0,,,
bridge,pseudo,pre_advance,DELTA_SA,79,0.7221269467369036,0.4993623149432482,0.001677136452128321,1.064860778767619,0.5708985983339634,0.5316455696202531,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.06579873417721517,0.8400344207902792,0.13796434092086865,0.0,1.0,33.22784810126582,9.13661986548101e-05,9.423040918626604e-05,9.998204957247215e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.6252284404673826,0.4584538151776041,0.07123278143191296,0.9219725797967329,0.5404584871121312,0.620253164556962,1.0,34.25316455696203,9.09177340677272e-05,9.427987958208559e-05,9.979619568631237e-05
midas_umidas,pseudo,pre_advance,DELTA_SA,79,13.497152970832797,7.690336465637355,1.185262584138088,19.903133221399003,0.0034713520275443744,0.4430379746835443,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.5622733231991663,0.4032377432077059,0.044667976037057674,0.8291378843120012,0.06279958898269586,0.5949367088607594,0.9746835443037974,45.9873417721519,9.800654654209554e-05,9.582613082697306e-05,0.0002499161953542984
no_revision,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.06579873417721517,0.8400344207902792,0.13796434092086865,0.0,1.0,0.0,,,
release_dfm,pseudo,pre_advance,DELTA_SA,79,0.6405783165541686,0.42694074858486186,-0.007591496798546735,0.9446077702956088,0.6905935954029417,0.5949367088607594,1.0,0.0,,,
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.6341880687182305,0.4443259391614789,0.08309229488875683,0.9351846012560876,0.6072841607053001,0.6075949367088608,1.0,26.873417721518987,9.421408799523663e-05,9.417924797579663e-05,9.983430954932651e-05
standard_dfm,pseudo,pre_advance,DELTA_SA,79,0.6405783165541686,0.42694074858486186,-0.007591496798546735,0.9446077702956088,0.6905935954029417,0.5949367088607594,1.0,0.0,,,
ar,pseudo,pre_second,DELTA_TS,79,0.40791620019200964,0.2599709855671533,0.01637946087350748,1.0,1.0,0.6075949367088608,1.0,0.0,,,
bridge,pseudo,pre_second,DELTA_TS,79,0.49234421429461056,0.3585367459985778,0.019173572905523226,1.2069739178362122,0.00043444392582137173,0.6329113924050633,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,0.3613823734957444,0.23798607594936708,-0.05443417721518989,0.8859230727429768,0.09095370415119064,0.0,1.0,33.063291139240505,9.112847034118089e-05,9.425882265419093e-05,9.986619802177085e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,79,0.36200285927629505,0.23895816768375683,-0.051021781129592624,0.8874441836482523,0.09655766897547062,0.5443037974683544,1.0,35.34177215189873,9.01167983907833e-05,9.433482603753274e-05,9.927023433255888e-05
midas_umidas,pseudo,pre_second,DELTA_TS,79,3.1241983182834105,1.2521986485220304,-0.007509226910357088,7.658921898205621,0.11669542037437941,0.6455696202531646,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,79,0.38517827867368004,0.2634560159149173,-0.00011633981631715779,0.9442583513289576,0.5057639722796946,0.5569620253164557,0.9620253164556962,47.0,9.83379158646869e-05,9.67940727647933e-05,0.00021411272354628438
no_revision,pseudo,pre_second,DELTA_TS,79,0.3613823734957444,0.23798607594936708,-0.05443417721518989,0.8859230727429768,0.09095370415119064,0.0,1.0,0.0,,,
release_dfm,pseudo,pre_second,DELTA_TS,79,0.3638289418724508,0.24238972923091184,-0.020815017902629223,0.8919207957447961,0.10088268375966515,0.5822784810126582,1.0,0.0,,,
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,0.3613907843737833,0.23808285640674384,-0.05052295378850882,0.8859436918751292,0.09341072903791613,0.5822784810126582,1.0,27.265822784810126,9.391580094036949e-05,9.408940900249592e-05,9.999439979087713e-05
standard_dfm,pseudo,pre_second,DELTA_TS,79,0.36710910374468614,0.246532087289017,0.002236135468586956,0.8999620597855265,0.12967984068997024,0.5822784810126582,1.0,0.0,,,
ar,pseudo,pre_third,DELTA_MT,73,3.4562825071803047,1.9906650817424205,0.6527294418742715,1.0,1.0,0.3835616438356164,1.0,0.0,,,
bridge,pseudo,pre_third,DELTA_MT,73,2.1983794875175358,1.636056101113421,-0.36063170589028565,0.6360531822703961,0.19469447236924844,0.5205479452054794,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,73,1.4192460175958965,1.0894660206381124,0.3999688064225756,0.410627897067865,0.12626244643112827,0.0,1.0,32.28767123287671,9.252677784245596e-05,9.566001387930951e-05,9.99779538671244e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,73,1.4228151763930845,1.0926690840457913,0.4016793489352892,0.4116605553617901,0.12663406069395083,0.2876712328767123,1.0,33.863013698630134,9.340528134533473e-05,9.57270011640068e-05,9.998575420195387e-05
midas_umidas,pseudo,pre_third,DELTA_MT,73,15.83505358913055,7.648791267775213,3.5243577046282843,4.58152756790968,0.11498211017077593,0.4520547945205479,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,73,1.473047583069016,1.1403282682762566,0.44116639137711944,0.4261942072179608,0.13098604857750584,0.3698630136986301,0.9315068493150684,45.43835616438356,0.00010017945707729587,9.580350089971334e-05,0.00024488888346013547
no_revision,pseudo,pre_third,DELTA_MT,73,1.4192460175958965,1.0894660206381124,0.3999688064225756,0.410627897067865,0.12626244643112827,0.0,1.0,0.0,,,
release_dfm,pseudo,pre_third,DELTA_MT,73,1.522950101492707,1.1823011079951071,0.7230335199227421,0.440632413099575,0.13978141259824214,0.4657534246575342,1.0,0.0,,,
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,73,1.4221752047294198,1.0923292120650598,0.4017740859710262,0.4114753935116418,0.12654547998114543,0.3424657534246575,1.0,26.71232876712329,9.462372829311771e-05,9.49505993626189e-05,9.989509429425328e-05
standard_dfm,pseudo,pre_third,DELTA_MT,73,1.4575724899492866,1.1589524767792365,0.4647291365432368,0.4217168263650993,0.13858830598941443,0.4383561643835616,1.0,0.0,,,
